ticket_id,satisfaction_score,security_rating,cleanliness_rating,mean_rating,satisfaction_level_id,cleanliness_rating_level_id,security_rating_level_id
4796,7,8,6,7.0,2,2,2
6528,10,7,8,8.33,3,2,2
6529,5,8,6,6.33,1,2,2
4083,8,9,2,6.33,2,1,3
6530,9,9,3,7.0,3,1,3
6531,9,6,8,7.67,3,2,2
1517,4,6,3,4.33,1,1,2
6532,4,9,4,5.67,1,1,3
6533,4,7,6,5.67,1,2,2
5836,8,6,7,7.0,2,2,2
6373,9,8,3,6.67,3,1,2
6534,8,5,3,5.33,2,1,1
2974,9,6,5,6.67,3,1,2
4281,6,9,7,7.33,2,2,3
6535,8,7,6,7.0,2,2,2
6536,3,8,5,5.33,1,1,2
3342,3,7,3,4.33,1,1,2
3141,8,8,7,7.67,2,2,2
5900,7,7,3,5.67,2,1,2
6537,2,7,3,4.0,1,1,2
6538,8,7,3,6.0,2,1,2
4982,8,10,2,6.67,2,1,3
6539,5,9,3,5.67,1,1,3
6540,9,10,7,8.67,3,2,3
6541,4,7,3,4.67,1,1,2
6542,8,7,1,5.33,2,1,2
6543,8,7,5,6.67,2,1,2
3162,8,10,3,7.0,2,1,3
6544,7,7,6,6.67,2,2,2
6545,5,6,3,4.67,1,1,2
6546,4,5,5,4.67,1,1,1
6547,8,5,9,7.33,2,3,1
528,8,7,10,8.33,2,3,2
6548,8,5,5,6.0,2,1,1
6549,2,2,1,1.67,1,1,1
6550,7,8,2,5.67,2,1,2
6551,1,7,6,4.67,1,2,2
1561,8,8,2,6.0,2,1,2
6108,1,8,3,4.0,1,1,2
1313,10,9,6,8.33,3,2,3
6552,3,9,7,6.33,1,2,3
6553,2,7,9,6.0,1,3,2
6554,5,9,6,6.67,1,2,3
1135,8,9,6,7.67,2,2,3
3245,8,10,8,8.67,2,2,3
6555,6,8,4,6.0,2,1,2
6556,7,7,4,6.0,2,1,2
6557,10,7,6,7.67,3,2,2
6558,8,9,2,6.33,2,1,3
6185,8,9,8,8.33,2,2,3
6559,5,10,6,7.0,1,2,3
6560,5,6,5,5.33,1,1,2
6561,8,8,4,6.67,2,1,2
2503,1,7,8,5.33,1,2,2
6562,1,10,4,5.0,1,1,3
847,1,6,6,4.33,1,2,2
2047,8,6,5,6.33,2,1,2
5658,8,8,3,6.33,2,1,2
6563,9,2,6,5.67,3,2,1
6564,6,9,1,5.33,2,1,3
6565,7,8,6,7.0,2,2,2
6566,5,7,3,5.0,1,1,2
6567,8,6,9,7.67,2,3,2
5652,1,8,2,3.67,1,1,2
2774,1,10,2,4.33,1,1,3
6568,5,8,7,6.67,1,2,2
2707,8,10,3,7.0,2,1,3
5376,5,7,1,4.33,1,1,2
2653,4,6,5,5.0,1,1,2
6569,3,6,4,4.33,1,1,2
3590,9,5,5,6.33,3,1,1
1940,9,10,8,9.0,3,2,3
387,10,5,6,7.0,3,2,1
5167,1,8,6,5.0,1,2,2
6570,1,7,3,3.67,1,1,2
6571,4,6,6,5.33,1,2,2
6572,8,8,4,6.67,2,1,2
1230,6,8,8,7.33,2,2,2
6573,5,10,7,7.33,1,2,3
6574,6,9,2,5.67,2,1,3
4031,1,1,8,3.33,1,2,1
4369,9,8,8,8.33,3,2,2
6575,7,7,5,6.33,2,1,2
6576,5,8,6,6.33,1,2,2
3590,8,9,7,8.0,2,2,3
6499,7,7,6,6.67,2,2,2
6577,5,8,7,6.67,1,2,2
6578,1,8,5,4.67,1,1,2
6579,8,8,5,7.0,2,1,2
4391,6,7,5,6.0,2,1,2
6580,1,9,3,4.33,1,1,3
6581,9,8,3,6.67,3,1,2
6582,9,10,1,6.67,3,1,3
6583,4,10,2,5.33,1,1,3
6584,10,9,4,7.67,3,1,3
6585,7,9,1,5.67,2,1,3
3196,5,7,3,5.0,1,1,2
6586,3,8,6,5.67,1,2,2
5742,4,7,3,4.67,1,1,2
6587,1,10,7,6.0,1,2,3
3051,4,8,6,6.0,1,2,2
2737,2,7,8,5.67,1,2,2
6588,9,9,6,8.0,3,2,3
5180,5,7,7,6.33,1,2,2
6589,2,9,7,6.0,1,2,3
6590,9,7,7,7.67,3,2,2
5807,4,8,2,4.67,1,1,2
2583,8,6,5,6.33,2,1,2
4128,6,10,6,7.33,2,2,3
6591,1,7,4,4.0,1,1,2
6592,5,10,3,6.0,1,1,3
6593,4,5,6,5.0,1,2,1
1674,8,9,10,9.0,2,3,3
6594,2,9,6,5.67,1,2,3
6595,9,10,3,7.33,3,1,3
1855,8,9,3,6.67,2,1,3
6596,9,10,3,7.33,3,1,3
6597,8,7,5,6.67,2,1,2
816,8,6,5,6.33,2,1,2
6598,5,6,2,4.33,1,1,2
813,7,9,4,6.67,2,1,3
2812,8,8,4,6.67,2,1,2
6599,8,9,6,7.67,2,2,3
6600,8,10,6,8.0,2,2,3
6601,3,8,8,6.33,1,2,2
3206,4,10,9,7.67,1,3,3
5979,6,9,6,7.0,2,2,3
6602,4,8,3,5.0,1,1,2
639,2,8,9,6.33,1,3,2
6603,2,8,5,5.0,1,1,2
3709,7,9,4,6.67,2,1,3
1637,4,8,4,5.33,1,1,2
6604,8,7,2,5.67,2,1,2
6605,8,5,3,5.33,2,1,1
6606,1,9,10,6.67,1,3,3
6607,7,7,2,5.33,2,1,2
5732,4,9,7,6.67,1,2,3
6608,8,5,2,5.0,2,1,1
6609,1,8,6,5.0,1,2,2
4258,2,8,6,5.33,1,2,2
6610,8,8,5,7.0,2,1,2
4362,8,7,8,7.67,2,2,2
6611,8,9,3,6.67,2,1,3
6612,8,7,5,6.67,2,1,2
6613,10,8,2,6.67,3,1,2
4895,8,2,5,5.0,2,1,1
6614,4,7,7,6.0,1,2,2
6615,4,7,3,4.67,1,1,2
1197,4,8,6,6.0,1,2,2
4127,8,9,3,6.67,2,1,3
6616,6,10,10,8.67,2,3,3
6194,8,4,6,6.0,2,2,1
4254,9,7,7,7.67,3,2,2
3244,8,8,9,8.33,2,3,2
6617,4,8,3,5.0,1,1,2
6618,6,10,7,7.67,2,2,3
1006,4,6,3,4.33,1,1,2
6619,3,10,5,6.0,1,1,3
6620,2,10,6,6.0,1,2,3
876,8,10,8,8.67,2,2,3
920,9,8,4,7.0,3,1,2
6621,8,2,5,5.0,2,1,1
6622,4,9,6,6.33,1,2,3
1154,8,6,10,8.0,2,3,2
435,7,9,6,7.33,2,2,3
813,7,7,9,7.67,2,3,2
3121,6,1,3,3.33,2,1,1
6623,5,7,7,6.33,1,2,2
6624,1,9,6,5.33,1,2,3
6625,6,9,4,6.33,2,1,3
6626,8,7,8,7.67,2,2,2
6627,8,8,7,7.67,2,2,2
6628,2,8,3,4.33,1,1,2
6629,8,10,6,8.0,2,2,3
6630,8,10,6,8.0,2,2,3
619,8,7,3,6.0,2,1,2
6631,8,9,7,8.0,2,2,3
1622,9,9,4,7.33,3,1,3
6632,4,8,8,6.67,1,2,2
6633,4,6,2,4.0,1,1,2
6634,6,8,7,7.0,2,2,2
3439,8,7,5,6.67,2,1,2
6635,9,7,4,6.67,3,1,2
6636,4,9,1,4.67,1,1,3
6637,6,9,3,6.0,2,1,3
6638,1,9,1,3.67,1,1,3
6639,1,9,5,5.0,1,1,3
3862,1,8,1,3.33,1,1,2
6640,6,7,7,6.67,2,2,2
6641,1,7,7,5.0,1,2,2
3774,7,9,9,8.33,2,3,3
1099,8,9,6,7.67,2,2,3
6642,6,5,3,4.67,2,1,1
6643,8,7,6,7.0,2,2,2
6644,2,8,3,4.33,1,1,2
6645,1,5,7,4.33,1,2,1
1827,8,8,5,7.0,2,1,2
3198,5,9,6,6.67,1,2,3
645,6,5,7,6.0,2,2,1
6646,5,6,7,6.0,1,2,2
6647,7,9,5,7.0,2,1,3
838,7,8,8,7.67,2,2,2
1904,8,9,3,6.67,2,1,3
6648,2,8,6,5.33,1,2,2
1356,3,9,3,5.0,1,1,3
315,4,8,3,5.0,1,1,2
6649,4,7,5,5.33,1,1,2
6650,7,7,2,5.33,2,1,2
6651,8,10,9,9.0,2,3,3
5340,4,9,9,7.33,1,3,3
6652,8,6,6,6.67,2,2,2
6653,6,9,7,7.33,2,2,3
6654,8,8,1,5.67,2,1,2
6655,6,10,7,7.67,2,2,3
6656,4,7,3,4.67,1,1,2
6657,8,8,10,8.67,2,3,2
6658,4,8,6,6.0,1,2,2
5080,5,2,6,4.33,1,2,1
6659,4,8,3,5.0,1,1,2
6660,2,10,3,5.0,1,1,3
1180,9,6,9,8.0,3,3,2
6446,3,6,7,5.33,1,2,2
4904,7,1,6,4.67,2,2,1
1794,4,9,4,5.67,1,1,3
6661,8,9,6,7.67,2,2,3
6662,8,6,2,5.33,2,1,2
6663,8,8,3,6.33,2,1,2
6664,6,7,3,5.33,2,1,2
6665,8,6,2,5.33,2,1,2
1499,8,6,4,6.0,2,1,2
1292,8,6,6,6.67,2,2,2
3646,8,10,3,7.0,2,1,3
6451,5,6,5,5.33,1,1,2
6666,8,6,3,5.67,2,1,2
3748,4,8,2,4.67,1,1,2
6667,5,7,2,4.67,1,1,2
6668,2,9,9,6.67,1,3,3
6669,4,10,7,7.0,1,2,3
5798,8,8,4,6.67,2,1,2
6670,8,8,2,6.0,2,1,2
1321,7,7,6,6.67,2,2,2
2056,8,5,6,6.33,2,2,1
211,8,9,2,6.33,2,1,3
732,8,8,4,6.67,2,1,2
6671,8,9,2,6.33,2,1,3
6672,8,6,7,7.0,2,2,2
6673,9,7,5,7.0,3,1,2
4254,1,10,8,6.33,1,2,3
6674,5,1,3,3.0,1,1,1
6675,4,9,8,7.0,1,2,3
2916,2,9,9,6.67,1,3,3
3782,8,7,8,7.67,2,2,2
6676,7,7,2,5.33,2,1,2
2392,8,9,6,7.67,2,2,3
6677,6,7,5,6.0,2,1,2
6678,8,8,2,6.0,2,1,2
6679,9,9,2,6.67,3,1,3
6680,9,10,1,6.67,3,1,3
439,7,9,2,6.0,2,1,3
6681,8,1,5,4.67,2,1,1
6682,8,7,2,5.67,2,1,2
6683,7,10,5,7.33,2,1,3
6684,9,1,6,5.33,3,2,1
5672,1,9,2,4.0,1,1,3
4672,2,9,9,6.67,1,3,3
6685,8,9,6,7.67,2,2,3
6686,4,7,6,5.67,1,2,2
6687,5,4,4,4.33,1,1,1
6688,6,6,5,5.67,2,1,2
442,5,10,3,6.0,1,1,3
3107,4,9,6,6.33,1,2,3
537,8,9,7,8.0,2,2,3
6689,8,9,6,7.67,2,2,3
6690,1,8,7,5.33,1,2,2
4049,1,10,1,4.0,1,1,3
6691,6,10,1,5.67,2,1,3
5433,5,8,3,5.33,1,1,2
4463,8,5,6,6.33,2,2,1
6516,5,8,7,6.67,1,2,2
6692,8,7,3,6.0,2,1,2
3727,5,2,9,5.33,1,3,1
4565,3,8,2,4.33,1,1,2
6693,6,8,3,5.67,2,1,2
6694,1,7,1,3.0,1,1,2
6695,2,9,4,5.0,1,1,3
6696,7,9,2,6.0,2,1,3
3040,8,8,7,7.67,2,2,2
6697,4,9,5,6.0,1,1,3
5656,8,9,9,8.67,2,3,3
6698,7,10,6,7.67,2,2,3
1157,4,10,3,5.67,1,1,3
6699,8,7,2,5.67,2,1,2
4341,8,6,6,6.67,2,2,2
6700,8,6,9,7.67,2,3,2
6701,4,9,5,6.0,1,1,3
5349,6,8,2,5.33,2,1,2
3318,8,7,2,5.67,2,1,2
6702,1,8,3,4.0,1,1,2
6703,7,5,7,6.33,2,2,1
5331,8,8,5,7.0,2,1,2
576,2,7,4,4.33,1,1,2
6704,1,8,6,5.0,1,2,2
6705,8,9,4,7.0,2,1,3
6706,4,7,3,4.67,1,1,2
1539,6,8,7,7.0,2,2,2
6707,8,6,3,5.67,2,1,2
6708,5,10,8,7.67,1,2,3
5255,7,9,2,6.0,2,1,3
6709,1,10,6,5.67,1,2,3
6656,6,8,8,7.33,2,2,2
6710,10,9,4,7.67,3,1,3
6711,9,8,1,6.0,3,1,2
2842,1,9,6,5.33,1,2,3
2675,1,9,6,5.33,1,2,3
6712,1,7,6,4.67,1,2,2
6713,7,4,4,5.0,2,1,1
1875,5,10,8,7.67,1,2,3
6714,1,10,7,6.0,1,2,3
4913,8,8,7,7.67,2,2,2
2266,3,7,7,5.67,1,2,2
6715,8,10,8,8.67,2,2,3
1258,4,7,3,4.67,1,1,2
837,9,8,7,8.0,3,2,2
6716,8,8,9,8.33,2,3,2
2217,6,8,6,6.67,2,2,2
6717,2,9,4,5.0,1,1,3
6718,6,9,5,6.67,2,1,3
3901,2,8,3,4.33,1,1,2
5089,4,9,6,6.33,1,2,3
6719,2,7,7,5.33,1,2,2
6720,1,9,3,4.33,1,1,3
1494,8,6,6,6.67,2,2,2
6721,9,6,8,7.67,3,2,2
204,8,9,3,6.67,2,1,3
2835,2,8,7,5.67,1,2,2
5165,3,7,10,6.67,1,3,2
293,3,8,2,4.33,1,1,2
6722,1,7,4,4.0,1,1,2
6723,1,8,7,5.33,1,2,2
6724,7,9,5,7.0,2,1,3
6725,2,7,7,5.33,1,2,2
6726,5,9,3,5.67,1,1,3
6727,8,7,3,6.0,2,1,2
6728,8,2,6,5.33,2,2,1
6729,8,7,2,5.67,2,1,2
1204,1,7,6,4.67,1,2,2
6563,8,5,5,6.0,2,1,1
6730,1,7,3,3.67,1,1,2
3731,4,7,4,5.0,1,1,2
6731,6,8,7,7.0,2,2,2
6732,1,10,6,5.67,1,2,3
6733,8,7,6,7.0,2,2,2
1823,7,5,2,4.67,2,1,1
6734,1,9,6,5.33,1,2,3
6735,5,7,6,6.0,1,2,2
6736,1,9,4,4.67,1,1,3
6737,8,8,7,7.67,2,2,2
6738,1,7,3,3.67,1,1,2
2298,9,9,5,7.67,3,1,3
2679,1,10,4,5.0,1,1,3
3820,8,7,2,5.67,2,1,2
1266,9,7,3,6.33,3,1,2
6739,8,10,4,7.33,2,1,3
6740,8,8,6,7.33,2,2,2
6741,6,9,10,8.33,2,3,3
6742,2,8,4,4.67,1,1,2
6136,1,6,5,4.0,1,1,2
4015,8,6,8,7.33,2,2,2
6743,8,8,9,8.33,2,3,2
636,9,1,3,4.33,3,1,1
6744,8,9,3,6.67,2,1,3
1014,8,9,10,9.0,2,3,3
1381,5,9,4,6.0,1,1,3
6745,8,8,3,6.33,2,1,2
6746,4,8,3,5.0,1,1,2
6747,7,10,5,7.33,2,1,3
6748,5,8,7,6.67,1,2,2
6749,8,2,7,5.67,2,2,1
6750,2,8,7,5.67,1,2,2
6751,8,5,1,4.67,2,1,1
5372,9,9,3,7.0,3,1,3
6752,9,10,7,8.67,3,2,3
6753,6,5,6,5.67,2,2,1
6754,3,8,6,5.67,1,2,2
219,6,7,3,5.33,2,1,2
4946,7,8,5,6.67,2,1,2
6755,8,5,1,4.67,2,1,1
6417,8,10,6,8.0,2,2,3
6756,4,8,6,6.0,1,2,2
3181,10,5,7,7.33,3,2,1
6481,5,1,8,4.67,1,2,1
4494,8,7,3,6.0,2,1,2
6069,1,6,9,5.33,1,3,2
60,8,10,6,8.0,2,2,3
2126,4,8,3,5.0,1,1,2
6757,6,10,3,6.33,2,1,3
6758,8,10,3,7.0,2,1,3
6759,8,10,2,6.67,2,1,3
3926,4,7,2,4.33,1,1,2
6760,4,6,3,4.33,1,1,2
6761,6,9,6,7.0,2,2,3
598,9,10,7,8.67,3,2,3
6762,5,7,9,7.0,1,3,2
6763,5,8,3,5.33,1,1,2
4719,6,4,4,4.67,2,1,1
6764,6,7,5,6.0,2,1,2
6765,8,9,9,8.67,2,3,3
3806,4,8,6,6.0,1,2,2
3799,2,10,7,6.33,1,2,3
5075,9,8,4,7.0,3,1,2
332,2,5,8,5.0,1,2,1
982,4,10,6,6.67,1,2,3
6500,10,8,6,8.0,3,2,2
1507,2,6,6,4.67,1,2,2
3909,4,8,6,6.0,1,2,2
4973,10,10,6,8.67,3,2,3
6766,9,2,8,6.33,3,2,1
6767,8,7,3,6.0,2,1,2
6768,1,8,6,5.0,1,2,2
6769,2,9,2,4.33,1,1,3
6770,4,10,4,6.0,1,1,3
6771,8,5,6,6.33,2,2,1
4820,4,8,3,5.0,1,1,2
5118,7,8,8,7.67,2,2,2
6772,1,6,3,3.33,1,1,2
6773,8,2,6,5.33,2,2,1
6774,8,6,2,5.33,2,1,2
6775,6,7,8,7.0,2,2,2
2717,8,7,3,6.0,2,1,2
6776,8,10,10,9.33,2,3,3
5706,8,6,3,5.67,2,1,2
6777,8,8,6,7.33,2,2,2
6778,8,6,4,6.0,2,1,2
4888,3,8,3,4.67,1,1,2
6779,6,9,1,5.33,2,1,3
5573,8,7,3,6.0,2,1,2
6780,4,8,4,5.33,1,1,2
1771,1,8,2,3.67,1,1,2
6781,2,5,2,3.0,1,1,1
6782,9,9,6,8.0,3,2,3
3975,4,8,6,6.0,1,2,2
6783,4,9,9,7.33,1,3,3
5510,9,10,10,9.67,3,3,3
6784,6,7,6,6.33,2,2,2
6785,9,7,3,6.33,3,1,2
5004,9,7,5,7.0,3,1,2
127,1,9,7,5.67,1,2,3
6786,4,9,4,5.67,1,1,3
502,2,7,8,5.67,1,2,2
6787,8,6,6,6.67,2,2,2
6788,2,7,8,5.67,1,2,2
6789,1,6,9,5.33,1,3,2
6790,3,10,6,6.33,1,2,3
6791,4,7,5,5.33,1,1,2
2500,5,8,2,5.0,1,1,2
6792,4,8,9,7.0,1,3,2
6793,8,8,4,6.67,2,1,2
6794,5,10,5,6.67,1,1,3
4086,4,8,10,7.33,1,3,2
6795,8,8,9,8.33,2,3,2
6796,6,9,6,7.0,2,2,3
6797,8,9,2,6.33,2,1,3
4604,8,10,5,7.67,2,1,3
6798,8,1,6,5.0,2,2,1
6799,4,7,3,4.67,1,1,2
6800,8,5,3,5.33,2,1,1
6801,1,7,6,4.67,1,2,2
3383,7,10,1,6.0,2,1,3
6802,7,6,2,5.0,2,1,2
6803,5,10,5,6.67,1,1,3
6804,9,8,4,7.0,3,1,2
3884,8,6,6,6.67,2,2,2
6805,9,8,4,7.0,3,1,2
6806,10,6,4,6.67,3,1,2
2230,8,9,7,8.0,2,2,3
900,5,9,10,8.0,1,3,3
5126,5,6,7,6.0,1,2,2
6807,8,8,4,6.67,2,1,2
3326,7,2,9,6.0,2,3,1
2632,8,5,1,4.67,2,1,1
4643,4,1,4,3.0,1,1,1
6808,6,4,3,4.33,2,1,1
6809,7,8,3,6.0,2,1,2
6810,1,8,6,5.0,1,2,2
6811,7,7,4,6.0,2,1,2
6812,8,8,8,8.0,2,2,2
2726,8,7,7,7.33,2,2,2
6813,7,9,2,6.0,2,1,3
6814,6,9,6,7.0,2,2,3
6815,10,10,3,7.67,3,1,3
6816,6,6,7,6.33,2,2,2
6817,1,9,3,4.33,1,1,3
6818,6,8,1,5.0,2,1,2
6121,8,5,8,7.0,2,2,1
6819,3,6,7,5.33,1,2,2
6820,4,9,4,5.67,1,1,3
1608,7,8,5,6.67,2,1,2
6049,1,9,7,5.67,1,2,3
6821,6,9,7,7.33,2,2,3
6822,7,8,6,7.0,2,2,2
3091,8,8,6,7.33,2,2,2
6823,1,2,7,3.33,1,2,1
6824,6,10,3,6.33,2,1,3
6146,4,8,3,5.0,1,1,2
6825,8,8,3,6.33,2,1,2
6756,4,9,4,5.67,1,1,3
6826,9,10,5,8.0,3,1,3
3690,4,7,3,4.67,1,1,2
6827,8,7,7,7.33,2,2,2
6828,8,8,3,6.33,2,1,2
6829,4,6,3,4.33,1,1,2
6830,2,9,6,5.67,1,2,3
6831,8,8,5,7.0,2,1,2
6832,1,10,5,5.33,1,1,3
6833,4,8,7,6.33,1,2,2
6834,10,8,1,6.33,3,1,2
811,4,9,6,6.33,1,2,3
6835,8,9,5,7.33,2,1,3
686,6,5,4,5.0,2,1,1
5201,9,10,5,8.0,3,1,3
224,4,8,2,4.67,1,1,2
3004,4,6,7,5.67,1,2,2
6836,8,10,8,8.67,2,2,3
6837,6,10,6,7.33,2,2,3
6288,5,10,8,7.67,1,2,3
6838,4,9,4,5.67,1,1,3
6839,8,8,4,6.67,2,1,2
2746,8,9,7,8.0,2,2,3
6840,8,6,6,6.67,2,2,2
320,9,7,8,8.0,3,2,2
972,10,6,3,6.33,3,1,2
6841,7,5,2,4.67,2,1,1
6842,5,5,9,6.33,1,3,1
6843,3,6,1,3.33,1,1,2
4815,3,6,7,5.33,1,2,2
2732,6,8,3,5.67,2,1,2
6844,1,9,6,5.33,1,2,3
4412,3,10,5,6.0,1,1,3
1117,7,6,9,7.33,2,3,2
5439,4,8,5,5.67,1,1,2
6845,8,9,10,9.0,2,3,3
6846,8,8,4,6.67,2,1,2
6847,9,7,3,6.33,3,1,2
3112,8,10,9,9.0,2,3,3
3685,2,8,3,4.33,1,1,2
6848,1,6,7,4.67,1,2,2
4720,8,2,6,5.33,2,2,1
6849,6,7,2,5.0,2,1,2
6850,4,8,3,5.0,1,1,2
6851,3,6,6,5.0,1,2,2
6852,5,5,3,4.33,1,1,1
5145,1,8,4,4.33,1,1,2
6853,6,8,5,6.33,2,1,2
6854,8,8,6,7.33,2,2,2
4346,9,5,10,8.0,3,3,1
6390,1,9,2,4.0,1,1,3
6855,7,9,7,7.67,2,2,3
6856,10,8,2,6.67,3,1,2
5490,8,9,7,8.0,2,2,3
6857,7,9,6,7.33,2,2,3
6858,2,9,7,6.0,1,2,3
2560,10,5,3,6.0,3,1,1
6859,6,7,3,5.33,2,1,2
6860,4,7,5,5.33,1,1,2
6861,5,7,7,6.33,1,2,2
984,7,10,4,7.0,2,1,3
4397,1,7,4,4.0,1,1,2
4921,8,5,3,5.33,2,1,1
6862,7,8,7,7.33,2,2,2
2350,8,2,4,4.67,2,1,1
3142,4,7,4,5.0,1,1,2
5381,1,9,7,5.67,1,2,3
6863,8,7,6,7.0,2,2,2
6329,8,7,6,7.0,2,2,2
6864,5,9,8,7.33,1,2,3
3581,1,10,6,5.67,1,2,3
6865,7,6,5,6.0,2,1,2
2574,7,7,4,6.0,2,1,2
1949,8,6,9,7.67,2,3,2
5736,3,8,5,5.33,1,1,2
3296,6,8,6,6.67,2,2,2
6866,6,8,5,6.33,2,1,2
6867,4,7,3,4.67,1,1,2
6868,1,8,3,4.0,1,1,2
6869,8,5,3,5.33,2,1,1
997,4,5,2,3.67,1,1,1
6870,2,5,4,3.67,1,1,1
6871,6,7,10,7.67,2,3,2
5282,1,9,5,5.0,1,1,3
5959,1,4,6,3.67,1,2,1
6872,1,8,7,5.33,1,2,2
6873,6,7,8,7.0,2,2,2
6874,6,7,1,4.67,2,1,2
6875,7,2,3,4.0,2,1,1
6876,8,10,5,7.67,2,1,3
6334,9,8,3,6.67,3,1,2
6877,3,10,6,6.33,1,2,3
5259,1,6,3,3.33,1,1,2
6669,5,8,8,7.0,1,2,2
4351,8,10,3,7.0,2,1,3
6878,7,7,6,6.67,2,2,2
6879,9,7,3,6.33,3,1,2
6880,8,10,7,8.33,2,2,3
3803,9,8,6,7.67,3,2,2
6881,8,10,8,8.67,2,2,3
1728,5,6,6,5.67,1,2,2
2998,8,7,5,6.67,2,1,2
6882,1,10,4,5.0,1,1,3
6883,7,7,5,6.33,2,1,2
4718,1,8,10,6.33,1,3,2
6884,9,8,3,6.67,3,1,2
5277,8,7,3,6.0,2,1,2
6885,8,7,6,7.0,2,2,2
2081,8,10,3,7.0,2,1,3
6886,1,7,8,5.33,1,2,2
6887,5,9,8,7.33,1,2,3
6888,8,8,8,8.0,2,2,2
600,1,6,3,3.33,1,1,2
6889,8,8,5,7.0,2,1,2
4139,8,8,2,6.0,2,1,2
6890,7,7,4,6.0,2,1,2
5045,4,7,6,5.67,1,2,2
1309,8,9,6,7.67,2,2,3
6891,5,9,6,6.67,1,2,3
6892,8,9,4,7.0,2,1,3
689,4,7,2,4.33,1,1,2
3979,3,8,3,4.67,1,1,2
2382,10,10,5,8.33,3,1,3
6893,4,6,6,5.33,1,2,2
6894,5,5,6,5.33,1,2,1
6895,8,1,4,4.33,2,1,1
3611,1,8,10,6.33,1,3,2
6141,7,10,4,7.0,2,1,3
6896,8,9,8,8.33,2,2,3
6897,5,9,2,5.33,1,1,3
6898,8,9,9,8.67,2,3,3
3024,5,6,4,5.0,1,1,2
1186,3,10,7,6.67,1,2,3
3544,7,9,9,8.33,2,3,3
6899,8,2,3,4.33,2,1,1
4831,1,7,5,4.33,1,1,2
6900,8,8,6,7.33,2,2,2
6837,6,7,3,5.33,2,1,2
5216,4,4,4,4.0,1,1,1
6901,8,7,8,7.67,2,2,2
5601,3,10,6,6.33,1,2,3
2552,4,7,8,6.33,1,2,2
6902,4,9,6,6.33,1,2,3
6903,6,8,3,5.67,2,1,2
6904,4,6,5,5.0,1,1,2
6905,8,6,8,7.33,2,2,2
6775,3,7,10,6.67,1,3,2
6906,8,9,6,7.67,2,2,3
6907,10,10,6,8.67,3,2,3
6908,7,9,6,7.33,2,2,3
6909,8,9,5,7.33,2,1,3
6215,8,7,6,7.0,2,2,2
3749,8,7,3,6.0,2,1,2
4188,6,8,4,6.0,2,1,2
6910,4,8,5,5.67,1,1,2
6911,8,7,6,7.0,2,2,2
735,3,7,3,4.33,1,1,2
5384,4,7,6,5.67,1,2,2
6912,5,10,4,6.33,1,1,3
6913,10,8,2,6.67,3,1,2
6914,8,10,8,8.67,2,2,3
3539,8,9,7,8.0,2,2,3
1042,8,8,7,7.67,2,2,2
6915,1,10,4,5.0,1,1,3
753,8,9,6,7.67,2,2,3
6916,1,5,2,2.67,1,1,1
6917,7,10,2,6.33,2,1,3
2641,3,9,6,6.0,1,2,3
2124,8,7,10,8.33,2,3,2
422,8,9,4,7.0,2,1,3
6918,6,6,2,4.67,2,1,2
6919,8,9,3,6.67,2,1,3
6180,4,10,3,5.67,1,1,3
3359,9,8,4,7.0,3,1,2
6920,8,8,3,6.33,2,1,2
6367,6,8,7,7.0,2,2,2
6697,1,9,2,4.0,1,1,3
4767,9,6,4,6.33,3,1,2
3438,7,8,3,6.0,2,1,2
6825,4,8,6,6.0,1,2,2
6921,8,10,8,8.67,2,2,3
6922,7,10,4,7.0,2,1,3
1661,6,5,3,4.67,2,1,1
6923,2,6,8,5.33,1,2,2
6924,7,9,10,8.67,2,3,3
6925,10,9,8,9.0,3,2,3
5315,7,9,4,6.67,2,1,3
6926,8,8,2,6.0,2,1,2
6927,8,6,3,5.67,2,1,2
6928,5,7,7,6.33,1,2,2
6929,8,8,9,8.33,2,3,2
6507,4,9,5,6.0,1,1,3
4423,5,8,4,5.67,1,1,2
6930,8,9,3,6.67,2,1,3
4381,8,8,4,6.67,2,1,2
6572,7,9,5,7.0,2,1,3
6931,1,7,4,4.0,1,1,2
6932,8,7,6,7.0,2,2,2
3093,3,7,10,6.67,1,3,2
6933,9,7,7,7.67,3,2,2
6661,8,9,3,6.67,2,1,3
6934,2,9,3,4.67,1,1,3
6935,1,5,4,3.33,1,1,1
6936,9,10,1,6.67,3,1,3
6937,2,10,6,6.0,1,2,3
6938,4,6,1,3.67,1,1,2
3726,4,10,1,5.0,1,1,3
6939,4,9,2,5.0,1,1,3
6940,2,7,2,3.67,1,1,2
6941,8,8,3,6.33,2,1,2
3420,7,9,3,6.33,2,1,3
6942,5,9,10,8.0,1,3,3
6943,9,8,3,6.67,3,1,2
6944,4,7,6,5.67,1,2,2
3261,3,8,3,4.67,1,1,2
4324,10,7,6,7.67,3,2,2
6945,8,10,3,7.0,2,1,3
6946,5,9,10,8.0,1,3,3
6947,8,9,4,7.0,2,1,3
6948,8,8,4,6.67,2,1,2
1789,8,1,2,3.67,2,1,1
6058,2,8,7,5.67,1,2,2
6949,8,10,8,8.67,2,2,3
2852,7,7,2,5.33,2,1,2
6950,9,8,8,8.33,3,2,2
6951,1,8,5,4.67,1,1,2
6952,8,9,6,7.67,2,2,3
5897,6,2,6,4.67,2,2,1
6953,5,7,6,6.0,1,2,2
5709,4,10,3,5.67,1,1,3
