ticket_id,food_expense,drink_expense,merch_expense,total_spent,payment_method_id
6454,11.1,56.14,39.64,106.88,2
1234,23.35,57.53,3.22,84.1,3
6455,49.78,0.69,0.88,51.35,1
6456,44.71,16.21,65.6,126.52,2
6457,21.78,25.48,21.89,69.15,2
92,24.76,14.89,46.28,85.93,2
6458,11.28,0.22,13.84,25.34,1
6459,46.81,24.69,43.34,114.84,1
470,15.8,21.57,47.47,84.84,2
6282,42.72,38.97,73.83,155.52,3
6460,14.24,9.68,4.51,28.43,2
6461,41.83,6.38,82.98,131.19,2
3307,13.79,2.34,86.59,102.72,2
6462,7.71,52.24,34.94,94.89,2
6413,43.11,28.29,84.42,155.82,1
1484,26.17,19.24,96.0,141.41,2
6463,14.84,56.27,71.32,142.43,1
6464,41.96,39.25,20.55,101.76,1
6465,8.02,29.21,88.8,126.03,1
2306,42.08,50.72,51.61,144.41,1
2546,8.87,16.0,67.22,92.09,2
6466,13.32,53.21,10.34,76.87,2
436,13.48,15.44,47.69,76.61,2
6467,8.49,3.52,64.59,76.6,1
6468,45.56,37.82,85.12,168.5,2
4583,1.8,23.11,78.46,103.37,2
6469,20.69,52.32,94.86,167.87,2
6470,33.22,59.23,51.01,143.46,2
6471,13.19,55.8,48.24,117.23,2
6472,20.45,33.15,32.29,85.89,2
1180,36.46,6.69,69.26,112.41,2
5976,10.46,11.87,81.33,103.66,2
6473,32.92,9.04,85.95,127.91,2
6474,36.57,39.78,24.94,101.29,2
1591,0.19,1.94,17.87,20.0,2
6475,1.54,3.55,29.43,34.52,2
5190,33.36,37.9,42.62,113.88,2
6476,36.46,53.48,84.69,174.63,1
2322,14.53,51.75,84.95,151.23,1
6477,31.99,40.19,85.96,158.14,2
6478,26.39,37.79,87.19,151.37,1
6479,42.66,31.71,52.4,126.77,1
3326,38.17,31.28,17.19,86.64,2
6480,45.65,24.83,90.81,161.29,1
6481,4.43,17.38,71.98,93.79,1
6482,40.97,21.0,8.98,70.95,2
6483,35.31,56.66,69.66,161.63,2
6484,10.9,41.44,25.59,77.93,3
6485,9.83,30.91,32.63,73.37,1
6486,23.69,15.2,0.41,39.3,1
6487,41.58,28.98,5.02,75.58,2
6488,10.44,23.27,96.69,130.4,1
6489,46.23,26.06,65.33,137.62,2
6490,38.43,20.85,83.96,143.24,2
4106,44.94,7.52,40.93,93.39,2
6491,13.82,31.47,69.95,115.24,1
4124,18.11,49.28,37.27,104.66,1
6492,32.79,55.78,61.62,150.19,2
771,20.3,5.66,14.45,40.41,2
4237,32.2,0.37,33.18,65.75,1
3095,4.5,20.14,91.96,116.6,2
1238,24.44,40.63,19.23,84.3,1
818,25.11,49.43,24.02,98.56,2
6493,2.23,42.24,49.72,94.19,2
6494,34.42,20.29,16.29,71.0,2
6495,33.31,37.15,15.81,86.27,1
2101,11.74,18.25,60.5,90.49,1
6496,33.5,42.72,25.25,101.47,2
2972,5.45,4.21,55.02,64.68,2
6497,32.37,12.93,42.47,87.77,2
6498,9.25,1.7,68.74,79.69,1
6499,41.72,49.03,75.65,166.4,2
4088,11.28,33.3,58.68,103.26,2
6500,46.11,40.2,84.37,170.68,2
6501,36.32,21.97,34.69,92.98,1
5248,31.22,45.4,98.09,174.71,2
1090,31.04,5.57,45.1,81.71,2
6502,30.89,54.03,31.1,116.02,1
2134,10.8,5.53,26.7,43.03,2
6503,27.59,27.21,92.05,146.85,2
170,40.41,17.69,87.47,145.57,2
2836,19.34,7.74,9.64,36.72,2
1933,19.07,18.44,71.72,109.23,2
6504,40.47,25.02,94.53,160.02,2
458,12.04,32.26,60.09,104.39,1
6505,18.31,52.98,32.32,103.61,2
1803,0.22,21.76,42.51,64.49,1
6506,24.82,52.55,88.97,166.34,2
6507,44.72,3.22,29.33,77.27,1
5120,30.06,57.82,31.29,119.17,1
6508,32.23,33.67,39.56,105.46,1
6509,49.67,45.35,93.08,188.1,1
6510,45.28,27.63,25.83,98.74,2
1688,34.19,44.98,41.35,120.52,2
6511,45.52,47.04,76.09,168.65,2
6512,23.05,25.58,45.47,94.1,2
2449,43.01,33.91,67.53,144.45,2
6513,5.67,41.7,75.34,122.71,1
5232,14.82,1.58,32.17,48.57,2
6514,14.16,14.3,11.28,39.74,2
6394,27.39,26.37,77.63,131.39,2
5354,2.57,13.25,76.29,92.11,1
6515,20.64,32.6,71.73,124.97,2
2327,35.6,47.98,43.69,127.27,2
6516,48.62,52.76,20.4,121.78,2
2599,2.92,47.86,37.83,88.61,2
2921,33.5,17.17,37.43,88.1,1
4191,29.7,22.83,44.65,97.18,1
6517,25.22,6.83,33.49,65.54,2
6518,33.45,15.94,63.2,112.59,2
4734,9.48,14.92,33.12,57.52,1
6519,37.13,17.22,19.89,74.24,2
6520,4.21,42.84,61.78,108.83,1
6521,13.73,5.99,97.56,117.28,2
6522,45.17,49.23,61.03,155.43,1
2819,41.59,38.55,76.26,156.4,1
5399,30.25,35.64,86.32,152.21,3
6523,12.89,22.22,94.41,129.52,1
6524,39.35,59.07,29.02,127.44,2
6525,38.64,31.08,44.85,114.57,2
2190,42.19,53.83,13.42,109.44,1
6526,10.36,27.8,58.56,96.72,2
6527,10.86,44.13,84.53,139.52,2
4796,49.58,55.23,31.99,136.8,2
6528,24.64,29.09,22.35,76.08,2
6529,13.1,29.22,97.59,139.91,2
4083,37.93,58.78,61.18,157.89,1
6530,14.13,55.72,57.5,127.35,2
6531,11.47,20.64,62.44,94.55,2
1517,29.41,41.38,27.81,98.6,2
6532,46.39,18.98,67.1,132.47,2
6533,33.48,49.0,70.37,152.85,2
5836,16.09,14.0,85.01,115.1,2
6373,17.44,22.96,62.31,102.71,2
6534,43.6,32.71,52.06,128.37,2
2974,20.75,30.67,51.99,103.41,2
4281,13.34,9.51,65.09,87.94,1
6535,0.62,6.99,27.95,35.56,2
6536,14.03,38.96,16.63,69.62,2
3342,25.99,51.14,62.44,139.57,2
3141,47.17,22.61,37.23,107.01,2
5900,36.32,41.69,37.26,115.27,2
6537,10.26,30.79,81.67,122.72,2
6538,5.6,1.8,59.86,67.26,2
4982,21.62,53.11,38.04,112.77,2
6539,33.24,22.03,62.85,118.12,1
6540,40.65,6.82,28.31,75.78,2
6541,32.15,53.62,40.64,126.41,1
6542,16.58,41.67,20.0,78.25,2
6543,25.35,13.8,93.36,132.51,2
3162,22.16,17.89,26.53,66.58,2
6544,31.53,7.18,37.5,76.21,1
6545,2.44,44.65,73.27,120.36,2
6546,0.95,25.87,38.49,65.31,1
6547,22.6,48.31,87.21,158.12,2
528,3.77,49.35,44.6,97.72,2
6548,7.29,31.91,52.72,91.92,2
6549,6.48,41.59,46.49,94.56,1
6550,36.15,46.36,77.54,160.05,1
6551,8.09,11.0,96.07,115.16,2
1561,3.63,23.59,0.05,27.27,1
6108,11.29,27.07,39.51,77.87,2
1313,27.86,10.51,47.4,85.77,2
6552,41.11,52.32,5.6,99.03,2
6553,48.06,37.93,96.51,182.5,2
6554,9.17,17.94,54.03,81.14,1
1135,11.47,45.24,43.5,100.21,2
3245,27.72,55.29,22.29,105.3,2
6555,24.95,26.6,55.87,107.42,1
6556,44.03,1.94,16.81,62.78,2
6557,47.02,40.98,24.22,112.22,2
6558,34.22,13.58,81.68,129.48,1
6185,0.79,29.5,69.9,100.19,2
6559,23.21,50.94,55.46,129.61,1
6560,23.61,1.88,88.35,113.84,1
6561,27.88,22.14,97.17,147.19,1
2503,18.15,17.03,42.5,77.68,2
6562,26.07,25.86,46.77,98.7,2
847,48.22,57.63,76.48,182.33,2
2047,18.65,20.51,88.62,127.78,2
5658,44.82,27.11,12.97,84.9,2
6563,20.28,34.15,23.39,77.82,2
6564,25.27,45.27,47.63,118.17,2
6565,48.19,13.8,4.62,66.61,1
6566,32.48,46.03,7.81,86.32,2
6567,11.3,57.59,10.56,79.45,2
5652,48.04,6.42,76.85,131.31,2
2774,33.39,30.61,79.92,143.92,2
6568,49.64,22.12,68.69,140.45,1
2707,42.47,34.86,71.24,148.57,2
5376,46.12,28.75,95.4,170.27,2
2653,34.78,2.62,24.37,61.77,2
6569,2.5,16.99,88.34,107.83,2
3590,4.37,12.91,43.16,60.44,1
1940,3.1,2.14,72.05,77.29,2
387,18.79,50.88,16.7,86.37,2
5167,40.06,26.88,7.39,74.33,1
6570,4.81,7.17,46.08,58.06,2
6571,45.08,11.61,0.33,57.02,2
6572,12.96,9.65,70.57,93.18,2
1230,18.82,8.94,90.73,118.49,2
6573,42.35,12.35,90.82,145.52,2
6574,6.27,54.1,86.69,147.06,2
4031,40.21,57.26,92.17,189.64,2
4369,36.64,36.39,75.69,148.72,3
6575,9.88,43.63,82.15,135.66,2
6576,5.37,22.96,61.42,89.75,1
3590,19.99,59.19,2.46,81.64,2
6499,7.84,44.89,7.31,60.04,2
6577,41.8,18.25,90.97,151.02,2
6578,28.93,39.27,0.74,68.94,1
6579,49.37,31.28,45.32,125.97,1
4391,46.45,36.5,13.84,96.79,2
6580,11.79,47.82,91.3,150.91,1
6581,2.73,58.89,31.64,93.26,1
6582,15.94,51.15,52.95,120.04,2
6583,13.82,15.57,48.2,77.59,2
6584,4.32,34.71,5.89,44.92,2
6585,23.1,30.93,43.55,97.58,2
3196,36.02,31.15,9.08,76.25,2
6586,28.9,15.87,70.1,114.87,2
5742,0.73,40.68,85.54,126.95,1
6587,49.3,29.63,77.54,156.47,2
3051,21.85,5.9,83.6,111.35,2
2737,3.36,30.26,10.21,43.83,1
6588,10.8,25.09,17.95,53.84,2
5180,10.43,25.51,12.98,48.92,2
6589,29.45,36.94,39.41,105.8,2
6590,0.29,18.71,40.87,59.87,2
5807,40.32,19.57,3.73,63.62,3
2583,24.9,45.07,94.83,164.8,2
4128,13.26,23.01,73.55,109.82,1
6591,34.75,9.22,80.27,124.24,2
6592,6.63,13.44,97.25,117.32,2
6593,7.23,25.71,35.34,68.28,1
1674,47.12,41.09,80.46,168.67,1
6594,44.09,47.07,61.74,152.9,1
6595,29.55,13.4,31.46,74.41,3
1855,4.89,11.92,93.12,109.93,1
6596,26.28,4.0,4.21,34.49,2
6597,32.54,31.87,74.93,139.34,2
816,41.92,54.57,79.92,176.41,2
6598,16.85,49.02,24.72,90.59,2
813,42.24,23.45,29.76,95.45,1
2812,5.8,10.65,94.74,111.19,1
6599,11.61,24.37,87.34,123.32,2
6600,28.72,20.0,52.85,101.57,2
6601,31.83,0.08,21.89,53.8,2
3206,7.99,53.09,33.02,94.1,1
5979,49.02,24.79,78.11,151.92,2
6602,5.57,55.22,64.42,125.21,2
639,17.91,41.01,69.32,128.24,2
6603,39.62,3.64,95.8,139.06,2
3709,40.59,17.06,32.06,89.71,2
1637,34.79,47.55,6.74,89.08,1
6604,13.62,44.51,85.69,143.82,2
6605,35.58,30.12,20.58,86.28,1
6606,14.5,26.36,32.96,73.82,3
6607,3.37,55.82,25.98,85.17,2
5732,9.49,28.08,58.04,95.61,2
6608,24.12,6.07,10.29,40.48,2
6609,29.65,28.63,45.79,104.07,2
4258,8.92,14.87,58.14,81.93,2
6610,3.18,45.09,66.4,114.67,2
4362,34.21,13.66,58.67,106.54,2
6611,39.41,33.07,56.71,129.19,2
6612,45.58,47.78,21.49,114.85,2
6613,48.31,17.19,7.31,72.81,2
4895,35.75,37.59,80.51,153.85,2
6614,8.06,51.15,92.15,151.36,2
6615,34.92,42.67,34.31,111.9,1
1197,18.02,56.33,10.01,84.36,2
4127,27.84,30.99,49.82,108.65,2
6616,14.86,26.32,34.06,75.24,2
6194,6.96,58.7,63.18,128.84,1
4254,40.25,32.89,38.81,111.95,2
3244,49.36,1.07,49.83,100.26,2
6617,18.83,24.39,80.02,123.24,2
6618,24.99,48.63,95.6,169.22,1
1006,27.16,32.21,86.16,145.53,3
6619,26.58,55.9,77.02,159.5,1
6620,6.91,49.58,96.16,152.65,2
876,32.67,22.68,89.45,144.8,2
920,12.96,54.1,95.78,162.84,1
6621,39.14,31.46,90.1,160.7,2
6622,29.09,47.02,65.33,141.44,2
1154,20.33,46.5,34.51,101.34,2
435,0.97,45.38,8.82,55.17,2
813,22.34,49.64,1.91,73.89,1
3121,31.35,4.02,1.52,36.89,2
6623,39.89,2.93,27.28,70.1,1
6624,6.1,19.87,8.44,34.41,1
6625,17.5,8.78,84.23,110.51,1
6626,2.45,42.23,96.14,140.82,2
6627,21.88,34.1,23.2,79.18,1
6628,9.56,5.62,80.57,95.75,2
6629,27.73,4.01,8.22,39.96,1
6630,33.8,2.0,60.09,95.89,2
619,38.71,37.75,89.5,165.96,2
6631,20.05,5.17,12.36,37.58,2
1622,12.31,23.14,73.28,108.73,1
6632,13.92,52.39,32.97,99.28,3
6633,13.64,29.58,81.15,124.37,2
6634,32.87,45.94,89.07,167.88,2
3439,42.34,39.28,11.17,92.79,1
6635,25.55,3.91,41.24,70.7,2
6636,36.71,41.83,27.83,106.37,2
6637,38.63,24.02,36.95,99.6,2
6638,36.6,17.73,5.54,59.87,1
6639,21.8,28.31,60.13,110.24,3
3862,47.22,49.11,45.54,141.87,2
6640,43.61,28.46,80.1,152.17,1
6641,46.97,14.85,98.71,160.53,2
3774,24.4,29.59,36.86,90.85,3
1099,21.26,58.26,18.37,97.89,2
6642,16.56,32.5,69.95,119.01,2
6643,23.78,52.21,45.17,121.16,2
6644,1.96,43.53,35.69,81.18,2
6645,0.85,56.42,83.65,140.92,1
1827,34.07,55.6,77.48,167.15,2
3198,5.28,59.63,16.23,81.14,2
645,14.77,4.51,85.11,104.39,2
6646,34.54,12.75,4.97,52.26,2
6647,38.22,52.25,43.48,133.95,2
838,10.37,58.58,30.56,99.51,2
1904,36.02,28.2,10.42,74.64,1
6648,38.26,25.83,59.28,123.37,2
1356,35.92,6.22,57.39,99.53,2
315,35.48,2.95,49.81,88.24,2
6649,21.97,50.49,36.56,109.02,1
6650,31.09,10.84,81.32,123.25,2
6651,36.96,15.29,60.81,113.06,1
5340,20.9,52.29,89.89,163.08,1
6652,33.76,39.25,86.55,159.56,3
6653,39.49,57.71,74.29,171.49,2
6654,13.36,39.36,93.06,145.78,2
6655,40.59,8.25,1.87,50.71,1
6656,5.48,23.07,87.25,115.8,2
6657,17.54,0.52,78.53,96.59,1
6658,4.63,48.31,39.97,92.91,2
5080,23.95,43.38,49.98,117.31,2
6659,32.37,50.92,60.83,144.12,3
6660,31.6,24.88,46.54,103.02,2
1180,6.17,49.29,77.51,132.97,2
6446,32.91,56.69,72.31,161.91,1
4904,3.69,43.52,18.6,65.81,2
1794,14.83,10.94,5.62,31.39,2
6661,49.47,11.53,12.95,73.95,2
6662,12.15,39.38,64.26,115.79,2
6663,38.01,18.35,51.91,108.27,2
6664,41.64,37.4,17.52,96.56,2
6665,19.4,9.17,7.83,36.4,3
1499,9.75,40.76,34.33,84.84,2
1292,36.07,4.51,4.98,45.56,2
3646,24.87,20.67,89.02,134.56,2
6451,6.76,52.99,18.82,78.57,2
6666,2.66,39.43,10.58,52.67,2
3748,28.37,8.62,5.61,42.6,2
6667,47.36,28.48,65.18,141.02,1
6668,14.54,19.67,77.77,111.98,1
6669,30.19,41.77,40.54,112.5,1
5798,29.43,58.17,49.48,137.08,2
6670,34.99,51.43,92.17,178.59,1
1321,13.15,51.09,79.17,143.41,2
2056,26.41,18.93,23.6,68.94,2
211,16.81,44.92,18.76,80.49,2
732,21.97,47.05,23.13,92.15,2
6671,30.48,30.36,70.92,131.76,1
6672,18.88,57.2,56.65,132.73,2
6673,18.44,46.06,81.61,146.11,2
4254,0.56,25.6,2.89,29.05,1
6674,33.64,59.67,92.05,185.36,2
6675,48.13,12.37,64.75,125.25,1
2916,44.74,43.68,20.71,109.13,2
3782,11.98,52.65,94.43,159.06,2
6676,29.68,55.63,93.0,178.31,2
2392,2.23,3.44,25.01,30.68,1
6677,29.15,15.35,14.98,59.48,2
6678,14.88,49.69,83.49,148.06,3
6679,33.61,8.81,91.78,134.2,1
6680,23.14,28.91,47.29,99.34,2
439,29.77,33.41,74.01,137.19,1
6681,49.86,40.93,27.67,118.46,2
6682,46.12,37.8,36.53,120.45,2
6683,15.28,9.95,49.38,74.61,2
6684,20.44,9.31,78.73,108.48,2
5672,27.95,10.52,33.5,71.97,2
4672,43.72,31.71,78.95,154.38,2
6685,37.74,56.18,86.02,179.94,1
6686,30.55,0.63,13.7,44.88,1
6687,8.38,13.61,64.33,86.32,1
6688,7.1,28.07,21.33,56.5,1
442,45.89,12.29,75.94,134.12,2
3107,24.08,19.1,96.56,139.74,1
537,16.57,22.89,2.7,42.16,1
6689,45.09,32.39,68.9,146.38,1
6690,1.69,14.3,73.38,89.37,2
4049,1.79,22.61,82.2,106.6,2
6691,3.17,12.97,61.22,77.36,2
5433,2.58,20.15,17.64,40.37,2
4463,5.87,31.37,74.9,112.14,2
6516,15.12,25.03,79.18,119.33,2
6692,22.98,1.91,12.14,37.03,2
3727,29.66,50.19,9.08,88.93,2
4565,21.37,15.14,61.86,98.37,2
6693,47.07,59.13,43.71,149.91,2
6694,10.9,16.95,9.92,37.77,1
6695,37.69,37.96,69.9,145.55,2
6696,23.63,24.72,24.1,72.45,2
3040,46.78,31.32,63.04,141.14,2
6697,21.9,57.17,18.05,97.12,2
5656,19.71,41.52,27.97,89.2,2
6698,19.29,45.1,24.06,88.45,1
1157,3.58,35.26,74.15,112.99,2
6699,7.15,30.84,89.62,127.61,1
4341,47.94,44.27,75.25,167.46,1
6700,36.66,37.0,75.34,149.0,2
6701,0.51,9.73,71.47,81.71,2
5349,31.93,27.75,62.39,122.07,1
3318,29.07,41.29,15.42,85.78,1
6702,16.8,47.02,22.15,85.97,2
6703,4.41,51.17,72.18,127.76,2
5331,35.24,6.67,38.33,80.24,2
576,10.81,55.95,7.89,74.65,3
6704,4.88,20.53,83.8,109.21,1
6705,3.89,49.53,40.65,94.07,1
6706,38.69,12.29,89.79,140.77,2
1539,15.37,53.82,67.59,136.78,2
6707,44.53,16.12,81.58,142.23,2
6708,1.4,20.34,84.73,106.47,1
5255,45.95,31.91,84.98,162.84,2
6709,38.66,30.04,71.14,139.84,1
6656,34.91,48.24,92.87,176.02,2
6710,46.86,0.93,90.92,138.71,1
6711,37.07,4.54,58.31,99.92,3
2842,28.96,49.33,12.91,91.2,2
2675,24.9,35.8,82.34,143.04,1
6712,3.2,0.54,4.0,7.74,2
6713,24.17,39.8,91.59,155.56,2
1875,45.69,17.05,93.65,156.39,1
6714,16.68,29.48,59.37,105.53,1
4913,43.45,57.34,42.57,143.36,2
2266,20.39,1.92,58.78,81.09,2
6715,5.23,38.44,36.03,79.7,1
1258,30.11,6.06,4.35,40.52,1
837,47.95,56.79,14.55,119.29,2
6716,0.39,13.33,95.27,108.99,2
2217,38.68,39.6,55.54,133.82,1
6717,1.08,24.96,43.32,69.36,1
6718,23.33,30.57,87.82,141.72,1
3901,22.04,59.39,7.78,89.21,1
5089,9.21,36.94,29.05,75.2,2
6719,10.66,11.1,30.86,52.62,2
6720,24.51,26.79,21.73,73.03,2
1494,47.55,47.13,89.7,184.38,2
6721,19.62,53.1,89.42,162.14,1
204,11.82,22.36,33.66,67.84,2
2835,41.81,9.94,28.97,80.72,1
5165,41.89,11.05,83.77,136.71,1
293,46.63,7.54,42.53,96.7,2
6722,1.84,53.47,61.07,116.38,2
6723,1.31,39.51,5.73,46.55,1
6724,42.2,11.33,89.49,143.02,2
6725,46.97,17.03,43.95,107.95,2
6726,12.91,22.72,28.29,63.92,1
6727,1.78,23.15,51.43,76.36,1
6728,12.91,27.91,3.75,44.57,1
6729,34.73,59.87,39.64,134.24,2
1204,16.64,27.67,25.84,70.15,3
6563,30.54,6.55,74.07,111.16,3
6730,38.95,15.71,88.22,142.88,2
3731,14.69,45.09,3.77,63.55,1
6731,43.95,24.77,23.67,92.39,2
6732,48.97,19.84,49.44,118.25,2
6733,49.02,4.17,69.24,122.43,2
1823,44.15,15.22,39.51,98.88,2
6734,35.57,9.97,99.8,145.34,2
6735,31.06,13.51,68.44,113.01,2
6736,7.46,52.45,41.65,101.56,2
6737,16.4,30.07,12.37,58.84,2
6738,25.62,53.35,69.18,148.15,1
2298,46.04,59.52,59.26,164.82,2
2679,34.43,38.61,94.68,167.72,2
3820,34.9,17.73,11.24,63.87,2
1266,36.87,9.51,12.91,59.29,2
6739,39.75,45.5,47.63,132.88,1
6740,48.93,10.92,77.95,137.8,2
6741,44.52,55.01,11.53,111.06,3
6742,45.82,1.9,31.52,79.24,2
6136,11.42,47.23,59.72,118.37,1
4015,37.59,30.07,4.3,71.96,2
6743,2.04,51.59,74.05,127.68,1
636,49.42,35.43,26.69,111.54,2
6744,18.45,18.8,51.21,88.46,1
1014,22.85,24.91,93.08,140.84,2
1381,32.61,6.22,93.99,132.82,2
6745,13.91,17.1,36.55,67.56,2
6746,18.5,39.5,99.81,157.81,2
6747,20.74,16.39,65.89,103.02,2
6748,34.98,35.03,79.29,149.3,2
6749,22.09,26.67,89.53,138.29,3
6750,38.16,27.74,27.26,93.16,1
6751,15.21,46.62,87.27,149.1,2
5372,0.12,35.51,34.71,70.34,2
6752,19.99,5.9,10.47,36.36,1
6753,44.07,10.82,52.89,107.78,1
6754,19.3,47.42,6.68,73.4,2
219,26.96,45.5,5.44,77.9,1
4946,18.35,37.99,51.22,107.56,2
6755,15.77,52.47,20.9,89.14,2
6417,17.91,11.22,37.68,66.81,2
6756,18.63,25.67,24.16,68.46,1
3181,18.86,28.26,56.33,103.45,2
6481,4.37,41.73,41.58,87.68,2
4494,38.93,54.48,39.32,132.73,2
6069,13.22,25.24,80.16,118.62,1
60,2.98,58.64,21.62,83.24,1
2126,44.51,15.82,17.63,77.96,2
6757,26.81,41.13,58.85,126.79,1
6758,35.18,43.15,16.77,95.1,1
6759,14.78,54.4,22.61,91.79,2
3926,25.2,0.66,59.08,84.94,1
6760,6.16,11.6,95.09,112.85,2
6761,21.54,11.04,19.16,51.74,2
598,9.18,46.26,13.38,68.82,2
6762,39.84,30.16,72.76,142.76,2
6763,8.55,35.9,34.43,78.88,2
4719,3.98,22.32,35.4,61.7,2
6764,38.75,23.4,96.99,159.14,2
6765,35.4,20.88,78.68,134.96,2
3806,3.62,0.5,62.12,66.24,1
3799,10.7,46.97,78.75,136.42,2
5075,4.78,55.81,43.94,104.53,2
332,1.42,33.5,32.98,67.9,1
982,39.49,24.13,86.59,150.21,2
6500,8.58,1.26,32.84,42.68,2
1507,31.54,21.08,0.18,52.8,1
3909,3.29,6.71,10.58,20.58,1
4973,18.72,1.84,62.34,82.9,1
6766,41.81,29.52,22.51,93.84,3
6767,41.52,23.1,20.89,85.51,1
6768,10.94,49.63,9.65,70.22,1
6769,6.72,43.47,83.93,134.12,1
6770,33.78,17.18,14.93,65.89,1
6771,44.38,7.85,31.67,83.9,1
4820,25.21,57.35,45.82,128.38,2
5118,40.4,28.5,56.32,125.22,2
6772,13.68,31.29,30.25,75.22,2
6773,11.92,18.1,66.62,96.64,1
6774,10.24,50.32,31.53,92.09,1
6775,1.18,35.85,24.76,61.79,2
2717,36.57,38.08,39.64,114.29,2
6776,35.81,31.23,55.12,122.16,1
5706,17.89,56.56,73.58,148.03,2
6777,36.87,24.63,28.3,89.8,2
6778,21.04,7.55,16.11,44.7,2
4888,7.62,26.21,80.15,113.98,2
6779,41.61,18.02,36.57,96.2,2
5573,27.43,25.36,36.45,89.24,2
6780,4.55,8.02,81.25,93.82,2
1771,47.38,11.19,88.69,147.26,2
6781,31.15,20.96,36.28,88.39,2
6782,28.67,1.74,21.67,52.08,2
3975,38.95,4.89,8.28,52.12,1
6783,13.48,28.43,68.0,109.91,2
5510,9.49,39.77,2.07,51.33,1
6784,37.09,1.86,80.12,119.07,2
6785,25.17,13.79,8.25,47.21,1
5004,45.12,13.27,21.56,79.95,2
127,12.44,43.67,36.05,92.16,2
6786,2.63,11.06,32.59,46.28,1
502,32.0,58.2,13.66,103.86,1
6787,36.49,56.13,22.03,114.65,2
6788,29.64,56.1,72.13,157.87,2
6789,22.03,32.04,25.62,79.69,1
6790,35.3,18.08,87.35,140.73,2
6791,9.94,29.06,41.24,80.24,2
2500,45.42,37.51,83.19,166.12,1
6792,47.05,57.77,10.15,114.97,2
6793,11.86,41.93,30.44,84.23,2
6794,24.89,3.2,75.88,103.97,1
4086,14.31,28.67,80.68,123.66,2
6795,21.02,44.12,75.18,140.32,2
6796,24.47,10.73,53.66,88.86,1
6797,43.55,25.23,18.19,86.97,2
4604,49.86,10.58,12.43,72.87,1
6798,8.25,13.88,31.25,53.38,1
6799,46.29,47.51,96.92,190.72,2
6800,3.96,18.33,86.57,108.86,2
6801,28.43,17.32,56.16,101.91,1
3383,7.88,24.71,9.44,42.03,2
6802,20.48,10.01,69.64,100.13,2
6803,12.86,54.67,18.09,85.62,1
6804,40.83,36.03,93.15,170.01,1
3884,17.61,32.0,15.14,64.75,1
6805,6.4,45.38,89.6,141.38,2
6806,20.54,8.34,94.71,123.59,2
2230,28.67,32.24,9.17,70.08,2
900,1.35,3.98,52.69,58.02,2
5126,47.93,33.79,37.38,119.1,2
6807,9.43,15.47,26.99,51.89,1
3326,17.95,47.13,20.15,85.23,1
2632,9.58,41.26,94.85,145.69,2
4643,29.93,1.92,11.13,42.98,1
6808,34.33,4.01,88.41,126.75,2
6809,0.95,53.18,3.6,57.73,2
6810,43.26,29.93,1.56,74.75,1
6811,45.4,12.26,6.5,64.16,3
6812,37.27,55.19,41.58,134.04,1
2726,27.81,4.24,62.02,94.07,2
6813,47.4,26.96,76.41,150.77,1
6814,45.6,4.27,60.1,109.97,2
6815,17.64,40.36,99.56,157.56,2
6816,45.62,45.39,20.88,111.89,1
6817,3.93,18.95,58.32,81.2,2
6818,48.01,10.24,81.49,139.74,2
6121,4.87,17.67,63.0,85.54,2
6819,3.99,12.31,44.19,60.49,2
6820,8.66,35.66,32.36,76.68,2
1608,17.87,22.59,91.97,132.43,2
6049,30.31,58.31,91.5,180.12,2
6821,22.5,12.38,45.71,80.59,2
6822,35.55,40.06,33.72,109.33,2
3091,5.74,34.88,3.72,44.34,2
6823,20.06,5.6,9.77,35.43,2
6824,20.07,18.14,1.44,39.65,2
6146,36.88,3.43,26.52,66.83,2
6825,43.1,27.73,14.92,85.75,2
6756,36.31,32.82,73.38,142.51,2
6826,6.81,57.84,98.5,163.15,2
3690,11.31,59.61,53.39,124.31,2
6827,47.12,55.33,76.8,179.25,2
6828,24.94,31.85,52.46,109.25,2
6829,10.65,28.45,58.08,97.18,2
6830,10.68,39.04,69.36,119.08,1
6831,10.39,38.06,49.89,98.34,2
6832,26.73,27.94,49.5,104.17,3
6833,17.48,58.41,57.81,133.7,1
6834,21.15,1.74,34.05,56.94,2
811,10.92,6.89,20.26,38.07,1
6835,12.57,50.07,64.83,127.47,2
686,25.85,58.29,18.25,102.39,2
5201,19.1,6.53,65.73,91.36,2
224,2.11,22.32,67.54,91.97,2
3004,11.97,12.45,51.27,75.69,2
6836,28.77,55.9,24.41,109.08,1
6837,36.39,56.17,57.89,150.45,2
6288,42.37,13.02,44.49,99.88,1
6838,19.91,34.47,62.28,116.66,1
6839,19.94,9.52,79.52,108.98,2
2746,32.88,31.31,3.89,68.08,1
6840,11.8,16.36,75.27,103.43,2
320,38.97,8.74,60.42,108.13,2
972,21.03,24.12,39.7,84.85,2
6841,46.53,30.41,80.02,156.96,2
6842,18.67,34.79,25.95,79.41,2
6843,31.84,40.42,39.22,111.48,2
4815,18.34,52.13,70.15,140.62,2
2732,9.16,28.93,37.26,75.35,2
6844,22.03,4.14,35.01,61.18,2
4412,49.7,1.09,41.79,92.58,1
1117,43.85,4.51,52.16,100.52,3
5439,25.24,37.33,57.46,120.03,2
6845,24.75,51.41,36.5,112.66,2
6846,27.83,35.5,86.27,149.6,2
6847,2.8,4.32,33.96,41.08,1
3112,21.82,39.77,90.42,152.01,1
