ticket_id,attendance_date,payment_method,food_expense,drink_expense,merch_expense,spent_that_day
5522,2025-05-01,Cash,9.13,29.4,9.75,48.28
5756,2025-05-02,Card,26.3,35.57,74.58,136.45
5757,2025-05-03,Card,34.94,17.57,27.95,80.46
5758,2025-05-01,Card,2.58,30.81,32.92,66.31
5759,2025-05-03,Card,32.76,28.03,97.21,158.0
5760,2025-05-01,Card,7.43,1.92,43.17,52.52
3209,2025-05-02,Card,25.51,1.6,79.62,106.73
5761,2025-05-03,Card,4.87,29.79,41.44,76.1
5762,2025-05-02,Cash,28.45,23.99,31.69,84.13
5763,2025-05-02,Cash,32.57,10.68,69.45,112.7
5764,2025-05-03,Cash,0.61,54.43,90.7,145.74
5765,2025-05-01,Card,36.87,3.66,19.25,59.78
4288,2025-05-03,Cash,4.62,51.69,79.78,136.09
1108,2025-05-01,Cash,29.52,43.06,93.16,165.74
5766,2025-05-03,Cash,9.31,53.02,90.73,153.06
5767,2025-05-02,Card,0.7,33.83,90.26,124.79
2126,2025-05-03,Cash,40.93,43.34,53.54,137.81
5768,2025-05-02,Card,40.51,7.79,11.2,59.5
5769,2025-05-02,Cash,33.61,50.23,42.01,125.85
5770,2025-05-03,Cash,39.39,39.23,56.61,135.23
2515,2025-05-03,Festival App,43.37,43.07,35.71,122.15
5771,2025-05-03,Cash,12.9,57.38,78.83,149.11
5772,2025-05-03,Card,19.49,28.48,17.28,65.25
594,2025-05-02,Card,42.28,55.67,72.63,170.58
5773,2025-05-02,Cash,42.55,43.81,26.82,113.18
5774,2025-05-01,Cash,25.41,42.57,95.33,163.31
152,2025-05-01,Card,35.81,40.69,19.5,96.0
5775,2025-05-01,Card,18.53,3.57,86.3,108.4
5776,2025-05-01,Card,29.67,5.12,24.43,59.22
5777,2025-05-02,Card,37.48,55.96,87.54,180.98
4817,2025-05-03,Card,38.71,46.19,12.53,97.43
2727,2025-05-01,Card,38.63,21.9,4.87,65.4
5778,2025-05-02,Card,3.91,3.64,49.31,56.86
2107,2025-05-02,Card,19.9,25.86,51.03,96.79
353,2025-05-01,Card,26.86,15.42,22.25,64.53
5779,2025-05-01,Cash,46.76,35.57,26.03,108.36
3728,2025-05-02,Festival App,24.84,36.51,57.84,119.19
5780,2025-05-01,Card,48.68,9.29,78.52,136.49
5781,2025-05-03,Cash,12.57,10.69,11.62,34.88
5782,2025-05-01,Card,34.27,43.65,33.0,110.92
5783,2025-05-02,Card,3.75,2.69,88.06,94.5
5784,2025-05-01,Cash,43.57,13.73,76.16,133.46
5785,2025-05-01,Card,31.64,35.67,84.78,152.09
5786,2025-05-01,Cash,16.88,48.43,0.72,66.03
5787,2025-05-03,Card,29.09,15.51,60.22,104.82
5788,2025-05-02,Card,19.0,7.28,86.93,113.21
1091,2025-05-01,Card,11.62,15.06,13.7,40.38
5789,2025-05-03,Card,10.58,19.2,2.77,32.55
1817,2025-05-01,Card,41.35,11.53,97.43,150.31
3105,2025-05-03,Card,49.6,49.55,7.13,106.28
3443,2025-05-01,Festival App,32.77,17.32,43.72,93.81
5790,2025-05-03,Card,9.86,45.33,77.81,133.0
3371,2025-05-02,Card,41.3,5.75,45.04,92.09
5791,2025-05-03,Card,49.92,36.26,6.82,93.0
5792,2025-05-03,Cash,40.85,31.45,47.66,119.96
5793,2025-05-03,Cash,21.67,9.5,14.56,45.73
5394,2025-05-03,Card,35.87,38.84,19.31,94.02
5794,2025-05-03,Card,8.41,47.06,79.45,134.92
3556,2025-05-01,Cash,46.72,19.78,69.29,135.79
5795,2025-05-01,Cash,34.2,37.0,70.45,141.65
5796,2025-05-03,Cash,15.27,29.74,15.25,60.26
1834,2025-05-01,Card,49.7,45.78,88.86,184.34
5797,2025-05-01,Card,12.55,24.67,90.61,127.83
5798,2025-05-03,Cash,6.01,51.23,26.52,83.76
5799,2025-05-03,Cash,41.52,13.97,25.2,80.69
5800,2025-05-03,Card,12.05,57.35,78.02,147.42
5020,2025-05-01,Card,10.15,21.13,68.0,99.28
5801,2025-05-03,Cash,14.69,47.31,5.78,67.78
5802,2025-05-03,Cash,14.22,4.89,29.31,48.42
5803,2025-05-02,Card,3.46,51.27,42.92,97.65
5804,2025-05-02,Card,14.56,51.48,81.36,147.4
5805,2025-05-01,Card,46.56,29.81,26.07,102.44
5806,2025-05-03,Cash,42.82,15.69,94.39,152.9
5807,2025-05-03,Card,44.86,2.93,76.26,124.05
5808,2025-05-03,Card,6.18,11.63,58.89,76.7
5809,2025-05-02,Card,33.66,41.45,48.67,123.78
5810,2025-05-02,Card,42.13,8.24,66.05,116.42
80,2025-05-01,Card,7.15,28.14,87.3,122.59
5811,2025-05-02,Cash,14.09,45.43,70.44,129.96
5812,2025-05-03,Cash,45.69,50.24,15.13,111.06
5813,2025-05-01,Festival App,32.53,7.2,22.87,62.6
5814,2025-05-02,Card,37.02,3.35,61.27,101.64
3183,2025-05-03,Cash,8.03,23.43,85.84,117.3
3864,2025-05-01,Card,39.84,56.28,70.69,166.81
5815,2025-05-02,Festival App,9.54,59.04,32.8,101.38
1376,2025-05-03,Card,5.4,10.21,26.59,42.2
671,2025-05-01,Card,13.81,17.52,60.57,91.9
5816,2025-05-02,Cash,34.88,57.84,64.2,156.92
5817,2025-05-03,Card,22.22,54.29,5.75,82.26
5818,2025-05-02,Card,37.74,6.41,24.87,69.02
3795,2025-05-03,Card,9.08,31.96,71.43,112.47
2165,2025-05-02,Cash,33.35,8.74,87.25,129.34
253,2025-05-03,Cash,27.45,57.81,54.15,139.41
5819,2025-05-03,Cash,11.78,10.73,44.65,67.16
5820,2025-05-01,Card,38.59,47.53,72.93,159.05
5821,2025-05-03,Cash,39.0,46.74,85.28,171.02
5822,2025-05-01,Cash,48.59,38.46,56.73,143.78
5294,2025-05-03,Card,22.76,25.76,31.03,79.55
2554,2025-05-01,Cash,8.15,38.09,12.78,59.02
5823,2025-05-01,Card,10.16,25.78,93.84,129.78
712,2025-05-01,Card,33.37,31.77,60.47,125.61
5824,2025-05-03,Card,19.66,51.39,38.97,110.02
5825,2025-05-03,Cash,19.25,4.41,19.6,43.26
5826,2025-05-03,Card,24.84,12.6,83.39,120.83
5827,2025-05-03,Cash,38.45,33.66,8.37,80.48
5828,2025-05-02,Cash,16.7,47.28,97.76,161.74
441,2025-05-03,Card,49.25,11.12,76.44,136.81
5829,2025-05-03,Card,31.22,42.82,53.52,127.56
2441,2025-05-01,Card,0.72,26.4,22.88,50.0
1454,2025-05-01,Card,0.78,18.44,24.95,44.17
5830,2025-05-02,Card,49.08,22.57,44.16,115.81
4496,2025-05-01,Card,21.24,37.57,4.23,63.04
5831,2025-05-03,Cash,29.32,18.18,16.26,63.76
5832,2025-05-03,Cash,11.85,37.89,25.97,75.71
1745,2025-05-01,Cash,39.85,14.57,86.94,141.36
5833,2025-05-02,Card,46.59,51.0,11.34,108.93
1425,2025-05-02,Card,30.36,57.81,92.3,180.47
5834,2025-05-02,Card,39.52,55.86,21.35,116.73
5835,2025-05-03,Card,12.35,29.91,30.09,72.35
5676,2025-05-03,Cash,12.33,32.89,89.55,134.77
1929,2025-05-01,Card,20.87,27.41,29.52,77.8
5836,2025-05-01,Card,38.49,38.5,92.05,169.04
1844,2025-05-03,Card,30.91,13.39,37.45,81.75
5837,2025-05-03,Cash,33.59,50.97,73.71,158.27
5838,2025-05-03,Card,2.49,21.64,58.33,82.46
3201,2025-05-03,Card,18.92,59.37,37.87,116.16
5839,2025-05-02,Cash,49.89,34.48,74.89,159.26
3470,2025-05-01,Card,33.91,38.0,21.52,93.43
5840,2025-05-03,Card,12.72,23.5,56.9,93.12
5841,2025-05-01,Card,19.43,23.6,42.07,85.1
5842,2025-05-02,Card,49.71,34.44,70.72,154.87
5843,2025-05-02,Card,13.26,5.25,19.95,38.46
5844,2025-05-02,Card,35.69,3.44,15.65,54.78
5845,2025-05-01,Card,41.63,39.46,8.91,90.0
3817,2025-05-03,Card,47.7,56.63,37.48,141.81
5846,2025-05-01,Card,18.2,49.9,39.02,107.12
5847,2025-05-03,Cash,0.74,28.82,92.48,122.04
5848,2025-05-02,Card,11.26,50.16,41.66,103.08
5849,2025-05-03,Card,48.62,5.02,31.85,85.49
5850,2025-05-03,Cash,22.5,37.67,72.27,132.44
5323,2025-05-03,Card,26.53,17.51,20.42,64.46
5851,2025-05-03,Card,33.65,49.33,22.16,105.14
5852,2025-05-01,Cash,46.13,50.89,96.04,193.06
5853,2025-05-02,Card,17.46,28.62,41.49,87.57
5854,2025-05-03,Cash,25.15,28.09,19.72,72.96
1483,2025-05-01,Card,19.47,58.62,55.56,133.65
5855,2025-05-02,Card,44.61,36.77,39.15,120.53
5856,2025-05-03,Card,1.28,24.53,83.78,109.59
5857,2025-05-01,Card,24.5,51.81,63.63,139.94
5858,2025-05-01,Card,39.45,50.49,0.98,90.92
5859,2025-05-03,Card,17.76,25.25,42.25,85.26
5860,2025-05-03,Card,41.3,20.61,61.45,123.36
5861,2025-05-01,Card,40.84,33.62,91.04,165.5
3687,2025-05-02,Card,33.37,35.69,46.76,115.82
5862,2025-05-01,Card,47.62,30.49,21.6,99.71
5813,2025-05-02,Card,22.11,46.35,77.08,145.54
5863,2025-05-03,Cash,28.27,50.68,63.74,142.69
5864,2025-05-03,Card,39.83,18.94,60.83,119.6
5865,2025-05-02,Card,10.4,20.28,74.22,104.9
5866,2025-05-03,Card,10.3,36.73,67.19,114.22
5867,2025-05-02,Card,24.41,35.86,28.02,88.29
5868,2025-05-03,Card,22.18,44.21,48.88,115.27
5869,2025-05-03,Card,11.09,41.24,15.66,67.99
208,2025-05-01,Cash,43.1,11.24,94.38,148.72
2806,2025-05-02,Cash,27.32,34.24,12.63,74.19
5870,2025-05-02,Card,7.4,33.52,82.05,122.97
5871,2025-05-02,Card,19.45,27.11,43.07,89.63
5872,2025-05-03,Card,21.04,1.18,57.28,79.5
3814,2025-05-01,Cash,10.63,8.44,6.29,25.36
4803,2025-05-03,Card,42.47,6.57,30.48,79.52
1656,2025-05-02,Cash,12.28,29.69,2.16,44.13
5873,2025-05-01,Card,32.07,57.5,47.6,137.17
5534,2025-05-02,Card,44.12,46.86,50.62,141.6
5874,2025-05-01,Cash,13.83,42.53,86.79,143.15
3133,2025-05-02,Card,28.98,57.74,36.12,122.84
5875,2025-05-03,Cash,16.85,10.09,96.03,122.97
641,2025-05-01,Card,30.03,37.06,73.48,140.57
5876,2025-05-01,Card,9.93,32.07,63.23,105.23
5877,2025-05-03,Card,0.86,25.33,45.34,71.53
5878,2025-05-01,Card,37.32,25.44,84.85,147.61
5879,2025-05-03,Card,8.31,54.85,96.76,159.92
5880,2025-05-03,Cash,41.31,57.67,6.33,105.31
5881,2025-05-02,Card,1.83,7.31,38.53,47.67
5882,2025-05-03,Card,3.78,11.05,10.7,25.53
5883,2025-05-02,Card,3.98,35.76,45.06,84.8
5884,2025-05-01,Card,38.56,59.99,61.87,160.42
5885,2025-05-03,Cash,1.68,26.87,44.52,73.07
5886,2025-05-02,Card,19.88,47.42,52.15,119.45
5178,2025-05-02,Card,22.41,58.19,78.56,159.16
5887,2025-05-01,Card,4.45,51.43,12.84,68.72
4562,2025-05-03,Card,13.23,29.51,7.88,50.62
5888,2025-05-01,Cash,4.23,3.56,68.43,76.22
5889,2025-05-02,Cash,36.09,43.87,48.12,128.08
5890,2025-05-01,Card,22.86,18.36,31.25,72.47
5891,2025-05-03,Card,19.32,18.9,35.34,73.56
5892,2025-05-03,Cash,18.95,2.3,29.21,50.46
5893,2025-05-01,Festival App,23.09,5.92,80.41,109.42
5894,2025-05-03,Card,30.21,29.15,77.22,136.58
4387,2025-05-03,Card,47.06,26.93,14.68,88.67
2667,2025-05-03,Cash,32.73,20.13,88.88,141.74
1300,2025-05-02,Card,33.05,24.3,94.61,151.96
5895,2025-05-03,Card,14.96,11.94,57.3,84.2
5896,2025-05-03,Card,23.08,20.95,80.39,124.42
5897,2025-05-02,Card,14.03,10.72,76.4,101.15
2116,2025-05-01,Card,18.78,25.99,8.51,53.28
5898,2025-05-02,Card,4.68,5.34,39.17,49.19
5326,2025-05-01,Card,21.41,13.31,97.67,132.39
5899,2025-05-01,Cash,18.8,25.51,8.55,52.86
5900,2025-05-02,Cash,44.68,38.79,20.24,103.71
4305,2025-05-02,Card,6.86,32.59,52.12,91.57
5901,2025-05-02,Card,42.4,25.62,23.93,91.95
5902,2025-05-02,Cash,15.72,4.34,83.21,103.27
5903,2025-05-01,Cash,48.45,4.42,35.75,88.62
753,2025-05-02,Card,15.27,31.89,27.81,74.97
782,2025-05-01,Card,27.01,26.73,6.91,60.65
5904,2025-05-01,Card,23.19,35.13,34.39,92.71
3873,2025-05-02,Card,27.19,1.77,84.57,113.53
5905,2025-05-02,Card,19.49,23.54,33.81,76.84
5906,2025-05-02,Cash,1.9,43.04,23.26,68.2
5407,2025-05-02,Card,41.08,36.89,35.1,113.07
5907,2025-05-03,Cash,34.95,53.87,72.59,161.41
2883,2025-05-01,Card,7.19,22.82,2.79,32.8
2061,2025-05-02,Festival App,37.65,30.64,11.1,79.39
463,2025-05-03,Card,30.44,7.19,30.52,68.15
5908,2025-05-02,Cash,5.14,6.25,38.59,49.98
5909,2025-05-02,Card,16.22,34.99,90.13,141.34
535,2025-05-03,Card,44.26,56.11,91.42,191.79
5910,2025-05-02,Card,8.93,49.23,94.75,152.91
5911,2025-05-02,Card,26.12,10.14,67.72,103.98
5912,2025-05-03,Card,26.74,26.18,56.63,109.55
5913,2025-05-01,Card,16.48,17.53,61.49,95.5
5914,2025-05-03,Festival App,47.49,25.7,75.97,149.16
5915,2025-05-01,Card,27.63,39.1,94.1,160.83
5916,2025-05-01,Card,24.64,13.47,52.99,91.1
5917,2025-05-03,Card,0.17,41.22,92.47,133.86
5918,2025-05-02,Cash,16.23,34.53,31.33,82.09
5919,2025-05-01,Card,38.77,50.48,44.24,133.49
4668,2025-05-03,Cash,10.35,22.66,62.23,95.24
5154,2025-05-02,Card,6.68,58.83,83.42,148.93
5920,2025-05-02,Card,10.7,31.24,75.62,117.56
5921,2025-05-01,Cash,45.78,30.57,8.9,85.25
5922,2025-05-01,Card,26.11,58.44,9.16,93.71
879,2025-05-03,Card,30.83,10.12,83.26,124.21
5923,2025-05-03,Cash,21.7,54.65,94.66,171.01
5924,2025-05-02,Festival App,32.66,30.25,17.89,80.8
4854,2025-05-01,Card,17.15,24.65,4.67,46.47
5065,2025-05-03,Card,32.01,24.38,31.91,88.3
5925,2025-05-03,Card,5.7,35.2,53.21,94.11
5926,2025-05-03,Card,41.16,4.09,95.12,140.37
4681,2025-05-02,Card,11.36,42.39,10.43,64.18
5927,2025-05-01,Card,5.51,25.81,93.26,124.58
5928,2025-05-01,Card,25.37,0.12,14.28,39.77
5929,2025-05-03,Card,46.05,43.03,72.7,161.78
160,2025-05-01,Cash,31.2,34.9,92.47,158.57
979,2025-05-01,Card,47.92,36.16,45.45,129.53
1201,2025-05-02,Card,34.9,2.94,26.85,64.69
171,2025-05-01,Card,28.31,50.33,54.04,132.68
5930,2025-05-02,Card,43.94,14.74,88.9,147.58
5434,2025-05-01,Card,17.56,26.72,30.92,75.2
5931,2025-05-01,Card,20.87,51.35,62.23,134.45
5932,2025-05-02,Cash,39.64,55.39,85.87,180.9
4105,2025-05-02,Card,0.67,46.97,69.36,117.0
5933,2025-05-01,Cash,34.29,58.08,20.82,113.19
5934,2025-05-01,Cash,8.33,14.11,12.28,34.72
4758,2025-05-02,Card,47.69,22.25,95.4,165.34
629,2025-05-03,Cash,21.8,32.47,33.29,87.56
5935,2025-05-03,Card,47.46,46.54,58.23,152.23
5936,2025-05-02,Cash,19.09,9.83,55.79,84.71
2246,2025-05-02,Cash,38.24,22.64,25.74,86.62
4734,2025-05-02,Card,48.4,26.17,58.89,133.46
5937,2025-05-03,Cash,15.09,9.54,9.8,34.43
5938,2025-05-01,Cash,32.13,47.64,78.64,158.41
5939,2025-05-01,Cash,12.51,40.71,67.85,121.07
4945,2025-05-02,Cash,26.96,12.56,95.27,134.79
5940,2025-05-01,Cash,16.05,58.78,87.86,162.69
5941,2025-05-02,Cash,35.92,23.23,16.16,75.31
5942,2025-05-03,Card,30.02,38.57,5.11,73.7
2580,2025-05-01,Cash,15.63,52.88,27.58,96.09
5943,2025-05-01,Card,26.23,15.77,75.89,117.89
2770,2025-05-03,Card,13.12,28.59,10.49,52.2
5944,2025-05-03,Card,8.02,43.1,86.86,137.98
3421,2025-05-02,Card,43.03,44.45,9.69,97.17
3617,2025-05-01,Card,15.78,34.5,62.04,112.32
5945,2025-05-01,Festival App,34.36,17.65,76.82,128.83
4329,2025-05-01,Cash,38.36,19.92,9.96,68.24
600,2025-05-01,Cash,4.95,41.53,41.54,88.02
3713,2025-05-03,Card,25.91,42.31,18.78,87.0
1369,2025-05-02,Cash,7.2,41.95,22.2,71.35
343,2025-05-03,Cash,8.54,23.7,83.02,115.26
1999,2025-05-02,Card,27.62,29.41,57.07,114.1
5946,2025-05-01,Cash,12.45,21.72,11.93,46.1
1828,2025-05-03,Card,8.16,14.4,79.33,101.89
5947,2025-05-02,Card,2.78,2.44,1.68,6.9
5948,2025-05-03,Card,8.63,12.61,42.91,64.15
5949,2025-05-01,Card,32.94,15.84,96.48,145.26
5950,2025-05-01,Card,37.37,39.97,89.41,166.75
1882,2025-05-01,Cash,13.15,56.55,36.69,106.39
5951,2025-05-01,Card,47.46,28.71,98.7,174.87
5952,2025-05-01,Cash,16.92,55.16,20.38,92.46
5828,2025-05-01,Festival App,5.3,21.47,26.41,53.18
3887,2025-05-03,Card,47.77,37.54,64.01,149.32
4262,2025-05-03,Card,37.2,36.59,29.44,103.23
37,2025-05-02,Festival App,27.49,44.59,83.24,155.32
3364,2025-05-03,Cash,40.01,4.86,32.35,77.22
5953,2025-05-02,Card,35.97,26.31,10.38,72.66
5751,2025-05-03,Card,42.58,20.83,38.5,101.91
2201,2025-05-03,Cash,0.66,57.35,7.25,65.26
5954,2025-05-02,Card,49.43,23.2,57.25,129.88
5955,2025-05-01,Card,21.62,48.65,74.35,144.62
5956,2025-05-03,Card,37.9,1.58,15.53,55.01
2166,2025-05-03,Card,24.33,11.26,60.29,95.88
5957,2025-05-01,Card,31.91,55.3,14.11,101.32
5958,2025-05-03,Cash,33.1,27.87,29.6,90.57
5959,2025-05-02,Card,36.3,8.47,24.62,69.39
5960,2025-05-03,Cash,41.62,14.22,94.94,150.78
5961,2025-05-02,Card,6.0,43.41,40.04,89.45
5962,2025-05-01,Card,17.68,35.64,59.08,112.4
5963,2025-05-03,Card,42.18,45.88,28.38,116.44
5964,2025-05-02,Cash,22.93,58.26,46.8,127.99
716,2025-05-03,Card,42.56,57.48,16.51,116.55
3940,2025-05-01,Card,5.71,4.87,53.09,63.67
4441,2025-05-03,Card,38.4,57.63,67.11,163.14
5965,2025-05-03,Card,22.32,0.12,67.01,89.45
2865,2025-05-01,Cash,25.48,38.25,96.06,159.79
5966,2025-05-02,Card,13.18,14.5,55.29,82.97
5967,2025-05-03,Card,13.84,2.93,1.7,18.47
5968,2025-05-02,Card,23.65,4.26,60.12,88.03
5969,2025-05-01,Card,8.43,24.69,83.53,116.65
5970,2025-05-03,Cash,49.87,22.92,33.19,105.98
4219,2025-05-01,Card,0.92,24.03,33.15,58.1
5971,2025-05-01,Card,35.0,50.0,36.3,121.3
5972,2025-05-02,Cash,32.65,33.61,88.59,154.85
285,2025-05-02,Card,27.87,47.81,22.56,98.24
5973,2025-05-01,Card,47.91,20.57,8.88,77.36
2368,2025-05-01,Festival App,31.41,45.56,50.67,127.64
5974,2025-05-01,Cash,10.26,16.54,90.52,117.32
5975,2025-05-02,Card,45.4,58.68,39.23,143.31
5976,2025-05-02,Card,35.01,35.84,23.09,93.94
5977,2025-05-01,Cash,3.27,58.22,87.49,148.98
5978,2025-05-01,Cash,41.94,39.85,51.37,133.16
5979,2025-05-01,Card,27.26,36.74,66.72,130.72
5980,2025-05-01,Card,15.73,21.0,69.22,105.95
3517,2025-05-02,Cash,13.63,36.32,81.51,131.46
5981,2025-05-02,Card,8.18,39.17,34.68,82.03
3279,2025-05-01,Card,44.51,38.7,92.97,176.18
5982,2025-05-03,Cash,27.36,7.37,63.11,97.84
4454,2025-05-03,Card,32.4,13.79,56.27,102.46
5983,2025-05-02,Card,41.29,21.25,63.91,126.45
2034,2025-05-01,Cash,9.39,29.48,27.62,66.49
3314,2025-05-01,Card,29.55,29.94,83.43,142.92
5984,2025-05-01,Festival App,21.93,26.21,61.58,109.72
5985,2025-05-02,Card,34.32,16.19,81.9,132.41
1223,2025-05-01,Card,20.47,43.82,56.21,120.5
5338,2025-05-01,Card,33.84,37.06,58.07,128.97
1623,2025-05-02,Card,26.86,19.32,69.83,116.01
5986,2025-05-03,Festival App,2.58,8.57,80.75,91.9
5987,2025-05-01,Card,28.98,56.15,2.57,87.7
4595,2025-05-01,Card,25.19,47.23,95.21,167.63
1590,2025-05-02,Card,6.09,22.71,23.35,52.15
5988,2025-05-01,Card,18.07,7.11,80.74,105.92
686,2025-05-02,Card,32.79,39.46,78.93,151.18
5989,2025-05-01,Cash,45.56,13.03,36.17,94.76
5990,2025-05-01,Card,16.52,11.46,48.31,76.29
2886,2025-05-02,Card,47.73,32.02,63.83,143.58
5991,2025-05-02,Card,34.9,17.61,45.97,98.48
5992,2025-05-01,Card,48.06,30.32,63.59,141.97
1238,2025-05-02,Card,45.81,56.94,65.69,168.44
1214,2025-05-03,Card,26.43,27.41,18.47,72.31
5993,2025-05-01,Cash,2.51,26.77,37.31,66.59
5994,2025-05-01,Card,37.4,36.53,16.84,90.77
5995,2025-05-02,Cash,47.03,50.72,94.2,191.95
5996,2025-05-03,Cash,20.43,52.58,7.63,80.64
1498,2025-05-03,Card,20.59,30.43,66.71,117.73
5997,2025-05-03,Cash,7.66,5.61,58.61,71.88
5998,2025-05-02,Card,39.84,38.84,59.23,137.91
5728,2025-05-03,Cash,0.7,7.85,79.77,88.32
5999,2025-05-01,Card,0.17,6.74,2.24,9.15
6000,2025-05-01,Card,39.57,53.39,11.07,104.03
6001,2025-05-03,Card,22.16,26.22,51.49,99.87
6002,2025-05-01,Card,41.61,10.91,4.56,57.08
6003,2025-05-02,Card,10.45,3.41,24.73,38.59
6004,2025-05-01,Cash,3.17,1.08,0.07,4.32
3691,2025-05-03,Card,28.1,24.49,84.12,136.71
4041,2025-05-03,Cash,9.94,34.37,57.8,102.11
6005,2025-05-03,Card,43.61,10.93,96.33,150.87
6006,2025-05-02,Festival App,29.43,5.02,49.45,83.9
6007,2025-05-02,Card,44.88,5.66,26.0,76.54
6008,2025-05-02,Cash,11.05,25.04,58.45,94.54
6009,2025-05-02,Cash,14.95,38.78,80.33,134.06
6010,2025-05-01,Cash,23.44,19.02,3.21,45.67
5625,2025-05-01,Card,4.51,59.3,33.5,97.31
3335,2025-05-02,Cash,12.53,44.68,84.7,141.91
5910,2025-05-01,Card,38.07,54.78,64.38,157.23
212,2025-05-02,Card,28.03,52.43,51.64,132.1
6011,2025-05-01,Card,11.84,15.64,50.33,77.81
6012,2025-05-02,Cash,9.58,48.52,41.72,99.82
6013,2025-05-01,Card,2.71,46.74,67.62,117.07
4794,2025-05-02,Card,25.6,59.64,38.71,123.95
6014,2025-05-03,Card,6.09,12.22,93.39,111.7
6015,2025-05-02,Card,33.75,33.65,66.05,133.45
2627,2025-05-03,Card,21.08,56.99,66.39,144.46
2452,2025-05-02,Card,28.69,21.18,52.44,102.31
6016,2025-05-02,Card,14.18,48.87,73.98,137.03
6017,2025-05-01,Cash,38.47,21.39,72.08,131.94
893,2025-05-02,Card,24.37,10.59,15.34,50.3
6018,2025-05-02,Cash,5.01,29.01,31.14,65.16
4671,2025-05-03,Card,42.85,34.04,99.79,176.68
3197,2025-05-02,Card,21.64,41.79,76.65,140.08
1810,2025-05-03,Cash,8.59,31.23,15.13,54.95
6019,2025-05-02,Card,30.74,7.76,73.98,112.48
1740,2025-05-01,Cash,42.91,14.77,80.11,137.79
6020,2025-05-03,Festival App,49.21,13.86,96.58,159.65
6021,2025-05-03,Card,43.99,5.78,13.73,63.5
6022,2025-05-02,Cash,29.13,8.24,71.5,108.87
6023,2025-05-03,Cash,39.85,17.66,56.37,113.88
6024,2025-05-02,Cash,22.5,21.25,23.34,67.09
6025,2025-05-01,Card,16.11,41.17,85.19,142.47
4818,2025-05-03,Card,34.29,12.05,22.1,68.44
6026,2025-05-02,Card,36.41,4.05,38.65,79.11
6027,2025-05-01,Cash,48.86,43.04,67.61,159.51
6028,2025-05-03,Festival App,2.58,41.81,35.38,79.77
6029,2025-05-02,Card,37.23,34.52,36.54,108.29
173,2025-05-02,Cash,27.96,6.02,32.26,66.24
3202,2025-05-01,Card,6.53,46.68,31.81,85.02
6030,2025-05-01,Card,13.27,26.19,93.55,133.01
139,2025-05-03,Card,0.82,19.53,7.93,28.28
6031,2025-05-01,Card,45.61,38.24,62.3,146.15
2708,2025-05-01,Cash,4.51,31.08,37.51,73.1
492,2025-05-03,Cash,14.14,55.34,59.54,129.02
6032,2025-05-03,Cash,44.3,42.52,63.8,150.62
6033,2025-05-01,Cash,10.31,14.55,18.16,43.02
3788,2025-05-01,Cash,31.82,38.26,26.55,96.63
2661,2025-05-03,Cash,19.93,10.72,50.13,80.78
6034,2025-05-01,Card,34.35,36.62,84.43,155.4
3048,2025-05-02,Card,40.64,52.88,29.82,123.34
5563,2025-05-02,Card,15.82,48.89,7.84,72.55
6035,2025-05-02,Card,33.92,1.4,77.76,113.08
6036,2025-05-03,Card,25.73,26.7,33.35,85.78
1955,2025-05-01,Card,48.68,40.72,33.61,123.01
6037,2025-05-01,Card,7.57,1.47,55.52,64.56
5735,2025-05-01,Card,2.24,7.99,67.09,77.32
6038,2025-05-01,Card,14.56,48.77,80.49,143.82
3116,2025-05-01,Cash,42.52,13.35,75.42,131.29
6039,2025-05-01,Cash,18.78,8.47,24.12,51.37
3833,2025-05-02,Cash,37.79,13.31,97.17,148.27
6040,2025-05-02,Card,39.34,5.96,72.89,118.19
6041,2025-05-03,Cash,30.38,27.85,13.2,71.43
1349,2025-05-01,Card,48.07,11.4,45.4,104.87
2592,2025-05-01,Cash,44.2,27.59,27.07,98.86
6042,2025-05-02,Cash,45.64,35.55,51.18,132.37
6043,2025-05-01,Card,3.56,33.35,20.87,57.78
6044,2025-05-02,Cash,39.14,4.42,64.87,108.43
1462,2025-05-01,Card,6.86,27.63,14.02,48.51
6045,2025-05-03,Card,27.35,33.3,69.43,130.08
6046,2025-05-01,Cash,13.33,0.33,41.6,55.26
6047,2025-05-02,Card,42.26,6.04,56.15,104.45
6048,2025-05-02,Cash,29.94,15.79,51.03,96.76
6049,2025-05-01,Festival App,4.97,19.99,46.99,71.95
6050,2025-05-03,Cash,19.91,17.8,49.64,87.35
6051,2025-05-01,Card,42.51,19.81,5.57,67.89
6052,2025-05-03,Card,32.19,4.72,43.29,80.2
1196,2025-05-01,Cash,24.69,57.27,6.02,87.98
6053,2025-05-02,Card,21.55,41.94,2.69,66.18
2618,2025-05-02,Cash,42.51,30.79,37.76,111.06
6054,2025-05-02,Card,34.05,54.64,37.64,126.33
6055,2025-05-02,Festival App,12.73,29.8,75.1,117.63
2143,2025-05-03,Festival App,25.26,44.15,41.35,110.76
6056,2025-05-03,Card,1.67,56.56,67.31,125.54
6057,2025-05-01,Cash,44.99,31.77,38.53,115.29
4366,2025-05-03,Cash,25.41,23.43,24.63,73.47
3439,2025-05-01,Card,3.37,24.95,35.63,63.95
6058,2025-05-02,Card,14.44,15.66,42.83,72.93
6059,2025-05-01,Card,13.27,37.02,82.39,132.68
6060,2025-05-03,Cash,8.13,54.02,24.55,86.7
6061,2025-05-02,Card,10.55,56.38,52.15,119.08
