ticket_id,gender,age,age_group,group_size,group_type,ticket_type,is_multiday,favourite_genre,recommend_to_friend
4820,Male,18,18-24,2,Couple,3-day Pass,True,Pop,False
4821,Male,25,25-34,5,Group,3-day Pass,True,Pop,True
4822,Male,29,25-34,3,Group,VIP,True,Rock,True
4823,Female,20,18-24,2,Couple,VIP,True,Hip-Hop,True
4824,Male,18,18-24,2,Couple,VIP,True,Reggaeton,True
4825,Male,23,18-24,2,Couple,3-day Pass,True,Electronic,True
4826,Female,19,18-24,3,Group,3-day Pass,True,Reggaeton,True
4827,Other,19,18-24,3,Group,3-day Pass,True,Pop,True
4828,Female,28,25-34,3,Group,VIP,True,Electronic,False
4829,Male,24,18-24,3,Group,VIP,True,Hip-Hop,True
4830,Male,27,25-34,5,Group,VIP,True,Rock,True
4831,Male,33,25-34,4,Group,1-day Pass,False,Pop,False
4832,Female,23,18-24,4,Group,3-day Pass,True,Rock,True
4833,Female,23,18-24,3,Group,3-day Pass,True,Pop,False
4834,Female,18,18-24,2,Couple,3-day Pass,True,Rock,True
4835,Female,18,18-24,5,Group,1-day Pass,False,Pop,False
4836,Male,19,18-24,4,Group,VIP,True,Rock,False
4837,Female,32,25-34,3,Group,VIP,True,Rock,False
4838,Female,26,25-34,2,Couple,VIP,True,Hip-Hop,True
4839,Male,25,25-34,5,Group,3-day Pass,True,Reggaeton,True
4840,Other,18,18-24,4,Group,1-day Pass,False,Rock,True
4841,Female,27,25-34,1,Individual,3-day Pass,True,Rock,True
4842,Male,21,18-24,3,Group,VIP,True,Reggaeton,False
4843,Male,18,18-24,5,Group,3-day Pass,True,Hip-Hop,True
4844,Male,30,25-34,1,Individual,1-day Pass,False,Pop,False
4845,Female,20,18-24,2,Couple,VIP,True,Pop,False
4846,Male,27,25-34,3,Group,3-day Pass,True,Rock,False
4847,Male,21,18-24,2,Couple,3-day Pass,True,Rock,True
4848,Male,23,18-24,4,Group,VIP,True,Reggaeton,True
4849,Female,29,25-34,2,Couple,1-day Pass,False,Hip-Hop,True
4850,Female,26,25-34,1,Individual,VIP,True,Electronic,True
4851,Female,29,25-34,3,Group,3-day Pass,True,Rock,False
4852,Male,28,25-34,4,Group,3-day Pass,True,Rock,False
4853,Female,28,25-34,3,Group,1-day Pass,False,Pop,False
4854,Female,18,18-24,4,Group,3-day Pass,True,Rock,True
4855,Male,27,25-34,4,Group,3-day Pass,True,Hip-Hop,True
4856,Female,21,18-24,3,Group,VIP,True,Reggaeton,False
4857,Male,24,18-24,5,Group,1-day Pass,False,Electronic,True
4858,Female,26,25-34,2,Couple,VIP,True,Rock,True
4859,Female,30,25-34,5,Group,VIP,True,Reggaeton,False
4860,Male,28,25-34,2,Couple,1-day Pass,False,Pop,True
4861,Female,22,18-24,1,Individual,3-day Pass,True,Pop,False
4862,Male,21,18-24,4,Group,3-day Pass,True,Pop,True
4863,Male,18,18-24,3,Group,3-day Pass,True,Pop,True
4864,Female,30,25-34,4,Group,1-day Pass,False,Rock,False
4865,Female,28,25-34,4,Group,1-day Pass,False,Hip-Hop,True
4866,Male,21,18-24,3,Group,3-day Pass,True,Pop,False
4867,Male,18,18-24,3,Group,3-day Pass,True,Pop,True
4868,Female,24,18-24,2,Couple,3-day Pass,True,Pop,False
4869,Female,24,18-24,3,Group,3-day Pass,True,Pop,False
4870,Female,24,18-24,4,Group,3-day Pass,True,Pop,True
4871,Female,24,18-24,3,Group,3-day Pass,True,Reggaeton,True
4872,Female,22,18-24,1,Individual,3-day Pass,True,Hip-Hop,True
4873,Female,27,25-34,2,Couple,1-day Pass,False,Rock,True
4874,Other,22,18-24,2,Couple,3-day Pass,True,Hip-Hop,False
4875,Female,18,18-24,2,Couple,VIP,True,Rock,True
4876,Other,18,18-24,4,Group,1-day Pass,False,Hip-Hop,False
4877,Male,27,25-34,5,Group,1-day Pass,False,Rock,True
4878,Female,29,25-34,2,Couple,VIP,True,Hip-Hop,True
4879,Female,22,18-24,3,Group,3-day Pass,True,Electronic,True
4880,Male,27,25-34,3,Group,3-day Pass,True,Pop,True
4881,Female,19,18-24,3,Group,3-day Pass,True,Rock,False
4882,Female,21,18-24,5,Group,3-day Pass,True,Rock,True
4883,Other,18,18-24,4,Group,3-day Pass,True,Rock,True
4884,Female,23,18-24,1,Individual,3-day Pass,True,Pop,True
4885,Female,27,25-34,2,Couple,VIP,True,Rock,False
4886,Female,24,18-24,5,Group,3-day Pass,True,Rock,True
4887,Male,26,25-34,5,Group,3-day Pass,True,Pop,True
4888,Male,18,18-24,5,Group,1-day Pass,False,Electronic,True
4889,Female,30,25-34,3,Group,3-day Pass,True,Rock,False
4890,Female,22,18-24,5,Group,3-day Pass,True,Hip-Hop,True
4891,Female,26,25-34,3,Group,3-day Pass,True,Hip-Hop,True
4892,Male,24,18-24,3,Group,3-day Pass,True,Rock,False
4893,Female,24,18-24,5,Group,3-day Pass,True,Rock,True
4894,Female,20,18-24,5,Group,3-day Pass,True,Rock,False
4895,Female,18,18-24,3,Group,3-day Pass,True,Reggaeton,True
4896,Female,20,18-24,4,Group,3-day Pass,True,Rock,True
4897,Other,26,25-34,2,Couple,VIP,True,Pop,False
4898,Female,30,25-34,3,Group,3-day Pass,True,Pop,False
4899,Male,21,18-24,3,Group,VIP,True,Hip-Hop,False
4900,Other,23,18-24,4,Group,3-day Pass,True,Pop,True
4901,Female,28,25-34,2,Couple,3-day Pass,True,Electronic,True
4902,Female,31,25-34,5,Group,VIP,True,Rock,True
4903,Male,18,18-24,4,Group,3-day Pass,True,Rock,True
4904,Female,25,25-34,5,Group,3-day Pass,True,Rock,False
4905,Male,27,25-34,1,Individual,VIP,True,Pop,False
4906,Male,18,18-24,4,Group,3-day Pass,True,Rock,False
4907,Female,20,18-24,3,Group,3-day Pass,True,Hip-Hop,True
4908,Female,27,25-34,2,Couple,3-day Pass,True,Pop,False
4909,Female,26,25-34,4,Group,VIP,True,Rock,True
4910,Female,22,18-24,2,Couple,1-day Pass,False,Rock,False
4911,Female,26,25-34,3,Group,3-day Pass,True,Hip-Hop,True
4912,Male,29,25-34,4,Group,VIP,True,Pop,False
4913,Female,22,18-24,5,Group,VIP,True,Hip-Hop,True
4914,Other,22,18-24,2,Couple,3-day Pass,True,Rock,False
4915,Male,18,18-24,5,Group,3-day Pass,True,Pop,True
4916,Male,21,18-24,5,Group,3-day Pass,True,Reggaeton,False
4917,Male,25,25-34,2,Couple,3-day Pass,True,Hip-Hop,True
4918,Male,21,18-24,4,Group,1-day Pass,False,Reggaeton,False
4919,Male,25,25-34,3,Group,1-day Pass,False,Reggaeton,False
4920,Female,22,18-24,1,Individual,3-day Pass,True,Pop,True
4921,Male,23,18-24,3,Group,3-day Pass,True,Reggaeton,True
4922,Male,22,18-24,4,Group,3-day Pass,True,Hip-Hop,True
4923,Female,36,35-44,3,Group,VIP,True,Electronic,False
4924,Female,23,18-24,4,Group,1-day Pass,False,Reggaeton,True
4925,Male,29,25-34,4,Group,3-day Pass,True,Rock,True
4926,Male,23,18-24,5,Group,VIP,True,Rock,False
4927,Male,28,25-34,4,Group,VIP,True,Rock,True
4928,Female,18,18-24,3,Group,3-day Pass,True,Hip-Hop,True
4929,Female,27,25-34,3,Group,1-day Pass,False,Rock,False
4930,Female,21,18-24,4,Group,VIP,True,Pop,True
4931,Female,25,25-34,2,Couple,3-day Pass,True,Rock,True
4932,Male,25,25-34,4,Group,3-day Pass,True,Pop,True
4933,Male,27,25-34,4,Group,VIP,True,Rock,True
4934,Male,32,25-34,3,Group,1-day Pass,False,Rock,True
4935,Male,18,18-24,5,Group,3-day Pass,True,Rock,True
4936,Female,18,18-24,3,Group,VIP,True,Rock,False
4937,Female,30,25-34,3,Group,VIP,True,Rock,False
4938,Male,18,18-24,3,Group,3-day Pass,True,Rock,True
4939,Female,21,18-24,3,Group,1-day Pass,False,Hip-Hop,True
4940,Female,25,25-34,2,Couple,3-day Pass,True,Rock,True
4941,Male,18,18-24,2,Couple,3-day Pass,True,Hip-Hop,True
4942,Male,18,18-24,2,Couple,3-day Pass,True,Pop,False
4943,Other,27,25-34,2,Couple,3-day Pass,True,Reggaeton,False
4944,Female,19,18-24,3,Group,1-day Pass,False,Rock,False
4945,Male,22,18-24,3,Group,VIP,True,Rock,True
4946,Male,26,25-34,4,Group,3-day Pass,True,Hip-Hop,True
4947,Male,23,18-24,3,Group,VIP,True,Hip-Hop,False
4948,Male,19,18-24,4,Group,3-day Pass,True,Pop,True
4949,Male,28,25-34,5,Group,3-day Pass,True,Rock,True
4950,Male,18,18-24,3,Group,3-day Pass,True,Pop,True
4951,Female,18,18-24,3,Group,3-day Pass,True,Pop,True
4952,Female,27,25-34,1,Individual,3-day Pass,True,Rock,False
4953,Male,26,25-34,4,Group,1-day Pass,False,Pop,False
4954,Female,18,18-24,3,Group,3-day Pass,True,Pop,True
4955,Female,29,25-34,4,Group,3-day Pass,True,Hip-Hop,False
4956,Male,23,18-24,4,Group,3-day Pass,True,Rock,True
4957,Female,28,25-34,2,Couple,3-day Pass,True,Hip-Hop,True
4958,Male,23,18-24,5,Group,3-day Pass,True,Rock,False
4959,Female,24,18-24,2,Couple,1-day Pass,False,Rock,True
4960,Female,25,25-34,3,Group,3-day Pass,True,Pop,True
4961,Female,29,25-34,1,Individual,3-day Pass,True,Rock,False
4962,Female,25,25-34,5,Group,3-day Pass,True,Reggaeton,False
4963,Male,22,18-24,4,Group,3-day Pass,True,Hip-Hop,True
4964,Other,25,25-34,2,Couple,3-day Pass,True,Pop,False
4965,Male,29,25-34,3,Group,VIP,True,Pop,True
4966,Female,18,18-24,2,Couple,3-day Pass,True,Rock,True
4967,Male,18,18-24,5,Group,1-day Pass,False,Electronic,True
4968,Other,18,18-24,1,Individual,VIP,True,Pop,False
4969,Female,26,25-34,3,Group,3-day Pass,True,Pop,False
4970,Female,27,25-34,5,Group,3-day Pass,True,Pop,True
4971,Female,22,18-24,2,Couple,1-day Pass,False,Rock,False
4972,Male,26,25-34,3,Group,3-day Pass,True,Pop,True
4973,Female,28,25-34,1,Individual,VIP,True,Reggaeton,True
4974,Other,28,25-34,4,Group,1-day Pass,False,Electronic,False
4975,Female,20,18-24,5,Group,3-day Pass,True,Hip-Hop,True
4976,Female,18,18-24,3,Group,VIP,True,Rock,True
4977,Male,25,25-34,1,Individual,3-day Pass,True,Electronic,True
4978,Male,26,25-34,5,Group,3-day Pass,True,Reggaeton,False
4979,Male,21,18-24,3,Group,VIP,True,Pop,True
4980,Female,21,18-24,3,Group,1-day Pass,False,Hip-Hop,False
4981,Female,27,25-34,3,Group,3-day Pass,True,Pop,False
4982,Male,26,25-34,5,Group,3-day Pass,True,Rock,True
4983,Female,31,25-34,1,Individual,3-day Pass,True,Rock,False
4984,Male,18,18-24,4,Group,3-day Pass,True,Hip-Hop,True
4985,Female,33,25-34,2,Couple,3-day Pass,True,Pop,True
4986,Female,24,18-24,3,Group,3-day Pass,True,Hip-Hop,True
4987,Female,20,18-24,4,Group,3-day Pass,True,Rock,True
4988,Male,29,25-34,5,Group,3-day Pass,True,Pop,True
4989,Male,21,18-24,3,Group,3-day Pass,True,Rock,True
4990,Male,25,25-34,2,Couple,VIP,True,Hip-Hop,True
4991,Female,19,18-24,5,Group,3-day Pass,True,Rock,False
4992,Male,29,25-34,2,Couple,VIP,True,Reggaeton,False
4993,Female,32,25-34,2,Couple,VIP,True,Reggaeton,True
4994,Female,18,18-24,3,Group,3-day Pass,True,Rock,False
4995,Male,26,25-34,3,Group,VIP,True,Rock,True
4996,Female,23,18-24,3,Group,VIP,True,Pop,True
4997,Male,19,18-24,1,Individual,VIP,True,Rock,False
4998,Female,29,25-34,3,Group,VIP,True,Rock,True
4999,Male,19,18-24,4,Group,VIP,True,Rock,True
5000,Male,25,25-34,1,Individual,VIP,True,Rock,True
5001,Female,28,25-34,4,Group,3-day Pass,True,Pop,False
5002,Female,23,18-24,5,Group,3-day Pass,True,Reggaeton,True
5003,Male,18,18-24,2,Couple,VIP,True,Hip-Hop,True
5004,Female,24,18-24,4,Group,3-day Pass,True,Pop,True
5005,Female,20,18-24,2,Couple,VIP,True,Pop,True
5006,Male,32,25-34,4,Group,3-day Pass,True,Hip-Hop,False
5007,Female,18,18-24,3,Group,3-day Pass,True,Electronic,True
5008,Other,24,18-24,3,Group,3-day Pass,True,Rock,True
5009,Female,22,18-24,5,Group,3-day Pass,True,Rock,False
5010,Female,22,18-24,5,Group,VIP,True,Rock,False
5011,Female,21,18-24,3,Group,VIP,True,Rock,False
5012,Male,29,25-34,2,Couple,3-day Pass,True,Hip-Hop,True
5013,Other,22,18-24,3,Group,3-day Pass,True,Reggaeton,True
5014,Male,23,18-24,1,Individual,VIP,True,Hip-Hop,True
5015,Male,29,25-34,3,Group,VIP,True,Hip-Hop,True
5016,Female,25,25-34,5,Group,1-day Pass,False,Pop,True
5017,Female,18,18-24,5,Group,1-day Pass,False,Rock,True
5018,Female,23,18-24,1,Individual,1-day Pass,False,Hip-Hop,False
5019,Female,26,25-34,2,Couple,VIP,True,Electronic,True
5020,Female,26,25-34,4,Group,VIP,True,Rock,False
5021,Female,25,25-34,3,Group,3-day Pass,True,Hip-Hop,True
5022,Female,26,25-34,1,Individual,3-day Pass,True,Pop,True
5023,Female,19,18-24,4,Group,3-day Pass,True,Rock,True
5024,Female,27,25-34,5,Group,3-day Pass,True,Rock,True
5025,Female,18,18-24,4,Group,3-day Pass,True,Pop,True
5026,Male,29,25-34,3,Group,3-day Pass,True,Rock,True
5027,Male,29,25-34,3,Group,3-day Pass,True,Rock,True
5028,Female,18,18-24,3,Group,3-day Pass,True,Electronic,True
5029,Female,28,25-34,5,Group,3-day Pass,True,Hip-Hop,True
5030,Female,29,25-34,3,Group,3-day Pass,True,Rock,True
5031,Female,18,18-24,5,Group,3-day Pass,True,Rock,True
5032,Female,20,18-24,3,Group,VIP,True,Rock,False
5033,Male,34,25-34,2,Couple,1-day Pass,False,Pop,False
5034,Female,27,25-34,3,Group,VIP,True,Rock,True
5035,Female,18,18-24,3,Group,VIP,True,Hip-Hop,True
5036,Female,18,18-24,1,Individual,1-day Pass,False,Reggaeton,False
5037,Female,24,18-24,2,Couple,3-day Pass,True,Electronic,True
5038,Female,28,25-34,2,Couple,1-day Pass,False,Pop,False
5039,Male,22,18-24,4,Group,3-day Pass,True,Rock,False
5040,Male,22,18-24,3,Group,VIP,True,Hip-Hop,True
5041,Female,20,18-24,3,Group,VIP,True,Hip-Hop,True
5042,Female,20,18-24,3,Group,1-day Pass,False,Hip-Hop,True
5043,Male,24,18-24,4,Group,VIP,True,Rock,True
5044,Female,25,25-34,4,Group,3-day Pass,True,Pop,True
5045,Male,30,25-34,3,Group,3-day Pass,True,Electronic,True
5046,Female,29,25-34,1,Individual,1-day Pass,False,Hip-Hop,True
5047,Female,23,18-24,2,Couple,3-day Pass,True,Rock,True
5048,Female,22,18-24,3,Group,VIP,True,Rock,False
5049,Male,18,18-24,4,Group,1-day Pass,False,Hip-Hop,True
5050,Female,27,25-34,5,Group,3-day Pass,True,Electronic,True
5051,Male,28,25-34,2,Couple,3-day Pass,True,Rock,True
5052,Female,27,25-34,3,Group,3-day Pass,True,Pop,True
5053,Male,26,25-34,3,Group,1-day Pass,False,Pop,True
5054,Female,21,18-24,4,Group,3-day Pass,True,Pop,True
5055,Male,25,25-34,3,Group,1-day Pass,False,Pop,False
5056,Female,30,25-34,4,Group,1-day Pass,False,Rock,False
5057,Female,31,25-34,4,Group,3-day Pass,True,Hip-Hop,True
5058,Female,22,18-24,4,Group,3-day Pass,True,Pop,True
5059,Other,18,18-24,4,Group,3-day Pass,True,Hip-Hop,True
5060,Female,25,25-34,5,Group,VIP,True,Rock,False
5061,Male,31,25-34,2,Couple,VIP,True,Electronic,True
5062,Female,32,25-34,3,Group,3-day Pass,True,Rock,False
5063,Female,18,18-24,1,Individual,1-day Pass,False,Reggaeton,True
5064,Male,26,25-34,2,Couple,1-day Pass,False,Reggaeton,True
5065,Male,24,18-24,5,Group,3-day Pass,True,Rock,True
5066,Male,22,18-24,3,Group,1-day Pass,False,Rock,False
5067,Male,30,25-34,2,Couple,3-day Pass,True,Rock,False
5068,Female,21,18-24,5,Group,VIP,True,Rock,False
5069,Female,21,18-24,4,Group,3-day Pass,True,Electronic,True
5070,Male,18,18-24,4,Group,3-day Pass,True,Rock,True
5071,Male,18,18-24,2,Couple,1-day Pass,False,Rock,True
5072,Female,18,18-24,2,Couple,3-day Pass,True,Hip-Hop,True
5073,Female,23,18-24,5,Group,1-day Pass,False,Pop,False
5074,Female,23,18-24,5,Group,3-day Pass,True,Reggaeton,False
5075,Male,26,25-34,3,Group,VIP,True,Rock,False
5076,Female,24,18-24,3,Group,1-day Pass,False,Hip-Hop,True
5077,Female,21,18-24,5,Group,1-day Pass,False,Pop,True
5078,Male,18,18-24,3,Group,1-day Pass,False,Hip-Hop,False
5079,Female,19,18-24,4,Group,1-day Pass,False,Rock,False
5080,Female,18,18-24,5,Group,3-day Pass,True,Rock,True
5081,Male,25,25-34,2,Couple,1-day Pass,False,Hip-Hop,True
5082,Male,20,18-24,2,Couple,VIP,True,Rock,True
5083,Other,27,25-34,2,Couple,1-day Pass,False,Rock,False
5084,Female,18,18-24,3,Group,VIP,True,Rock,True
5085,Male,29,25-34,3,Group,3-day Pass,True,Rock,False
5086,Male,18,18-24,5,Group,VIP,True,Rock,False
5087,Male,19,18-24,3,Group,3-day Pass,True,Electronic,False
5088,Female,27,25-34,3,Group,1-day Pass,False,Hip-Hop,False
5089,Female,22,18-24,5,Group,3-day Pass,True,Rock,False
5090,Female,24,18-24,3,Group,3-day Pass,True,Rock,False
5091,Male,19,18-24,3,Group,1-day Pass,False,Rock,True
5092,Female,26,25-34,1,Individual,1-day Pass,False,Electronic,True
5093,Male,23,18-24,3,Group,3-day Pass,True,Rock,True
5094,Male,25,25-34,4,Group,1-day Pass,False,Pop,False
5095,Female,29,25-34,2,Couple,1-day Pass,False,Rock,False
5096,Male,28,25-34,4,Group,3-day Pass,True,Reggaeton,False
5097,Female,24,18-24,3,Group,3-day Pass,True,Pop,True
5098,Male,23,18-24,3,Group,1-day Pass,False,Pop,True
5099,Female,29,25-34,1,Individual,3-day Pass,True,Rock,True
5100,Male,18,18-24,3,Group,3-day Pass,True,Pop,False
5101,Male,24,18-24,3,Group,1-day Pass,False,Pop,True
5102,Male,29,25-34,4,Group,3-day Pass,True,Rock,True
5103,Female,23,18-24,4,Group,VIP,True,Rock,True
5104,Female,25,25-34,3,Group,3-day Pass,True,Pop,True
5105,Male,29,25-34,3,Group,3-day Pass,True,Hip-Hop,True
5106,Female,21,18-24,4,Group,3-day Pass,True,Pop,True
5107,Male,31,25-34,3,Group,3-day Pass,True,Pop,True
5108,Female,25,25-34,2,Couple,3-day Pass,True,Rock,False
5109,Male,28,25-34,4,Group,1-day Pass,False,Reggaeton,True
5110,Female,23,18-24,3,Group,VIP,True,Hip-Hop,False
5111,Female,18,18-24,3,Group,3-day Pass,True,Pop,True
5112,Female,29,25-34,2,Couple,3-day Pass,True,Pop,True
5113,Female,34,25-34,4,Group,3-day Pass,True,Pop,True
5114,Other,22,18-24,1,Individual,3-day Pass,True,Hip-Hop,True
5115,Female,24,18-24,2,Couple,1-day Pass,False,Reggaeton,False
5116,Male,21,18-24,5,Group,3-day Pass,True,Hip-Hop,False
5117,Female,29,25-34,5,Group,3-day Pass,True,Rock,False
5118,Male,19,18-24,2,Couple,1-day Pass,False,Electronic,False
5119,Female,27,25-34,3,Group,3-day Pass,True,Hip-Hop,True
5120,Other,26,25-34,2,Couple,3-day Pass,True,Pop,False
5121,Other,23,18-24,4,Group,3-day Pass,True,Electronic,False
5122,Male,28,25-34,4,Group,3-day Pass,True,Hip-Hop,True
5123,Female,23,18-24,4,Group,3-day Pass,True,Hip-Hop,False
5124,Male,21,18-24,2,Couple,3-day Pass,True,Reggaeton,True
5125,Male,28,25-34,3,Group,3-day Pass,True,Reggaeton,True
5126,Female,20,18-24,5,Group,3-day Pass,True,Reggaeton,True
5127,Male,23,18-24,4,Group,3-day Pass,True,Hip-Hop,True
5128,Female,23,18-24,3,Group,1-day Pass,False,Pop,True
5129,Female,28,25-34,4,Group,1-day Pass,False,Pop,False
5130,Male,18,18-24,1,Individual,VIP,True,Reggaeton,True
5131,Other,27,25-34,4,Group,1-day Pass,False,Pop,True
5132,Female,23,18-24,2,Couple,3-day Pass,True,Rock,True
5133,Other,29,25-34,3,Group,VIP,True,Pop,True
5134,Male,20,18-24,3,Group,1-day Pass,False,Hip-Hop,True
5135,Female,27,25-34,4,Group,1-day Pass,False,Electronic,False
5136,Male,18,18-24,4,Group,3-day Pass,True,Rock,True
5137,Female,21,18-24,3,Group,3-day Pass,True,Rock,True
5138,Male,22,18-24,2,Couple,1-day Pass,False,Rock,False
5139,Female,22,18-24,2,Couple,VIP,True,Pop,True
5140,Male,18,18-24,4,Group,1-day Pass,False,Rock,True
5141,Male,27,25-34,3,Group,1-day Pass,False,Hip-Hop,False
5142,Female,27,25-34,4,Group,1-day Pass,False,Reggaeton,True
5143,Female,27,25-34,3,Group,3-day Pass,True,Hip-Hop,False
5144,Female,28,25-34,3,Group,VIP,True,Rock,False
5145,Male,31,25-34,3,Group,3-day Pass,True,Pop,True
5146,Female,29,25-34,4,Group,3-day Pass,True,Rock,True
5147,Other,30,25-34,3,Group,3-day Pass,True,Rock,False
5148,Female,18,18-24,3,Group,1-day Pass,False,Rock,True
5149,Female,20,18-24,4,Group,1-day Pass,False,Rock,True
5150,Female,23,18-24,5,Group,VIP,True,Hip-Hop,True
5151,Male,19,18-24,3,Group,3-day Pass,True,Rock,True
5152,Male,30,25-34,4,Group,1-day Pass,False,Pop,True
5153,Male,18,18-24,3,Group,VIP,True,Hip-Hop,False
5154,Male,20,18-24,4,Group,3-day Pass,True,Rock,False
5155,Female,22,18-24,3,Group,3-day Pass,True,Rock,True
5156,Female,30,25-34,4,Group,VIP,True,Pop,True
5157,Male,27,25-34,3,Group,3-day Pass,True,Pop,True
5158,Other,23,18-24,5,Group,3-day Pass,True,Hip-Hop,False
5159,Male,22,18-24,3,Group,3-day Pass,True,Rock,True
5160,Female,25,25-34,4,Group,VIP,True,Rock,False
5161,Female,26,25-34,4,Group,3-day Pass,True,Pop,False
5162,Male,21,18-24,5,Group,3-day Pass,True,Reggaeton,False
5163,Male,18,18-24,5,Group,1-day Pass,False,Rock,True
5164,Male,29,25-34,4,Group,1-day Pass,False,Hip-Hop,False
5165,Male,25,25-34,3,Group,1-day Pass,False,Pop,True
5166,Male,28,25-34,2,Couple,3-day Pass,True,Pop,True
5167,Male,25,25-34,2,Couple,3-day Pass,True,Electronic,True
5168,Female,18,18-24,3,Group,3-day Pass,True,Hip-Hop,False
5169,Male,31,25-34,3,Group,3-day Pass,True,Electronic,True
5170,Female,27,25-34,3,Group,3-day Pass,True,Rock,True
5171,Female,18,18-24,1,Individual,3-day Pass,True,Pop,True
5172,Female,26,25-34,2,Couple,1-day Pass,False,Rock,True
5173,Male,29,25-34,4,Group,3-day Pass,True,Reggaeton,True
5174,Female,24,18-24,4,Group,1-day Pass,False,Electronic,True
5175,Male,25,25-34,3,Group,3-day Pass,True,Rock,True
5176,Male,18,18-24,2,Couple,VIP,True,Hip-Hop,True
5177,Male,27,25-34,4,Group,3-day Pass,True,Pop,True
5178,Female,29,25-34,4,Group,VIP,True,Pop,True
5179,Female,29,25-34,4,Group,1-day Pass,False,Electronic,False
5180,Female,30,25-34,3,Group,3-day Pass,True,Electronic,True
5181,Female,31,25-34,2,Couple,1-day Pass,False,Rock,True
5182,Male,31,25-34,5,Group,VIP,True,Pop,True
5183,Male,31,25-34,5,Group,3-day Pass,True,Hip-Hop,False
5184,Female,30,25-34,5,Group,VIP,True,Hip-Hop,True
5185,Female,22,18-24,4,Group,1-day Pass,False,Electronic,False
5186,Female,27,25-34,3,Group,3-day Pass,True,Reggaeton,True
5187,Female,29,25-34,1,Individual,3-day Pass,True,Reggaeton,True
5188,Female,24,18-24,1,Individual,1-day Pass,False,Pop,True
5189,Male,25,25-34,3,Group,3-day Pass,True,Electronic,True
5190,Male,29,25-34,3,Group,3-day Pass,True,Rock,True
5191,Female,30,25-34,1,Individual,3-day Pass,True,Reggaeton,False
5192,Female,26,25-34,4,Group,3-day Pass,True,Reggaeton,True
5193,Female,18,18-24,5,Group,VIP,True,Reggaeton,True
5194,Male,32,25-34,3,Group,1-day Pass,False,Reggaeton,False
5195,Male,32,25-34,3,Group,3-day Pass,True,Rock,True
5196,Other,29,25-34,3,Group,3-day Pass,True,Electronic,True
5197,Male,25,25-34,3,Group,3-day Pass,True,Hip-Hop,False
5198,Female,28,25-34,2,Couple,VIP,True,Pop,False
5199,Male,27,25-34,2,Couple,VIP,True,Rock,False
5200,Female,28,25-34,4,Group,1-day Pass,False,Rock,False
5201,Female,23,18-24,4,Group,3-day Pass,True,Rock,False
5202,Female,32,25-34,1,Individual,3-day Pass,True,Rock,True
5203,Female,28,25-34,5,Group,1-day Pass,False,Reggaeton,True
5204,Other,26,25-34,5,Group,3-day Pass,True,Hip-Hop,True
5205,Other,29,25-34,4,Group,3-day Pass,True,Rock,True
5206,Female,25,25-34,2,Couple,3-day Pass,True,Pop,True
5207,Female,23,18-24,5,Group,3-day Pass,True,Rock,True
5208,Other,28,25-34,5,Group,3-day Pass,True,Hip-Hop,True
5209,Female,31,25-34,4,Group,1-day Pass,False,Hip-Hop,True
