ticket_id,payment_method,food_expense,drink_expense,merch_expense,total_spent
5241,Cash,25.84,7.27,68.26,101.37
5242,Card,0.61,54.18,4.93,59.72
5243,Card,49.41,3.88,56.4,109.69
5244,Card,6.76,53.28,76.4,136.44
5245,Card,37.48,55.79,24.26,117.53
5246,Card,36.66,32.62,42.79,112.07
5247,Cash,34.17,72.58,151.44,258.19
5248,Card,63.35,82.66,123.86,269.87
5249,Card,39.78,32.67,73.33,145.78
5250,Card,45.08,16.82,66.15,128.05
5251,Card,24.49,68.32,51.25,144.06
5252,Card,12.82,30.66,57.18,100.66
5253,Festival App,13.41,46.47,57.79,117.67
5254,Card,31.37,29.07,93.83,154.27
5255,Card,87.67,88.33,151.09,327.09
5256,Card,0.96,7.88,14.99,23.83
5257,Card,36.02,25.4,21.31,82.73
5258,Cash,29.18,17.85,99.99,147.02
5259,Card,76.24,53.87,50.9,181.01
5260,Card,23.85,22.32,46.24,92.41
5261,Cash,41.45,57.81,72.28,171.54
5262,Cash,19.9,59.69,62.99,142.58
5263,Cash,41.13,36.92,11.55,89.6
5264,Card,22.19,14.72,45.24,82.15
5265,Card,48.82,78.93,164.22,291.97
5266,Card,24.03,27.78,50.41,102.22
5267,Card,42.89,0.25,41.46,84.6
5268,Card,40.09,17.61,74.69,132.39
5269,Card,32.42,38.12,91.54,162.08
5270,Card,27.53,30.88,81.89,140.3
5271,Cash,68.89,52.8,83.13,204.82
5272,Cash,31.49,58.25,57.22,146.96
5273,Card,47.62,13.29,30.1,91.01
5274,Cash,22.73,40.12,96.9,159.75
5275,Cash,41.83,74.07,76.4,192.3
5276,Cash,23.64,4.11,72.85,100.6
5277,Cash,59.81,51.76,169.58,281.15
5278,Festival App,2.25,33.15,95.05,130.45
5279,Cash,16.18,26.19,53.9,96.27
5280,Card,34.0,50.86,4.27,89.13
5281,Cash,24.22,53.94,63.17,141.33
5282,Cash,41.9,69.3,27.74,138.94
5283,Card,2.8,54.45,12.97,70.22
5284,Cash,80.34,91.55,217.42,389.31
5285,Cash,78.34,55.62,86.43,220.39
5286,Cash,46.13,104.76,60.55,211.44
5287,Cash,72.4,76.24,109.42,258.06
5288,Card,14.53,23.81,32.93,71.27
5289,Card,60.3,94.81,101.32,256.43
5290,Cash,74.22,42.53,81.59,198.34
5291,Card,33.73,20.52,30.48,84.73
5292,Card,38.58,35.3,58.74,132.62
5293,Card,10.7,27.55,55.72,93.97
5294,Cash,69.67,52.33,92.4,214.4
5295,Card,47.98,22.66,42.95,113.59
5296,Card,16.52,4.72,18.65,39.89
5297,Cash,40.05,81.07,42.61,163.73
5298,Card,76.28,31.82,148.35,256.45
5299,Card,27.88,42.16,26.55,96.59
5300,Card,34.55,30.3,32.68,97.53
5301,Cash,42.8,54.29,6.73,103.82
5302,Card,23.49,30.13,68.69,122.31
5303,Festival App,39.94,21.82,6.38,68.14
5304,Card,88.07,52.88,120.03,260.98
5305,Card,26.04,25.43,108.89,160.36
5306,Card,38.2,52.74,57.49,148.43
5307,Card,83.97,8.14,95.98,188.09
5308,Card,77.48,63.65,143.27,284.4
5309,Card,11.81,25.62,51.29,88.72
5310,Cash,81.91,56.78,88.81,227.5
5311,Cash,7.74,22.66,15.13,45.53
5312,Card,40.74,31.61,93.8,166.15
5313,Cash,14.9,65.07,44.36,124.33
5314,Cash,40.07,19.02,96.25,155.34
5315,Card,58.29,13.6,92.09,163.98
5316,Card,33.05,23.69,45.09,101.83
5317,Card,29.1,31.95,53.72,114.77
5318,Cash,40.73,63.45,120.65,224.83
5319,Cash,50.41,35.76,22.91,109.08
5320,Card,45.39,62.75,79.23,187.37
5321,Card,68.2,73.5,149.22,290.92
5322,Card,62.95,50.18,58.71,171.84
5323,Card,72.93,74.92,95.79,243.64
5324,Cash,25.61,2.9,98.74,127.25
5325,Cash,20.92,14.03,77.75,112.7
5326,Card,55.61,59.91,117.77,233.29
5327,Card,42.28,4.26,81.72,128.26
5328,Festival App,30.81,42.22,90.48,163.51
5329,Card,24.61,34.56,33.8,92.97
5330,Card,14.99,45.78,65.07,125.84
5331,Festival App,70.68,59.38,74.91,204.97
5332,Cash,41.44,4.65,91.95,138.04
5333,Card,36.57,40.34,30.25,107.16
5334,Card,13.47,5.14,38.82,57.43
5335,Card,14.22,53.5,97.71,165.43
5336,Cash,33.44,4.01,65.68,103.13
5337,Card,49.77,38.08,92.56,180.41
5338,Card,76.03,114.75,202.08,392.86
5339,Card,133.66,89.23,149.24,372.13
5340,Card,62.53,105.28,190.27,358.08
5341,Card,37.01,43.84,41.81,122.66
5342,Festival App,20.58,42.45,140.81,203.84
5343,Cash,82.21,27.52,88.49,198.22
5344,Card,7.1,52.52,92.89,152.51
5345,Cash,29.38,18.06,24.52,71.96
5346,Card,49.41,68.09,89.71,207.21
5347,Card,8.81,42.35,13.03,64.19
5348,Cash,90.16,87.71,167.5,345.37
5349,Card,99.24,124.78,158.25,382.27
5350,Card,28.51,16.06,5.81,50.38
5351,Card,27.94,45.47,71.83,145.24
5352,Card,18.69,19.54,41.42,79.65
5353,Cash,54.36,96.24,101.41,252.01
5354,Card,30.79,18.06,143.99,192.84
5355,Card,16.1,48.46,76.9,141.46
5356,Card,9.8,10.76,13.36,33.92
5357,Card,11.88,18.76,32.75,63.39
5358,Card,21.34,41.33,25.81,88.48
5359,Cash,107.32,68.52,149.79,325.63
5360,Card,35.95,33.86,140.79,210.6
5361,Card,1.36,52.6,68.87,122.83
5362,Festival App,23.08,48.35,63.2,134.63
5363,Card,19.82,36.24,67.46,123.52
5364,Cash,34.41,57.86,70.15,162.42
5365,Card,16.13,55.39,64.99,136.51
5366,Card,46.8,13.2,1.64,61.64
5367,Card,26.9,48.43,16.57,91.9
5368,Card,2.46,35.09,15.47,53.02
5369,Card,7.36,33.44,29.75,70.55
5370,Cash,34.89,47.05,42.83,124.77
5371,Card,11.08,3.69,31.69,46.46
5372,Card,6.43,70.04,88.18,164.65
5373,Card,36.73,28.84,88.31,153.88
5374,Card,115.16,81.65,99.69,296.5
5375,Card,31.53,54.81,50.1,136.44
5376,Cash,82.39,82.61,111.72,276.72
5377,Cash,4.2,43.61,26.53,74.34
5378,Festival App,22.08,52.37,92.15,166.6
5379,Festival App,46.88,31.28,43.26,121.42
5380,Card,19.73,47.7,64.44,131.87
5381,Card,129.11,89.35,127.5,345.96
5382,Card,26.57,15.91,29.52,72.0
5383,Card,34.02,23.71,17.98,75.71
5384,Card,68.27,86.21,32.75,187.23
5385,Cash,52.45,50.99,151.68,255.12
5386,Card,22.49,44.46,82.0,148.95
5387,Cash,23.25,37.48,73.88,134.61
5388,Card,31.12,1.38,19.31,51.81
5389,Card,35.71,41.11,105.14,181.96
5390,Card,49.76,59.81,57.56,167.13
5391,Cash,12.57,54.36,15.13,82.06
5392,Card,13.26,39.46,87.09,139.81
5393,Cash,51.41,95.5,125.95,272.86
5394,Card,62.02,47.84,115.07,224.93
5395,Card,47.44,6.66,46.85,100.95
5396,Card,24.09,18.83,29.7,72.62
5397,Card,4.52,23.53,97.85,125.9
5398,Festival App,31.14,51.35,91.73,174.22
5399,Card,93.83,75.74,178.55,348.12
5400,Card,72.31,14.81,120.2,207.32
5401,Card,8.26,40.8,99.7,148.76
5402,Card,40.72,39.27,8.83,88.82
5403,Cash,0.9,47.55,56.25,104.7
5404,Cash,29.86,71.98,119.35,221.19
5405,Card,46.51,34.67,41.77,122.95
5406,Cash,64.89,39.12,116.32,220.33
5407,Card,70.27,42.64,108.13,221.04
5408,Card,47.77,42.2,21.25,111.22
5409,Card,7.03,53.55,49.1,109.68
5410,Card,72.88,90.05,74.84,237.77
5411,Cash,16.69,34.98,88.09,139.76
5412,Cash,44.26,37.21,29.04,110.51
5413,Card,42.25,67.74,150.53,260.52
5414,Card,0.15,21.47,45.65,67.27
5415,Card,16.18,59.58,12.47,88.23
5416,Cash,34.86,61.02,123.3,219.18
5417,Card,23.84,18.91,65.53,108.28
5418,Card,5.77,53.91,86.97,146.65
5419,Card,0.59,8.44,98.7,107.73
5420,Card,78.74,91.95,92.32,263.01
5421,Cash,37.14,55.85,110.47,203.46
5422,Cash,36.74,7.71,56.5,100.95
5423,Cash,23.88,28.03,7.25,59.16
5424,Card,26.37,6.98,89.56,122.91
5425,Cash,15.98,76.72,83.43,176.13
5426,Card,67.02,55.54,231.19,353.75
5427,Cash,46.03,86.58,44.84,177.45
5428,Cash,16.95,43.72,25.82,86.49
5429,Cash,61.01,64.87,143.88,269.76
5430,Cash,10.83,10.44,87.34,108.61
5431,Card,86.7,64.47,142.77,293.94
5432,Cash,39.14,15.79,45.55,100.48
5433,Card,42.34,74.73,146.78,263.85
5434,Card,66.33,64.77,34.49,165.59
5435,Card,34.33,35.4,7.84,77.57
5436,Card,98.66,96.77,138.55,333.98
5437,Card,1.95,40.75,12.92,55.62
5438,Card,20.99,51.73,91.28,164.0
5439,Card,64.16,47.01,81.89,193.06
5440,Card,3.32,10.7,75.37,89.39
5441,Card,8.81,52.59,41.29,102.69
5442,Cash,49.24,84.51,159.4,293.15
5443,Cash,20.27,80.04,150.02,250.33
5444,Cash,35.83,29.05,89.07,153.95
5445,Cash,39.76,25.16,85.1,150.02
5446,Festival App,19.58,57.27,9.09,85.94
5447,Cash,33.67,48.05,9.12,90.84
5448,Card,42.6,57.29,59.29,159.18
5449,Card,39.76,34.38,128.5,202.64
5450,Card,23.06,37.57,8.16,68.79
5451,Cash,47.9,32.12,131.07,211.09
5452,Cash,34.42,35.06,89.52,159.0
5453,Card,43.47,77.4,146.64,267.51
5454,Cash,73.88,86.41,107.35,267.64
5455,Card,28.5,43.25,73.77,145.52
5456,Card,65.77,56.35,121.4,243.52
5457,Card,9.73,36.93,62.91,109.57
5458,Card,48.38,56.02,70.39,174.79
5459,Card,35.71,53.1,62.32,151.13
5460,Card,13.24,8.87,70.5,92.61
5461,Cash,61.3,60.88,132.28,254.46
5462,Cash,35.52,43.75,2.01,81.28
5463,Card,9.29,30.56,5.4,45.25
5464,Cash,32.15,31.62,52.21,115.98
5465,Card,48.01,51.17,144.72,243.9
5466,Card,43.92,60.0,101.85,205.77
5467,Card,75.96,32.31,146.75,255.02
5468,Cash,21.73,24.72,73.66,120.11
5469,Card,39.5,25.11,0.59,65.2
5470,Cash,25.95,6.04,15.45,47.44
5471,Card,47.84,90.4,115.97,254.21
5472,Card,9.88,96.06,126.95,232.89
5473,Card,41.23,33.57,57.33,132.13
5474,Card,18.78,5.43,41.6,65.81
5475,Card,41.0,10.51,3.2,54.71
5476,Cash,7.22,30.65,88.44,126.31
5477,Card,57.59,9.74,118.03,185.36
5478,Cash,30.43,68.09,76.45,174.97
5479,Card,40.1,5.73,72.05,117.88
5480,Card,3.62,13.69,96.66,113.97
5481,Cash,82.49,31.3,115.97,229.76
5482,Cash,49.67,72.04,86.53,208.24
5483,Card,12.74,89.71,114.2,216.65
5484,Card,44.46,85.94,98.7,229.1
5485,Card,5.69,21.36,40.9,67.95
5486,Card,39.5,48.46,1.22,89.18
5487,Card,21.85,57.95,71.57,151.37
5488,Cash,20.31,35.09,93.64,149.04
5489,Card,16.11,21.04,91.81,128.96
5490,Card,47.63,76.24,202.05,325.92
5491,Card,47.45,5.62,85.08,138.15
5492,Card,60.68,64.38,40.44,165.5
5493,Card,32.45,50.43,42.69,125.57
5494,Card,18.57,15.03,38.34,71.94
5495,Card,99.22,115.97,209.42,424.61
5496,Cash,7.75,35.44,96.47,139.66
5497,Card,18.42,21.96,50.91,91.29
5498,Card,17.33,21.97,3.62,42.92
5499,Card,41.16,46.26,61.86,149.28
5500,Festival App,12.8,45.57,41.34,99.71
5501,Cash,14.68,41.44,10.89,67.01
5502,Cash,45.79,48.21,126.75,220.75
5503,Card,48.29,42.28,139.89,230.46
5504,Card,75.84,79.32,121.05,276.21
5505,Card,47.39,81.27,159.51,288.17
5506,Card,8.41,37.52,38.11,84.04
5507,Card,24.25,2.25,71.84,98.34
5508,Card,92.49,25.78,80.97,199.24
5509,Cash,96.33,71.88,101.72,269.93
5510,Cash,48.95,42.45,14.5,105.9
5511,Card,10.41,3.71,88.47,102.59
5512,Card,31.88,9.21,95.88,136.97
5513,Card,21.66,24.95,85.98,132.59
5514,Cash,28.59,17.27,146.27,192.13
5515,Card,20.23,41.95,21.07,83.25
5516,Card,68.38,61.64,132.8,262.82
5517,Festival App,36.26,12.04,91.91,140.21
5518,Card,41.32,11.43,43.26,96.01
5519,Cash,41.28,34.31,106.27,181.86
5520,Card,47.65,4.72,57.33,109.7
5521,Card,7.3,51.32,14.04,72.66
5522,Cash,44.78,61.36,119.59,225.73
5523,Cash,83.97,54.41,89.05,227.43
5524,Card,18.3,0.01,63.58,81.89
5525,Card,31.27,40.37,126.64,198.28
5526,Cash,20.57,40.92,144.34,205.83
5527,Card,15.94,46.48,44.87,107.29
5528,Card,28.89,57.44,98.6,184.93
5529,Festival App,56.16,79.84,110.56,246.56
5530,Card,43.11,64.02,98.46,205.59
5531,Cash,4.46,17.06,28.77,50.29
5532,Card,14.61,59.27,63.46,137.34
5533,Card,11.77,2.0,79.12,92.89
5534,Festival App,49.85,93.24,94.91,238.0
5535,Cash,47.17,72.19,72.58,191.94
5536,Cash,13.85,24.49,32.18,70.52
5537,Card,30.07,44.78,16.23,91.08
5538,Cash,29.31,18.33,40.78,88.42
5539,Card,15.81,38.15,54.57,108.53
5540,Cash,17.38,50.95,67.0,135.33
5541,Card,29.95,29.06,49.03,108.04
5542,Cash,20.72,48.41,27.91,97.04
5543,Cash,71.82,37.94,155.22,264.98
5544,Card,48.8,21.0,32.01,101.81
5545,Card,2.38,48.56,10.82,61.76
5546,Cash,15.49,40.67,66.66,122.82
5547,Card,80.5,90.45,228.28,399.23
5548,Cash,40.95,55.83,74.85,171.63
5549,Card,27.26,21.83,83.95,133.04
5550,Card,46.87,26.69,25.71,99.27
5551,Card,73.16,63.31,65.97,202.44
5552,Cash,55.9,66.72,106.48,229.1
5553,Cash,27.9,8.48,13.57,49.95
5554,Card,13.68,3.28,77.95,94.91
5555,Festival App,12.34,57.65,55.04,125.03
5556,Cash,28.51,47.26,88.6,164.37
5557,Card,14.07,55.03,3.8,72.9
5558,Cash,68.01,17.3,52.72,138.03
5559,Card,40.01,82.16,55.85,178.02
5560,Festival App,29.86,85.42,34.2,149.48
5561,Card,82.63,38.17,113.82,234.62
5562,Cash,49.39,38.09,90.4,177.88
5563,Card,43.89,84.01,104.81,232.71
5564,Card,12.5,0.36,86.72,99.58
5565,Card,113.51,84.26,167.31,365.08
5566,Card,62.2,17.78,103.64,183.62
5567,Cash,16.67,23.28,61.19,101.14
5568,Card,18.72,109.6,134.97,263.29
5569,Card,68.18,51.21,136.42,255.81
5570,Card,42.32,74.36,87.03,203.71
5571,Card,2.66,25.3,33.39,61.35
5572,Festival App,26.93,59.98,36.95,123.86
5573,Card,73.32,52.74,116.25,242.31
5574,Card,61.72,113.41,18.16,193.29
5575,Card,41.79,50.21,7.57,99.57
5576,Card,71.29,10.24,52.26,133.79
5577,Card,24.15,6.24,30.27,60.66
5578,Card,45.59,31.94,173.18,250.71
5579,Card,42.7,34.94,31.39,109.03
5580,Card,17.38,1.85,5.14,24.37
5581,Cash,42.77,102.38,97.99,243.14
5582,Festival App,29.66,4.27,58.22,92.15
5583,Festival App,22.71,49.41,23.42,95.54
5584,Card,12.39,83.89,30.44,126.72
5585,Card,9.26,55.84,99.04,164.14
5586,Cash,16.33,40.26,85.41,142.0
5587,Card,31.85,55.47,16.77,104.09
5588,Cash,5.94,45.41,37.48,88.83
5589,Card,33.97,58.43,67.58,159.98
5590,Card,21.84,33.69,117.79,173.32
5591,Card,40.37,63.49,113.41,217.27
5592,Card,6.92,7.81,25.25,39.98
5593,Festival App,46.56,34.05,85.58,166.19
5594,Cash,128.77,129.89,162.37,421.03
5595,Festival App,29.33,6.65,63.75,99.73
5596,Cash,60.11,84.1,92.6,236.81
5597,Card,58.07,22.11,95.76,175.94
5598,Card,0.66,21.63,2.92,25.21
5599,Cash,45.6,18.5,96.7,160.8
5600,Cash,19.02,0.1,80.48,99.6
5601,Cash,48.11,38.98,86.95,174.04
5602,Card,13.21,18.7,73.88,105.79
5603,Card,28.57,29.62,147.1,205.29
5604,Card,50.92,13.37,194.09,258.38
5605,Card,109.24,102.05,220.16,431.45
5606,Cash,34.45,40.9,140.5,215.85
5607,Card,44.19,52.08,85.39,181.66
5608,Card,44.77,32.77,32.17,109.71
5609,Card,34.22,6.01,66.01,106.24
5610,Cash,8.24,27.91,36.65,72.8
5611,Card,61.64,96.14,36.03,193.81
5612,Card,24.05,34.45,2.17,60.67
5613,Cash,61.57,62.74,159.36,283.67
5614,Card,45.61,12.85,24.95,83.41
5615,Card,28.77,41.18,76.94,146.89
5616,Cash,3.94,0.99,15.34,20.27
5617,Card,63.95,14.37,148.55,226.87
5618,Card,73.4,48.62,129.82,251.84
5619,Cash,40.61,82.1,113.83,236.54
5620,Card,11.99,17.09,43.38,72.46
5621,Card,13.46,10.34,16.2,40.0
5622,Card,54.03,18.41,100.93,173.37
5623,Card,49.22,93.27,72.98,215.47
5624,Card,57.54,99.45,94.43,251.42
5625,Cash,82.37,79.66,87.1,249.13
5626,Card,82.71,41.95,130.43,255.09
5627,Card,24.95,18.26,61.16,104.37
5628,Cash,13.31,74.34,106.78,194.43
5629,Card,27.42,28.52,98.93,154.87
5630,Cash,45.27,4.56,93.7,143.53
5631,Card,22.35,23.1,76.65,122.1
5632,Cash,67.47,9.87,129.47,206.81
5633,Card,23.94,5.2,19.07,48.21
5634,Card,27.91,33.63,58.9,120.44
5635,Card,19.42,54.77,66.61,140.8
5636,Card,56.99,45.84,88.91,191.74
5637,Card,58.73,119.9,153.49,332.12
5638,Card,25.37,38.13,94.42,157.92
5639,Card,5.99,51.28,147.6,204.87
5640,Cash,48.19,58.24,114.67,221.1
5641,Card,38.55,58.8,21.36,118.71
5642,Card,40.11,49.34,106.84,196.29
5643,Cash,44.88,33.98,37.25,116.11
5644,Cash,22.1,26.6,91.9,140.6
5645,Card,41.28,13.61,61.26,116.15
5646,Cash,59.85,73.4,87.84,221.09
5647,Card,2.65,28.14,79.89,110.68
5648,Card,33.09,100.0,103.32,236.41
5649,Card,49.63,22.82,33.34,105.79
5650,Card,44.54,77.72,115.4,237.66
5651,Card,21.93,19.83,13.13,54.89
5652,Card,102.14,104.15,208.32,414.61
5653,Cash,69.65,33.6,117.35,220.6
5654,Card,44.59,53.26,38.48,136.33
5655,Cash,40.12,80.1,17.09,137.31
5656,Cash,65.7,41.72,126.67,234.09
5657,Card,36.97,54.41,84.8,176.18
5658,Card,50.26,79.53,60.99,190.78
5659,Cash,44.36,23.25,43.46,111.07
5660,Cash,6.75,37.6,60.66,105.01
5661,Cash,23.85,49.59,86.84,160.28
5662,Card,39.35,20.02,1.86,61.23
5663,Cash,48.62,46.63,63.16,158.41
5664,Card,48.51,13.86,47.33,109.7
5665,Card,87.15,66.17,162.63,315.95
5666,Card,38.51,0.06,30.26,68.83
5667,Cash,8.95,38.74,73.71,121.4
5668,Cash,49.59,36.58,74.89,161.06
5669,Card,32.03,48.85,156.51,237.39
5670,Cash,81.8,20.33,45.13,147.26
5671,Cash,20.42,2.13,82.91,105.46
5672,Cash,64.42,25.29,41.78,131.49
5673,Card,0.46,16.34,56.3,73.1
5674,Card,6.98,5.75,51.04,63.77
5675,Card,103.64,126.01,172.91,402.56
5676,Card,50.28,89.16,109.72,249.16
5677,Card,64.82,16.06,132.75,213.63
5678,Card,58.17,64.32,132.06,254.55
5679,Card,7.17,37.32,95.53,140.02
5680,Card,46.04,51.22,85.8,183.06
5681,Card,42.04,56.79,73.29,172.12
5682,Card,52.14,100.47,101.93,254.54
5683,Cash,93.62,50.05,190.0,333.67
5684,Festival App,7.83,34.52,76.83,119.18
5685,Card,81.01,102.75,90.92,274.68
5686,Cash,32.93,42.29,76.13,151.35
5687,Card,7.3,20.81,46.46,74.57
5688,Festival App,64.91,6.59,177.18,248.68
5689,Card,71.64,49.72,144.7,266.06
5690,Card,52.23,114.42,134.63,301.28
5691,Cash,30.36,11.07,5.64,47.07
5692,Card,91.92,76.17,59.91,228.0
5693,Card,42.16,22.65,90.27,155.08
5694,Cash,37.8,61.73,45.77,145.3
5695,Card,37.54,5.41,10.06,53.01
5696,Card,46.14,80.29,101.5,227.93
5697,Card,40.14,13.01,92.7,145.85
5698,Cash,98.33,79.16,127.24,304.73
5699,Card,49.71,59.53,57.41,166.65
5700,Card,47.71,63.35,95.91,206.97
5701,Cash,22.27,11.53,85.73,119.53
5702,Cash,9.4,47.57,36.97,93.94
5703,Card,32.49,34.93,60.43,127.85
5704,Festival App,1.66,29.49,17.05,48.2
5705,Card,2.21,38.84,2.41,43.46
5706,Card,68.36,95.27,112.39,276.02
5707,Card,70.83,67.69,104.13,242.65
5708,Card,0.4,14.88,57.53,72.81
5709,Card,70.77,30.35,183.42,284.54
5710,Cash,46.6,7.63,78.18,132.41
5711,Cash,15.02,37.19,0.92,53.13
5712,Card,47.01,93.35,114.94,255.3
5713,Card,29.45,29.22,93.17,151.84
5714,Cash,39.33,49.61,74.61,163.55
5715,Cash,37.32,25.45,20.37,83.14
5716,Card,39.84,14.06,36.47,90.37
5717,Card,26.47,2.65,52.9,82.02
5718,Card,46.93,52.51,2.41,101.85
5719,Card,48.83,45.66,88.21,182.7
5720,Cash,38.88,57.43,145.65,241.96
5721,Card,34.54,37.26,83.96,155.76
5722,Card,20.55,33.58,94.81,148.94
5723,Cash,37.8,52.79,17.51,108.1
5724,Card,34.83,12.37,57.28,104.48
5725,Card,48.52,21.54,13.71,83.77
5726,Card,17.45,38.85,92.11,148.41
5727,Card,54.17,61.0,51.99,167.16
5728,Card,9.24,53.67,123.34,186.25
5729,Cash,0.39,20.2,28.27,48.86
5730,Festival App,45.71,52.68,45.49,143.88
5731,Card,13.55,51.66,94.1,159.31
5732,Card,63.41,81.79,64.9,210.1
5733,Card,19.4,54.24,16.13,89.77
5734,Card,10.23,20.95,58.18,89.36
5735,Card,88.71,72.19,186.46,347.36
5736,Card,42.7,92.35,99.28,234.33
5737,Cash,31.69,40.82,36.21,108.72
5738,Card,38.41,11.77,62.05,112.23
5739,Festival App,31.66,64.14,123.74,219.54
5740,Card,56.91,103.61,202.49,363.01
5741,Card,40.11,38.25,37.86,116.22
5742,Card,45.18,53.79,115.48,214.45
5743,Card,29.92,76.61,171.65,278.18
5744,Cash,49.08,41.59,19.96,110.63
5745,Cash,18.28,38.38,24.29,80.95
5746,Cash,14.23,57.1,57.48,128.81
5747,Cash,35.62,25.15,45.2,105.97
5748,Cash,10.76,45.85,60.29,116.9
5749,Cash,71.3,62.03,116.56,249.89
5750,Card,44.04,26.05,79.23,149.32
5751,Card,50.11,25.76,94.92,170.79
5752,Card,92.23,52.93,117.23,262.39
5753,Card,48.22,43.5,90.51,182.23
5754,Card,15.0,31.42,32.08,78.5
5755,Cash,87.3,37.07,163.27,287.64
5756,Card,26.3,35.57,74.58,136.45
5757,Card,34.94,17.57,27.95,80.46
5758,Card,2.58,30.81,32.92,66.31
5759,Card,32.76,28.03,97.21,158.0
5760,Card,7.43,1.92,43.17,52.52
5761,Card,4.87,29.79,41.44,76.1
5762,Cash,73.57,49.69,55.85,179.11
5763,Cash,32.57,10.68,69.45,112.7
5764,Cash,33.82,72.48,102.7,209.0
5765,Card,36.87,3.66,19.25,59.78
5766,Cash,15.04,88.07,143.64,246.75
5767,Card,68.04,92.05,110.35,270.44
5768,Card,40.51,7.79,11.2,59.5
5769,Cash,33.61,50.23,42.01,125.85
5770,Cash,39.39,39.23,56.61,135.23
5771,Cash,46.31,98.17,95.42,239.9
5772,Card,77.26,100.95,68.5,246.71
5773,Cash,42.55,43.81,26.82,113.18
5774,Cash,25.41,42.57,95.33,163.31
5775,Card,60.3,16.96,104.04,181.3
5776,Card,29.67,5.12,24.43,59.22
5777,Card,71.73,103.81,185.1,360.64
5778,Card,3.91,3.64,49.31,56.86
5779,Cash,46.76,35.57,26.03,108.36
5780,Card,58.68,23.22,155.36,237.26
5781,Cash,49.73,13.39,38.1,101.22
5782,Card,34.27,43.65,33.0,110.92
5783,Card,3.75,2.69,88.06,94.5
5784,Cash,52.37,32.24,131.31,215.92
5785,Card,31.64,35.67,84.78,152.09
5786,Cash,16.88,48.43,0.72,66.03
5787,Card,74.95,52.63,223.25,350.83
5788,Card,54.46,19.05,161.9,235.41
5789,Card,20.62,36.16,21.06,77.84
5790,Card,9.86,45.33,77.81,133.0
5791,Card,49.92,36.26,6.82,93.0
5792,Cash,61.4,46.69,85.97,194.06
5793,Cash,21.67,9.5,14.56,45.73
5794,Card,34.84,95.13,95.56,225.53
5795,Cash,34.2,37.0,70.45,141.65
5796,Cash,15.27,29.74,15.25,60.26
5797,Card,28.73,55.54,110.82,195.09
5798,Cash,73.46,137.92,174.14,385.52
5799,Cash,41.52,13.97,25.2,80.69
5800,Card,12.05,57.35,78.02,147.42
5801,Cash,14.69,47.31,5.78,67.78
5802,Cash,14.22,4.89,29.31,48.42
5803,Card,3.46,51.27,42.92,97.65
5804,Card,14.56,51.48,81.36,147.4
5805,Card,46.56,29.81,26.07,102.44
5806,Cash,65.99,57.31,194.11,317.41
5807,Card,128.25,81.36,103.57,313.18
5808,Card,6.18,11.63,58.89,76.7
5809,Card,33.66,41.45,48.67,123.78
5810,Card,53.03,45.27,72.53,170.83
5811,Cash,60.64,102.06,91.5,254.2
5812,Cash,45.69,50.24,15.13,111.06
5813,Festival App,54.64,53.55,99.95,208.14
5814,Card,37.02,3.35,61.27,101.64
5815,Festival App,9.54,59.04,32.8,101.38
5816,Cash,34.88,57.84,64.2,156.92
5817,Card,73.85,114.43,83.01,271.29
5818,Card,37.74,6.41,24.87,69.02
5819,Cash,18.73,60.08,117.03,195.84
5820,Card,38.59,47.53,72.93,159.05
5821,Cash,39.0,46.74,85.28,171.02
5822,Cash,94.65,87.99,153.08,335.72
5823,Card,10.16,25.78,93.84,129.78
5824,Card,19.66,51.39,38.97,110.02
5825,Cash,19.25,4.41,19.6,43.26
5826,Card,95.74,88.57,173.14,357.45
5827,Cash,38.45,33.66,8.37,80.48
5828,Cash,39.03,106.15,221.54,366.72
5829,Card,31.22,42.82,53.52,127.56
5830,Card,49.08,22.57,44.16,115.81
5831,Cash,45.01,23.07,105.82,173.9
5832,Cash,22.93,91.11,63.11,177.15
5833,Card,46.59,51.0,11.34,108.93
5834,Card,70.36,62.42,35.73,168.51
5835,Card,12.35,29.91,30.09,72.35
5836,Card,54.58,52.5,177.06,284.14
5837,Cash,83.96,121.3,176.26,381.52
5838,Card,2.49,21.64,58.33,82.46
5839,Cash,49.89,34.48,74.89,159.26
5840,Card,12.72,23.5,56.9,93.12
5841,Card,19.43,23.6,42.07,85.1
5842,Card,56.64,77.68,88.07,222.39
5843,Card,53.54,15.42,27.78,96.74
5844,Card,35.69,3.44,15.65,54.78
5845,Card,75.4,58.13,89.1,222.63
5846,Card,79.14,81.15,130.25,290.54
5847,Cash,0.74,28.82,92.48,122.04
5848,Card,11.26,50.16,41.66,103.08
5849,Card,48.62,5.02,31.85,85.49
5850,Cash,22.5,37.67,72.27,132.44
5851,Card,33.65,49.33,22.16,105.14
5852,Cash,46.13,50.89,96.04,193.06
5853,Card,24.54,34.03,55.59,114.16
5854,Cash,25.15,28.09,19.72,72.96
5855,Card,69.19,80.12,117.52,266.83
5856,Card,1.28,24.53,83.78,109.59
5857,Card,24.5,51.81,63.63,139.94
5858,Card,39.45,50.49,0.98,90.92
5859,Card,17.76,25.25,42.25,85.26
5860,Card,103.89,118.05,201.91,423.85
5861,Card,66.62,88.62,121.32,276.56
5862,Card,47.62,30.49,21.6,99.71
5863,Cash,28.27,50.68,63.74,142.69
