ticket_id,ticket_type,attendance_date,age,gender,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,satisfaction_rating,security_rating,cleanliness_rating,recommend_to_friend
5543,VIP,2025-05-03,25,Male,3,39.75,8.75,65.57,Cash,Hip-Hop,8,2,1,True
5544,VIP,2025-05-01,32,Female,4,48.8,21.0,32.01,Card,Hip-Hop,3,8,3,False
5545,1-day Pass,2025-05-02,21,Male,3,2.38,48.56,10.82,Card,Hip-Hop,8,8,3,True
5546,3-day Pass,2025-05-01,29,Female,1,15.49,40.67,66.66,Cash,Rock,8,7,2,True
5547,VIP,2025-05-02,18,Male,5,21.67,45.05,87.19,Card,Hip-Hop,8,9,3,True
5548,VIP,2025-05-01,23,Male,2,40.95,55.83,74.85,Cash,Hip-Hop,1,9,4,True
5549,VIP,2025-05-02,18,Male,2,27.26,21.83,83.95,Card,Pop,8,9,3,False
5550,VIP,2025-05-02,27,Male,5,46.87,26.69,25.71,Card,Pop,5,10,4,True
5551,VIP,2025-05-02,20,Male,4,28.52,58.7,1.21,Card,Rock,8,5,5,False
5552,1-day Pass,2025-05-03,18,Female,5,26.62,36.68,79.6,Cash,Reggaeton,9,9,1,True
5553,3-day Pass,2025-05-02,18,Male,5,27.9,8.48,13.57,Cash,Reggaeton,8,10,3,True
2532,VIP,2025-05-03,28,Female,2,29.12,8.3,6.17,Card,Rock,7,8,6,False
5554,3-day Pass,2025-05-03,22,Female,3,13.68,3.28,77.95,Card,Electronic,8,2,5,False
5555,3-day Pass,2025-05-03,25,Female,3,12.34,57.65,55.04,Festival App,Hip-Hop,4,10,2,False
4013,3-day Pass,2025-05-02,18,Female,4,40.0,13.31,39.17,Cash,Hip-Hop,6,2,8,True
1200,3-day Pass,2025-05-03,27,Other,3,0.96,4.19,64.5,Card,Rock,8,9,7,False
5556,3-day Pass,2025-05-01,26,Female,5,28.51,47.26,88.6,Cash,Rock,2,8,2,True
5557,3-day Pass,2025-05-02,31,Male,3,14.07,55.03,3.8,Card,Pop,8,6,2,False
5558,3-day Pass,2025-05-01,23,Female,2,27.71,1.15,12.39,Cash,Rock,8,10,3,False
5559,VIP,2025-05-03,32,Female,3,10.34,58.9,17.35,Card,Hip-Hop,8,6,6,True
705,3-day Pass,2025-05-02,22,Male,3,20.44,51.72,92.33,Festival App,Rock,1,8,8,True
4825,3-day Pass,2025-05-03,26,Male,5,46.61,48.97,10.04,Cash,Rock,2,8,3,True
5560,3-day Pass,2025-05-01,31,Male,3,2.37,51.01,22.87,Festival App,Rock,7,5,4,False
5561,3-day Pass,2025-05-03,26,Female,2,41.31,15.35,57.92,Card,Electronic,9,9,4,False
5562,3-day Pass,2025-05-01,28,Female,4,28.52,32.18,50.78,Cash,Reggaeton,8,9,6,False
5563,VIP,2025-05-01,21,Male,2,28.07,35.12,96.97,Card,Rock,6,10,5,False
5564,3-day Pass,2025-05-03,25,Female,3,12.5,0.36,86.72,Card,Electronic,7,5,7,True
5565,3-day Pass,2025-05-01,18,Male,1,31.51,41.04,26.53,Card,Reggaeton,4,9,5,False
5566,VIP,2025-05-02,25,Male,3,18.94,3.85,6.09,Card,Rock,8,5,10,False
5567,3-day Pass,2025-05-01,25,Male,3,16.67,23.28,61.19,Cash,Reggaeton,8,6,8,True
5568,VIP,2025-05-03,25,Male,4,4.85,53.98,80.84,Card,Pop,7,8,8,True
5569,VIP,2025-05-01,18,Female,3,23.39,32.15,44.24,Card,Pop,8,8,7,False
1123,3-day Pass,2025-05-03,19,Female,2,19.77,29.09,12.89,Card,Rock,10,9,3,True
5570,1-day Pass,2025-05-03,26,Female,4,5.78,54.37,41.22,Card,Hip-Hop,6,10,4,True
5571,3-day Pass,2025-05-03,28,Male,3,2.66,25.3,33.39,Card,Hip-Hop,6,8,8,True
5572,3-day Pass,2025-05-01,27,Female,3,24.83,11.94,29.3,Festival App,Rock,8,10,2,False
4619,VIP,2025-05-01,18,Female,2,43.97,57.74,34.5,Cash,Pop,1,7,3,True
2306,1-day Pass,2025-05-01,20,Male,3,23.1,53.61,43.96,Card,Rock,5,5,1,True
5573,3-day Pass,2025-05-02,18,Male,4,23.25,7.91,49.58,Card,Rock,5,7,6,True
5574,VIP,2025-05-02,18,Male,3,41.29,53.58,9.23,Card,Pop,1,8,7,True
5575,VIP,2025-05-01,29,Female,5,41.79,50.21,7.57,Card,Rock,8,7,2,True
5576,1-day Pass,2025-05-01,18,Female,2,45.25,4.76,21.9,Card,Hip-Hop,1,7,7,True
5577,3-day Pass,2025-05-01,29,Female,3,24.15,6.24,30.27,Card,Rock,8,7,3,False
3127,1-day Pass,2025-05-02,31,Female,4,43.31,16.15,32.95,Cash,Rock,6,7,6,True
1365,1-day Pass,2025-05-01,26,Female,5,18.81,57.53,49.49,Card,Hip-Hop,4,8,1,False
5578,VIP,2025-05-01,20,Female,4,25.81,29.62,73.26,Card,Rock,2,8,3,True
135,3-day Pass,2025-05-02,21,Male,3,22.76,27.11,93.77,Cash,Hip-Hop,6,9,4,False
5579,3-day Pass,2025-05-01,31,Male,3,42.7,34.94,31.39,Card,Rock,8,10,10,False
3674,3-day Pass,2025-05-02,18,Male,3,20.55,54.18,98.56,Card,Rock,8,9,6,False
5580,VIP,2025-05-03,22,Female,3,17.38,1.85,5.14,Card,Rock,3,7,3,False
1965,3-day Pass,2025-05-03,27,Male,2,23.04,23.21,91.73,Card,Rock,5,7,3,False
2343,1-day Pass,2025-05-02,27,Female,4,31.4,45.87,77.4,Card,Pop,7,9,10,True
5581,3-day Pass,2025-05-03,24,Female,4,24.28,58.39,25.69,Cash,Hip-Hop,8,9,8,True
2737,1-day Pass,2025-05-01,29,Male,4,9.23,45.85,30.01,Card,Hip-Hop,9,7,2,True
5582,3-day Pass,2025-05-01,30,Male,3,29.66,4.27,58.22,Festival App,Hip-Hop,8,6,3,True
2961,3-day Pass,2025-05-02,29,Male,2,1.83,4.32,41.84,Cash,Rock,6,8,10,True
4623,3-day Pass,2025-05-02,22,Male,3,18.23,41.96,39.55,Cash,Electronic,4,8,8,True
562,1-day Pass,2025-05-02,22,Female,4,37.4,51.51,71.63,Card,Rock,8,7,10,True
5583,3-day Pass,2025-05-02,27,Male,3,22.71,49.41,23.42,Festival App,Pop,1,6,2,True
3430,1-day Pass,2025-05-01,24,Female,3,5.9,57.83,77.57,Card,Rock,5,6,8,True
5584,3-day Pass,2025-05-03,28,Female,5,5.66,24.81,19.06,Card,Rock,8,8,8,False
5585,VIP,2025-05-01,19,Female,3,9.26,55.84,99.04,Card,Pop,7,8,6,False
5586,3-day Pass,2025-05-02,26,Female,4,16.33,40.26,85.41,Cash,Hip-Hop,7,9,6,True
5587,1-day Pass,2025-05-01,20,Male,4,31.85,55.47,16.77,Card,Hip-Hop,6,8,6,True
5588,1-day Pass,2025-05-02,26,Male,2,5.94,45.41,37.48,Cash,Electronic,1,9,6,False
5589,VIP,2025-05-01,19,Male,3,33.97,58.43,67.58,Card,Rock,7,6,2,False
4106,3-day Pass,2025-05-01,21,Female,5,47.84,47.36,0.45,Cash,Hip-Hop,8,10,10,False
5590,3-day Pass,2025-05-02,18,Male,3,15.64,5.62,27.63,Card,Rock,9,9,4,True
5591,3-day Pass,2025-05-02,31,Female,4,16.56,19.34,28.05,Card,Pop,7,8,6,True
5592,1-day Pass,2025-05-03,24,Female,4,6.92,7.81,25.25,Card,Pop,5,8,7,True
5593,3-day Pass,2025-05-01,24,Male,5,46.56,34.05,85.58,Festival App,Rock,4,8,4,False
5594,3-day Pass,2025-05-01,21,Male,2,47.01,35.81,5.83,Cash,Reggaeton,6,7,3,True
5595,3-day Pass,2025-05-03,25,Female,2,29.33,6.65,63.75,Festival App,Hip-Hop,1,9,10,False
5596,1-day Pass,2025-05-01,23,Female,3,32.05,42.67,21.63,Cash,Pop,10,6,4,True
5597,3-day Pass,2025-05-02,18,Female,1,12.9,13.24,73.21,Card,Hip-Hop,7,7,4,True
5598,3-day Pass,2025-05-02,26,Male,4,0.66,21.63,2.92,Card,Pop,9,8,7,True
2760,1-day Pass,2025-05-01,25,Female,5,43.73,21.23,89.73,Cash,Hip-Hop,6,8,2,True
5599,3-day Pass,2025-05-01,25,Female,4,45.6,18.5,96.7,Cash,Pop,1,6,7,False
5600,3-day Pass,2025-05-02,20,Female,4,19.02,0.1,80.48,Cash,Rock,10,8,3,True
5601,3-day Pass,2025-05-02,24,Male,3,2.41,15.14,31.38,Cash,Pop,9,8,3,True
4430,VIP,2025-05-03,18,Male,1,20.59,27.14,87.52,Card,Rock,2,8,2,True
5602,3-day Pass,2025-05-02,19,Female,1,13.21,18.7,73.88,Card,Rock,9,8,5,False
5603,3-day Pass,2025-05-01,28,Female,3,1.3,6.02,71.32,Card,Hip-Hop,3,9,4,False
5604,VIP,2025-05-02,29,Female,2,18.51,9.43,94.44,Card,Rock,3,9,2,True
2717,VIP,2025-05-01,26,Male,2,2.71,20.66,45.1,Card,Hip-Hop,8,6,5,True
5605,VIP,2025-05-03,25,Male,3,38.34,16.91,99.19,Card,Pop,9,9,3,True
3842,VIP,2025-05-01,27,Male,2,36.83,53.61,72.37,Card,Pop,8,9,2,True
5606,3-day Pass,2025-05-01,19,Other,1,13.42,39.44,84.82,Cash,Rock,1,7,6,True
5607,3-day Pass,2025-05-01,19,Male,5,44.19,52.08,85.39,Card,Rock,5,4,5,True
952,3-day Pass,2025-05-03,18,Female,3,17.12,39.31,99.3,Card,Hip-Hop,3,10,6,True
5608,1-day Pass,2025-05-03,28,Female,4,44.77,32.77,32.17,Card,Rock,7,10,8,False
5609,VIP,2025-05-02,28,Male,4,34.22,6.01,66.01,Card,Rock,8,8,10,True
4217,3-day Pass,2025-05-03,19,Female,5,23.49,42.02,44.63,Card,Rock,8,10,6,False
2733,3-day Pass,2025-05-02,27,Male,3,14.24,29.08,90.99,Cash,Electronic,8,1,6,True
2465,VIP,2025-05-02,29,Female,2,33.64,0.85,51.64,Card,Rock,8,1,3,True
5610,3-day Pass,2025-05-02,18,Male,4,8.24,27.91,36.65,Cash,Rock,8,7,6,False
3607,1-day Pass,2025-05-02,21,Female,5,3.13,58.65,55.69,Card,Pop,3,8,4,False
5611,3-day Pass,2025-05-01,18,Male,5,36.02,46.92,24.08,Card,Rock,8,5,9,True
5612,1-day Pass,2025-05-01,25,Male,4,24.05,34.45,2.17,Card,Reggaeton,2,8,4,False
4350,3-day Pass,2025-05-01,23,Male,3,0.54,3.93,22.6,Card,Reggaeton,8,9,9,False
4115,3-day Pass,2025-05-02,19,Female,5,49.29,56.83,41.78,Card,Pop,8,9,5,True
5613,3-day Pass,2025-05-02,30,Male,5,47.78,11.9,81.42,Cash,Hip-Hop,1,9,3,True
5614,1-day Pass,2025-05-02,28,Male,5,45.61,12.85,24.95,Card,Reggaeton,4,5,4,False
3854,VIP,2025-05-02,22,Male,5,40.3,23.75,51.91,Card,Rock,3,10,4,True
4709,VIP,2025-05-02,26,Female,3,28.73,3.9,13.88,Card,Reggaeton,8,7,6,False
5615,1-day Pass,2025-05-03,19,Female,4,28.77,41.18,76.94,Card,Rock,4,8,9,True
5616,3-day Pass,2025-05-03,18,Female,2,3.94,0.99,15.34,Cash,Rock,8,8,6,False
5617,3-day Pass,2025-05-01,20,Male,3,18.8,10.36,48.63,Card,Pop,8,9,4,False
5618,3-day Pass,2025-05-03,24,Female,3,32.57,22.85,49.69,Card,Rock,3,5,5,True
5619,VIP,2025-05-02,19,Male,5,19.39,36.77,20.34,Cash,Rock,8,5,8,True
5620,1-day Pass,2025-05-01,27,Male,4,11.99,17.09,43.38,Card,Electronic,2,9,3,True
5621,1-day Pass,2025-05-02,28,Other,5,13.46,10.34,16.2,Card,Hip-Hop,1,8,8,True
5622,3-day Pass,2025-05-03,20,Male,5,17.17,15.27,76.52,Card,Hip-Hop,5,8,6,True
5560,3-day Pass,2025-05-02,29,Male,1,27.49,34.41,11.33,Festival App,Rock,4,8,5,True
5623,3-day Pass,2025-05-03,23,Male,4,42.01,45.5,69.06,Card,Electronic,8,9,6,False
5624,1-day Pass,2025-05-01,28,Female,5,2.29,55.03,1.81,Card,Rock,10,10,6,True
5625,3-day Pass,2025-05-03,29,Female,2,47.15,3.98,37.89,Cash,Pop,2,9,3,True
1190,3-day Pass,2025-05-01,18,Female,5,32.44,2.03,98.36,Card,Pop,3,9,7,True
5626,1-day Pass,2025-05-01,26,Male,2,44.16,15.94,99.54,Card,Hip-Hop,8,10,5,True
1795,3-day Pass,2025-05-01,18,Male,5,17.42,31.38,66.23,Cash,Reggaeton,3,7,4,False
5627,3-day Pass,2025-05-01,24,Male,3,24.95,18.26,61.16,Card,Pop,1,8,1,True
5628,1-day Pass,2025-05-01,18,Male,4,3.66,35.69,29.97,Cash,Hip-Hop,6,9,7,False
5629,1-day Pass,2025-05-03,20,Female,4,27.42,28.52,98.93,Card,Pop,8,9,5,False
101,1-day Pass,2025-05-03,26,Male,5,23.57,0.0,51.43,Card,Reggaeton,8,9,6,False
5630,3-day Pass,2025-05-03,23,Male,1,45.27,4.56,93.7,Cash,Pop,8,8,6,False
2035,3-day Pass,2025-05-03,29,Male,5,2.14,34.38,31.97,Cash,Hip-Hop,9,7,3,True
5619,3-day Pass,2025-05-03,20,Female,4,21.22,45.33,93.49,Festival App,Pop,4,9,3,True
5631,3-day Pass,2025-05-02,25,Male,4,22.35,23.1,76.65,Card,Pop,8,8,3,True
5632,3-day Pass,2025-05-03,26,Male,3,31.66,7.01,69.61,Cash,Hip-Hop,2,8,6,True
5633,3-day Pass,2025-05-03,26,Female,1,23.94,5.2,19.07,Card,Hip-Hop,1,9,6,True
935,3-day Pass,2025-05-01,18,Female,4,27.78,5.18,69.7,Card,Rock,9,8,1,True
5634,3-day Pass,2025-05-02,26,Male,5,27.91,33.63,58.9,Card,Pop,4,7,1,True
5635,1-day Pass,2025-05-01,23,Female,4,19.42,54.77,66.61,Card,Electronic,4,9,3,True
5636,3-day Pass,2025-05-01,28,Female,5,17.89,19.58,19.66,Card,Pop,6,8,2,True
5611,1-day Pass,2025-05-02,24,Female,2,25.62,49.22,11.95,Cash,Hip-Hop,8,8,3,True
5637,3-day Pass,2025-05-02,21,Female,2,15.61,58.1,81.65,Card,Rock,7,5,3,True
5638,3-day Pass,2025-05-03,24,Female,3,25.37,38.13,94.42,Card,Rock,8,10,2,True
5451,3-day Pass,2025-05-01,31,Female,2,8.78,9.69,72.77,Cash,Pop,7,9,6,False
5639,3-day Pass,2025-05-02,28,Male,4,1.17,15.41,77.9,Card,Pop,2,8,5,True
5640,3-day Pass,2025-05-01,29,Female,5,33.38,35.9,60.35,Cash,Hip-Hop,8,8,4,False
5641,3-day Pass,2025-05-02,18,Female,3,38.55,58.8,21.36,Card,Rock,10,8,2,True
5642,VIP,2025-05-02,18,Female,3,0.79,26.56,41.88,Card,Pop,10,5,4,False
5643,3-day Pass,2025-05-03,23,Female,5,44.88,33.98,37.25,Cash,Rock,1,8,3,True
5644,VIP,2025-05-02,29,Male,4,22.1,26.6,91.9,Cash,Hip-Hop,2,10,4,False
5645,3-day Pass,2025-05-03,25,Female,3,41.28,13.61,61.26,Card,Electronic,1,7,3,True
2852,3-day Pass,2025-05-01,31,Female,2,27.45,39.94,99.15,Card,Reggaeton,6,9,4,True
5646,1-day Pass,2025-05-01,18,Male,1,24.17,47.36,4.77,Cash,Rock,6,9,2,True
5647,1-day Pass,2025-05-01,29,Male,1,2.65,28.14,79.89,Card,Rock,2,8,4,False
5648,VIP,2025-05-01,26,Female,5,13.74,46.91,62.49,Card,Electronic,8,10,6,True
3265,VIP,2025-05-02,23,Female,2,36.26,13.81,42.19,Cash,Hip-Hop,1,6,10,True
5649,1-day Pass,2025-05-01,31,Female,3,49.63,22.82,33.34,Card,Pop,1,9,5,True
3834,3-day Pass,2025-05-02,27,Other,4,42.48,43.1,92.71,Cash,Rock,2,9,1,True
919,3-day Pass,2025-05-01,27,Female,4,12.58,44.42,44.4,Cash,Rock,7,10,7,True
5578,3-day Pass,2025-05-03,24,Female,2,19.78,2.32,99.92,Cash,Reggaeton,9,10,6,False
5650,3-day Pass,2025-05-03,25,Male,2,44.11,56.76,77.78,Card,Hip-Hop,2,6,2,False
5651,3-day Pass,2025-05-03,26,Male,4,21.93,19.83,13.13,Card,Pop,8,6,6,False
5652,3-day Pass,2025-05-03,18,Male,3,11.22,43.92,46.19,Card,Electronic,8,10,8,False
5653,3-day Pass,2025-05-02,26,Female,5,33.6,29.49,66.43,Cash,Electronic,8,5,6,False
4307,VIP,2025-05-02,30,Female,4,31.38,22.53,20.97,Card,Electronic,5,4,6,True
2935,1-day Pass,2025-05-03,29,Female,3,28.85,26.01,94.95,Card,Pop,7,10,2,True
4736,1-day Pass,2025-05-02,25,Female,5,9.24,12.17,94.15,Card,Hip-Hop,4,10,7,True
4183,1-day Pass,2025-05-03,31,Female,3,35.46,12.54,43.98,Card,Rock,6,8,2,True
5654,3-day Pass,2025-05-02,19,Female,1,44.59,53.26,38.48,Card,Rock,1,6,6,True
5655,3-day Pass,2025-05-01,28,Male,4,40.0,50.26,14.46,Cash,Reggaeton,9,2,2,False
5656,VIP,2025-05-03,28,Male,1,45.99,0.2,98.7,Cash,Pop,4,8,4,False
5285,1-day Pass,2025-05-03,18,Female,5,31.75,16.64,53.4,Cash,Hip-Hop,5,7,6,False
5657,VIP,2025-05-03,29,Female,5,36.97,54.41,84.8,Card,Reggaeton,6,10,2,True
40,3-day Pass,2025-05-02,29,Male,5,45.25,12.84,67.94,Card,Pop,5,8,3,True
4820,3-day Pass,2025-05-02,26,Male,4,6.06,32.59,49.15,Card,Rock,2,9,3,True
4443,3-day Pass,2025-05-03,21,Female,3,40.04,57.59,80.35,Card,Hip-Hop,7,7,8,True
3783,3-day Pass,2025-05-03,26,Male,2,46.79,19.41,43.52,Card,Hip-Hop,2,8,2,True
5658,3-day Pass,2025-05-02,25,Male,3,5.44,52.42,48.02,Card,Rock,4,7,7,False
5659,3-day Pass,2025-05-02,30,Female,4,44.36,23.25,43.46,Cash,Pop,4,8,4,False
5660,3-day Pass,2025-05-02,29,Female,2,6.75,37.6,60.66,Cash,Hip-Hop,1,2,2,False
5661,3-day Pass,2025-05-03,22,Female,5,23.85,49.59,86.84,Cash,Pop,1,9,9,True
5662,1-day Pass,2025-05-02,18,Female,5,39.35,20.02,1.86,Card,Electronic,7,7,4,True
2521,1-day Pass,2025-05-03,18,Female,5,15.14,22.35,92.41,Card,Rock,6,9,6,False
5663,3-day Pass,2025-05-02,29,Male,2,48.62,46.63,63.16,Cash,Hip-Hop,8,10,2,False
5664,3-day Pass,2025-05-02,20,Female,3,48.51,13.86,47.33,Card,Rock,3,10,6,False
5665,1-day Pass,2025-05-01,24,Female,4,19.63,5.52,33.99,Card,Rock,1,5,7,False
5666,3-day Pass,2025-05-02,24,Female,3,38.51,0.06,30.26,Card,Pop,6,8,3,True
3292,VIP,2025-05-02,18,Female,4,18.59,52.93,89.77,Card,Hip-Hop,4,8,3,False
5072,1-day Pass,2025-05-02,23,Female,4,43.11,56.75,20.32,Card,Pop,5,9,4,True
5667,3-day Pass,2025-05-03,21,Other,2,8.95,38.74,73.71,Cash,Rock,1,9,4,True
5668,3-day Pass,2025-05-02,22,Female,5,49.59,36.58,74.89,Cash,Pop,9,7,7,True
5669,3-day Pass,2025-05-01,23,Male,3,6.69,1.3,93.01,Card,Pop,4,8,4,True
5670,3-day Pass,2025-05-01,29,Female,1,39.17,10.98,35.91,Cash,Reggaeton,8,10,6,True
5671,3-day Pass,2025-05-03,31,Male,4,20.42,2.13,82.91,Cash,Rock,8,7,2,False
5672,3-day Pass,2025-05-03,24,Female,3,36.47,14.77,8.28,Cash,Hip-Hop,8,7,6,True
5673,1-day Pass,2025-05-02,27,Male,3,0.46,16.34,56.3,Card,Reggaeton,4,7,9,False
5674,VIP,2025-05-01,29,Other,4,6.98,5.75,51.04,Card,Hip-Hop,1,1,3,True
2393,3-day Pass,2025-05-02,22,Male,3,6.84,48.36,60.32,Card,Electronic,1,7,4,False
5675,3-day Pass,2025-05-02,27,Female,1,29.37,48.86,71.19,Card,Rock,4,8,6,False
2320,VIP,2025-05-03,22,Female,4,24.51,42.5,72.53,Card,Hip-Hop,3,6,9,True
5676,3-day Pass,2025-05-01,29,Female,4,37.95,56.27,20.17,Card,Hip-Hop,6,8,2,True
5677,3-day Pass,2025-05-03,26,Female,5,23.08,3.23,50.41,Card,Rock,4,7,5,True
5678,3-day Pass,2025-05-03,26,Female,5,47.55,33.49,51.89,Card,Hip-Hop,1,10,4,True
5679,1-day Pass,2025-05-03,31,Male,5,7.17,37.32,95.53,Card,Rock,8,9,2,True
5680,3-day Pass,2025-05-02,21,Female,3,46.04,51.22,85.8,Card,Reggaeton,6,8,3,True
5681,1-day Pass,2025-05-01,22,Female,5,42.04,56.79,73.29,Card,Rock,7,10,3,True
5682,1-day Pass,2025-05-01,19,Male,4,49.96,45.93,42.91,Card,Pop,7,9,3,True
5683,3-day Pass,2025-05-02,23,Female,1,9.81,23.07,56.97,Cash,Electronic,8,8,5,True
5684,1-day Pass,2025-05-03,18,Female,3,7.83,34.52,76.83,Festival App,Rock,4,9,8,False
5685,VIP,2025-05-01,25,Female,4,37.47,45.99,63.47,Card,Rock,4,9,6,True
5686,VIP,2025-05-01,31,Female,4,32.93,42.29,76.13,Cash,Pop,6,9,3,True
5687,VIP,2025-05-02,23,Female,4,7.3,20.81,46.46,Card,Pop,6,9,6,True
5688,3-day Pass,2025-05-02,18,Male,3,31.9,3.15,86.23,Festival App,Rock,8,9,6,False
5689,1-day Pass,2025-05-03,32,Female,5,46.59,30.05,53.98,Card,Hip-Hop,1,9,6,True
5576,3-day Pass,2025-05-03,26,Male,3,26.04,5.48,30.36,Card,Electronic,8,7,6,True
4990,3-day Pass,2025-05-02,23,Female,3,28.42,41.53,56.68,Card,Pop,5,7,8,False
5690,3-day Pass,2025-05-02,26,Male,3,6.56,59.83,85.12,Card,Hip-Hop,8,2,3,False
5691,3-day Pass,2025-05-03,24,Male,3,30.36,11.07,5.64,Cash,Electronic,4,9,2,False
5692,3-day Pass,2025-05-01,24,Other,4,49.16,41.27,8.9,Card,Hip-Hop,2,5,9,False
2751,VIP,2025-05-03,27,Male,2,18.25,7.63,1.14,Festival App,Electronic,8,5,6,True
3997,3-day Pass,2025-05-03,18,Male,3,13.34,15.89,39.32,Cash,Rock,6,8,2,False
5693,3-day Pass,2025-05-03,22,Female,1,42.16,22.65,90.27,Card,Electronic,4,7,3,True
3556,3-day Pass,2025-05-03,18,Male,4,7.22,44.06,84.91,Card,Reggaeton,3,7,1,True
2459,3-day Pass,2025-05-03,29,Female,4,37.44,33.82,38.03,Card,Electronic,4,7,3,False
5694,1-day Pass,2025-05-01,27,Male,5,13.52,42.36,35.54,Cash,Electronic,3,9,6,False
5695,1-day Pass,2025-05-01,28,Male,4,37.54,5.41,10.06,Card,Hip-Hop,9,10,6,False
5696,VIP,2025-05-02,26,Female,5,2.54,34.45,37.34,Card,Rock,7,8,2,True
5265,1-day Pass,2025-05-01,18,Female,3,27.09,41.79,72.0,Card,Reggaeton,2,6,6,False
3604,3-day Pass,2025-05-03,27,Male,3,23.05,4.87,70.3,Card,Hip-Hop,6,10,5,True
418,3-day Pass,2025-05-03,18,Male,4,14.77,10.42,55.94,Card,Electronic,3,8,7,False
5697,3-day Pass,2025-05-01,28,Female,1,40.14,13.01,92.7,Card,Hip-Hop,9,9,5,True
5698,3-day Pass,2025-05-02,19,Female,4,20.8,12.81,20.16,Cash,Rock,4,10,1,False
5699,3-day Pass,2025-05-01,30,Female,4,49.71,59.53,57.41,Card,Pop,5,8,6,True
5700,3-day Pass,2025-05-03,18,Female,4,4.21,19.06,21.71,Card,Pop,4,7,3,False
3061,3-day Pass,2025-05-03,30,Male,1,33.36,5.03,10.71,Card,Hip-Hop,5,7,1,False
1689,3-day Pass,2025-05-03,26,Male,2,23.6,21.03,92.0,Card,Electronic,7,6,2,True
2789,3-day Pass,2025-05-01,27,Male,4,21.84,19.98,90.57,Card,Rock,8,8,7,True
4544,3-day Pass,2025-05-01,26,Male,2,24.58,13.01,31.85,Card,Electronic,8,10,6,True
5701,3-day Pass,2025-05-03,18,Male,3,22.27,11.53,85.73,Cash,Hip-Hop,7,8,6,False
4869,1-day Pass,2025-05-02,25,Female,4,38.86,30.03,9.09,Card,Hip-Hop,8,7,9,True
5702,3-day Pass,2025-05-02,27,Female,1,9.4,47.57,36.97,Cash,Pop,2,6,4,False
2470,VIP,2025-05-02,29,Female,2,1.47,53.06,52.37,Card,Hip-Hop,6,7,6,False
918,VIP,2025-05-03,19,Male,5,9.52,29.47,71.59,Cash,Rock,8,8,7,True
5703,3-day Pass,2025-05-03,22,Female,5,32.49,34.93,60.43,Card,Electronic,4,8,7,True
3814,3-day Pass,2025-05-03,18,Male,4,33.53,30.47,10.27,Card,Electronic,8,9,4,True
3241,VIP,2025-05-03,22,Male,5,43.25,30.96,77.38,Cash,Hip-Hop,9,10,4,True
5704,3-day Pass,2025-05-01,31,Female,4,1.66,29.49,17.05,Festival App,Reggaeton,8,7,6,False
1176,3-day Pass,2025-05-03,21,Male,4,43.93,33.46,62.08,Card,Hip-Hop,8,9,4,False
1695,1-day Pass,2025-05-03,29,Female,5,22.3,53.85,1.19,Card,Reggaeton,7,9,4,True
5705,3-day Pass,2025-05-03,28,Female,5,2.21,38.84,2.41,Card,Electronic,6,8,7,True
868,3-day Pass,2025-05-02,18,Male,5,36.78,45.98,3.6,Card,Pop,4,8,6,True
607,3-day Pass,2025-05-03,25,Male,3,16.28,25.31,9.79,Cash,Pop,1,9,5,True
5706,3-day Pass,2025-05-02,24,Female,1,32.41,37.26,8.18,Card,Pop,3,8,3,False
5707,VIP,2025-05-02,30,Male,2,46.72,38.26,19.31,Card,Rock,10,7,3,True
5708,1-day Pass,2025-05-01,25,Female,5,0.4,14.88,57.53,Card,Electronic,1,7,7,True
4772,VIP,2025-05-03,25,Male,2,39.94,20.75,23.24,Card,Rock,7,8,3,True
5709,1-day Pass,2025-05-02,29,Female,5,29.78,17.5,84.93,Card,Pop,3,6,3,True
4846,VIP,2025-05-01,29,Female,4,28.94,21.98,99.56,Card,Pop,8,9,10,True
1438,3-day Pass,2025-05-01,18,Female,3,27.26,53.15,97.02,Festival App,Hip-Hop,7,8,7,False
5710,3-day Pass,2025-05-02,25,Female,3,46.6,7.63,78.18,Cash,Rock,7,7,7,False
808,VIP,2025-05-01,27,Female,2,7.95,51.33,38.15,Card,Rock,4,10,2,True
5711,3-day Pass,2025-05-02,22,Female,2,15.02,37.19,0.92,Cash,Rock,1,8,4,False
5712,3-day Pass,2025-05-02,31,Female,4,25.93,34.48,84.19,Card,Pop,8,6,4,True
5713,3-day Pass,2025-05-02,21,Male,2,29.45,29.22,93.17,Card,Pop,4,7,3,True
4322,3-day Pass,2025-05-03,26,Male,2,36.87,6.9,39.46,Festival App,Rock,9,7,10,True
5714,3-day Pass,2025-05-03,26,Female,2,39.33,49.61,74.61,Cash,Electronic,8,5,7,True
1584,1-day Pass,2025-05-03,21,Female,5,29.7,12.74,76.68,Card,Hip-Hop,1,6,1,False
5715,3-day Pass,2025-05-03,24,Female,4,37.32,25.45,20.37,Cash,Pop,6,10,1,True
4819,1-day Pass,2025-05-02,18,Male,3,45.1,28.22,44.44,Card,Hip-Hop,5,9,4,False
2320,VIP,2025-05-02,23,Male,3,37.54,40.49,26.21,Card,Hip-Hop,4,6,7,True
1851,1-day Pass,2025-05-02,23,Male,2,36.4,30.01,7.15,Card,Hip-Hop,8,7,2,False
3115,VIP,2025-05-01,25,Female,2,44.41,50.84,36.66,Cash,Rock,3,9,5,True
