ticket_id,attendance_date,gender,age,age_group,ticket_type,favourite_genre,group_size,group_type,is_multiday,recommend_to_friend
4990,2025-05-01,Male,25,25-34,VIP,Hip-Hop,2,Couple,True,True
2174,2025-05-02,Male,18,18-24,VIP,Reggaeton,3,Group,True,True
4991,2025-05-03,Female,19,18-24,3-day Pass,Rock,5,Group,True,False
3113,2025-05-03,Female,21,18-24,3-day Pass,Reggaeton,4,Group,True,True
4992,2025-05-02,Male,29,25-34,VIP,Reggaeton,2,Couple,True,False
3100,2025-05-01,Male,18,18-24,VIP,Pop,5,Group,True,True
4993,2025-05-02,Female,32,25-34,VIP,Reggaeton,2,Couple,True,True
4994,2025-05-03,Female,18,18-24,3-day Pass,Rock,3,Group,True,False
4995,2025-05-02,Male,26,25-34,VIP,Rock,3,Group,True,True
4996,2025-05-02,Female,23,18-24,VIP,Pop,3,Group,True,True
284,2025-05-01,Female,18,18-24,3-day Pass,Pop,4,Group,True,True
4221,2025-05-03,Female,27,25-34,1-day Pass,Hip-Hop,5,Group,False,False
4997,2025-05-03,Male,19,18-24,VIP,Rock,1,Individual,True,False
4998,2025-05-01,Female,29,25-34,VIP,Rock,3,Group,True,True
4999,2025-05-02,Male,19,18-24,VIP,Rock,4,Group,True,True
5000,2025-05-01,Male,25,25-34,VIP,Rock,1,Individual,True,True
69,2025-05-02,Female,25,25-34,3-day Pass,Pop,4,Group,True,True
5001,2025-05-03,Female,28,25-34,3-day Pass,Pop,4,Group,True,False
5002,2025-05-02,Female,23,18-24,3-day Pass,Reggaeton,5,Group,True,True
5003,2025-05-02,Male,18,18-24,VIP,Hip-Hop,2,Couple,True,True
94,2025-05-02,Female,18,18-24,1-day Pass,Rock,1,Individual,False,True
5004,2025-05-01,Female,24,18-24,3-day Pass,Pop,4,Group,True,True
5005,2025-05-03,Female,20,18-24,VIP,Pop,2,Couple,True,True
5006,2025-05-03,Male,32,25-34,3-day Pass,Hip-Hop,4,Group,True,False
1644,2025-05-01,Male,18,18-24,VIP,Rock,5,Group,True,False
5007,2025-05-03,Female,18,18-24,3-day Pass,Electronic,3,Group,True,True
5008,2025-05-03,Other,24,18-24,3-day Pass,Rock,3,Group,True,True
5009,2025-05-03,Female,22,18-24,3-day Pass,Rock,5,Group,True,False
3222,2025-05-02,Female,27,25-34,VIP,Rock,4,Group,True,True
1650,2025-05-03,Female,22,18-24,1-day Pass,Electronic,3,Group,False,True
5010,2025-05-03,Female,22,18-24,VIP,Rock,5,Group,True,False
5011,2025-05-01,Female,21,18-24,VIP,Rock,3,Group,True,False
4541,2025-05-03,Female,25,25-34,VIP,Pop,2,Couple,True,False
5012,2025-05-01,Male,29,25-34,3-day Pass,Hip-Hop,2,Couple,True,True
5013,2025-05-01,Other,22,18-24,3-day Pass,Reggaeton,3,Group,True,True
5014,2025-05-02,Male,23,18-24,VIP,Hip-Hop,1,Individual,True,True
5015,2025-05-02,Male,29,25-34,VIP,Hip-Hop,3,Group,True,True
5016,2025-05-01,Female,25,25-34,1-day Pass,Pop,5,Group,False,True
3608,2025-05-01,Female,22,18-24,3-day Pass,Rock,2,Couple,True,True
3954,2025-05-03,Female,23,18-24,3-day Pass,Hip-Hop,1,Individual,True,True
5017,2025-05-01,Female,18,18-24,1-day Pass,Rock,5,Group,False,True
5018,2025-05-02,Female,23,18-24,1-day Pass,Hip-Hop,1,Individual,False,False
5019,2025-05-02,Female,26,25-34,VIP,Electronic,2,Couple,True,True
5020,2025-05-02,Female,26,25-34,VIP,Rock,4,Group,True,False
3595,2025-05-01,Other,24,18-24,3-day Pass,Reggaeton,4,Group,True,False
2097,2025-05-01,Other,27,25-34,1-day Pass,Rock,3,Group,False,True
5021,2025-05-01,Female,25,25-34,3-day Pass,Hip-Hop,3,Group,True,True
5022,2025-05-01,Female,26,25-34,3-day Pass,Pop,1,Individual,True,True
5023,2025-05-01,Female,19,18-24,3-day Pass,Rock,4,Group,True,True
5024,2025-05-01,Female,27,25-34,3-day Pass,Rock,5,Group,True,True
1627,2025-05-03,Female,28,25-34,3-day Pass,Rock,5,Group,True,False
5025,2025-05-02,Female,18,18-24,3-day Pass,Pop,4,Group,True,True
5026,2025-05-01,Male,29,25-34,3-day Pass,Rock,3,Group,True,True
2411,2025-05-02,Female,18,18-24,1-day Pass,Electronic,2,Couple,False,True
5027,2025-05-02,Male,29,25-34,3-day Pass,Rock,3,Group,True,True
5028,2025-05-02,Female,18,18-24,3-day Pass,Electronic,3,Group,True,True
3966,2025-05-02,Female,31,25-34,VIP,Pop,3,Group,True,True
5029,2025-05-02,Female,28,25-34,3-day Pass,Hip-Hop,5,Group,True,True
1709,2025-05-01,Female,22,18-24,3-day Pass,Pop,3,Group,True,True
5030,2025-05-02,Female,29,25-34,3-day Pass,Rock,3,Group,True,True
5031,2025-05-03,Female,18,18-24,3-day Pass,Rock,5,Group,True,True
5032,2025-05-03,Female,20,18-24,VIP,Rock,3,Group,True,False
5033,2025-05-01,Male,34,25-34,1-day Pass,Pop,2,Couple,False,False
269,2025-05-03,Male,29,25-34,1-day Pass,Rock,5,Group,False,True
4691,2025-05-02,Female,23,18-24,VIP,Rock,3,Group,True,True
5034,2025-05-03,Female,27,25-34,VIP,Rock,3,Group,True,True
326,2025-05-02,Female,24,18-24,3-day Pass,Pop,3,Group,True,True
5035,2025-05-02,Female,18,18-24,VIP,Hip-Hop,3,Group,True,True
3019,2025-05-02,Other,18,18-24,3-day Pass,Pop,3,Group,True,True
5036,2025-05-01,Female,18,18-24,1-day Pass,Reggaeton,1,Individual,False,False
5037,2025-05-02,Female,24,18-24,3-day Pass,Electronic,2,Couple,True,True
1479,2025-05-03,Female,18,18-24,3-day Pass,Pop,1,Individual,True,True
5038,2025-05-02,Female,28,25-34,1-day Pass,Pop,2,Couple,False,False
5039,2025-05-02,Male,22,18-24,3-day Pass,Rock,4,Group,True,False
3453,2025-05-03,Male,26,25-34,3-day Pass,Reggaeton,3,Group,True,True
5040,2025-05-02,Male,22,18-24,VIP,Hip-Hop,3,Group,True,True
882,2025-05-03,Female,28,25-34,1-day Pass,Hip-Hop,5,Group,False,False
5041,2025-05-01,Female,20,18-24,VIP,Hip-Hop,3,Group,True,True
3047,2025-05-03,Other,26,25-34,VIP,Reggaeton,2,Couple,True,True
2162,2025-05-02,Female,28,25-34,3-day Pass,Rock,4,Group,True,False
5042,2025-05-02,Female,20,18-24,1-day Pass,Hip-Hop,3,Group,False,True
1842,2025-05-01,Male,19,18-24,3-day Pass,Electronic,2,Couple,True,False
5043,2025-05-01,Male,24,18-24,VIP,Rock,4,Group,True,True
5044,2025-05-01,Female,25,25-34,3-day Pass,Pop,4,Group,True,True
5045,2025-05-03,Male,30,25-34,3-day Pass,Electronic,3,Group,True,True
5046,2025-05-02,Female,29,25-34,1-day Pass,Hip-Hop,1,Individual,False,True
5047,2025-05-03,Female,23,18-24,3-day Pass,Rock,2,Couple,True,True
56,2025-05-01,Female,24,18-24,3-day Pass,Electronic,5,Group,True,True
5048,2025-05-03,Female,22,18-24,VIP,Rock,3,Group,True,False
5049,2025-05-01,Male,18,18-24,1-day Pass,Hip-Hop,4,Group,False,True
5050,2025-05-01,Female,27,25-34,3-day Pass,Electronic,5,Group,True,True
5051,2025-05-02,Male,28,25-34,3-day Pass,Rock,2,Couple,True,True
5052,2025-05-01,Female,27,25-34,3-day Pass,Pop,3,Group,True,True
5053,2025-05-02,Male,26,25-34,1-day Pass,Pop,3,Group,False,True
3796,2025-05-01,Female,19,18-24,3-day Pass,Rock,2,Couple,True,False
5054,2025-05-01,Female,21,18-24,3-day Pass,Pop,4,Group,True,True
5055,2025-05-03,Male,25,25-34,1-day Pass,Pop,3,Group,False,False
5056,2025-05-01,Female,30,25-34,1-day Pass,Rock,4,Group,False,False
2262,2025-05-02,Female,24,18-24,VIP,Hip-Hop,4,Group,True,True
5057,2025-05-03,Female,31,25-34,3-day Pass,Hip-Hop,4,Group,True,True
5058,2025-05-03,Female,22,18-24,3-day Pass,Pop,4,Group,True,True
5059,2025-05-03,Other,18,18-24,3-day Pass,Hip-Hop,4,Group,True,True
5060,2025-05-01,Female,25,25-34,VIP,Rock,5,Group,True,False
867,2025-05-01,Female,30,25-34,3-day Pass,Rock,3,Group,True,False
5061,2025-05-01,Male,31,25-34,VIP,Electronic,2,Couple,True,True
229,2025-05-01,Female,21,18-24,3-day Pass,Rock,2,Couple,True,True
5062,2025-05-02,Female,32,25-34,3-day Pass,Rock,3,Group,True,False
5063,2025-05-01,Female,18,18-24,1-day Pass,Reggaeton,1,Individual,False,True
5064,2025-05-01,Male,26,25-34,1-day Pass,Reggaeton,2,Couple,False,True
4835,2025-05-02,Male,24,18-24,3-day Pass,Pop,1,Individual,True,True
5065,2025-05-02,Male,24,18-24,3-day Pass,Rock,5,Group,True,True
5066,2025-05-02,Male,22,18-24,1-day Pass,Rock,3,Group,False,False
4396,2025-05-02,Female,30,25-34,VIP,Electronic,5,Group,True,False
2070,2025-05-01,Female,26,25-34,1-day Pass,Rock,2,Couple,False,False
110,2025-05-01,Male,23,18-24,1-day Pass,Pop,3,Group,False,False
5067,2025-05-02,Male,30,25-34,3-day Pass,Rock,2,Couple,True,False
5068,2025-05-03,Female,21,18-24,VIP,Rock,5,Group,True,False
5069,2025-05-01,Female,21,18-24,3-day Pass,Electronic,4,Group,True,True
5070,2025-05-03,Male,18,18-24,3-day Pass,Rock,4,Group,True,True
3738,2025-05-02,Female,28,25-34,1-day Pass,Pop,3,Group,False,True
5071,2025-05-02,Male,18,18-24,1-day Pass,Rock,2,Couple,False,True
5072,2025-05-01,Female,18,18-24,3-day Pass,Hip-Hop,2,Couple,True,True
3176,2025-05-01,Female,27,25-34,3-day Pass,Pop,3,Group,True,True
5073,2025-05-03,Female,23,18-24,1-day Pass,Pop,5,Group,False,False
5045,2025-05-01,Female,25,25-34,3-day Pass,Electronic,2,Couple,True,False
5074,2025-05-03,Female,23,18-24,3-day Pass,Reggaeton,5,Group,True,False
5075,2025-05-01,Male,26,25-34,VIP,Rock,3,Group,True,False
5076,2025-05-02,Female,24,18-24,1-day Pass,Hip-Hop,3,Group,False,True
3642,2025-05-02,Male,32,25-34,1-day Pass,Rock,2,Couple,False,False
5077,2025-05-01,Female,21,18-24,1-day Pass,Pop,5,Group,False,True
4906,2025-05-03,Female,18,18-24,3-day Pass,Reggaeton,5,Group,True,True
5078,2025-05-01,Male,18,18-24,1-day Pass,Hip-Hop,3,Group,False,False
5079,2025-05-03,Female,19,18-24,1-day Pass,Rock,4,Group,False,False
4036,2025-05-03,Male,24,18-24,3-day Pass,Rock,2,Couple,True,True
2890,2025-05-01,Female,27,25-34,3-day Pass,Rock,2,Couple,True,True
5080,2025-05-03,Female,18,18-24,3-day Pass,Rock,5,Group,True,True
5081,2025-05-03,Male,25,25-34,1-day Pass,Hip-Hop,2,Couple,False,True
5082,2025-05-01,Male,20,18-24,VIP,Rock,2,Couple,True,True
2192,2025-05-03,Male,24,18-24,3-day Pass,Rock,4,Group,True,True
5083,2025-05-03,Other,27,25-34,1-day Pass,Rock,2,Couple,False,False
5084,2025-05-02,Female,18,18-24,VIP,Rock,3,Group,True,True
5085,2025-05-03,Male,29,25-34,3-day Pass,Rock,3,Group,True,False
3047,2025-05-02,Female,18,18-24,3-day Pass,Rock,4,Group,True,True
5086,2025-05-03,Male,18,18-24,VIP,Rock,5,Group,True,False
5087,2025-05-03,Male,19,18-24,3-day Pass,Electronic,3,Group,True,False
5088,2025-05-03,Female,27,25-34,1-day Pass,Hip-Hop,3,Group,False,False
3924,2025-05-01,Female,31,25-34,3-day Pass,Pop,3,Group,True,True
5089,2025-05-01,Female,22,18-24,3-day Pass,Rock,5,Group,True,False
5090,2025-05-01,Female,24,18-24,3-day Pass,Rock,3,Group,True,False
5091,2025-05-01,Male,19,18-24,1-day Pass,Rock,3,Group,False,True
5092,2025-05-02,Female,26,25-34,1-day Pass,Electronic,1,Individual,False,True
2656,2025-05-02,Female,29,25-34,3-day Pass,Rock,3,Group,True,True
5093,2025-05-03,Male,23,18-24,3-day Pass,Rock,3,Group,True,True
5094,2025-05-03,Male,25,25-34,1-day Pass,Pop,4,Group,False,False
5095,2025-05-01,Female,29,25-34,1-day Pass,Rock,2,Couple,False,False
5096,2025-05-02,Male,28,25-34,3-day Pass,Reggaeton,4,Group,True,False
5097,2025-05-03,Female,24,18-24,3-day Pass,Pop,3,Group,True,True
1022,2025-05-01,Male,29,25-34,VIP,Pop,4,Group,True,False
5098,2025-05-01,Male,23,18-24,1-day Pass,Pop,3,Group,False,True
5099,2025-05-02,Female,29,25-34,3-day Pass,Rock,1,Individual,True,True
2492,2025-05-01,Male,27,25-34,3-day Pass,Hip-Hop,2,Couple,True,False
5100,2025-05-02,Male,18,18-24,3-day Pass,Pop,3,Group,True,False
3477,2025-05-03,Female,28,25-34,3-day Pass,Rock,3,Group,True,True
5101,2025-05-03,Male,24,18-24,1-day Pass,Pop,3,Group,False,True
5102,2025-05-03,Male,29,25-34,3-day Pass,Rock,4,Group,True,True
5103,2025-05-03,Female,23,18-24,VIP,Rock,4,Group,True,True
5104,2025-05-01,Female,25,25-34,3-day Pass,Pop,3,Group,True,True
5105,2025-05-02,Male,29,25-34,3-day Pass,Hip-Hop,3,Group,True,True
5106,2025-05-03,Female,21,18-24,3-day Pass,Pop,4,Group,True,True
5107,2025-05-01,Male,31,25-34,3-day Pass,Pop,3,Group,True,True
5108,2025-05-02,Female,25,25-34,3-day Pass,Rock,2,Couple,True,False
5109,2025-05-02,Male,28,25-34,1-day Pass,Reggaeton,4,Group,False,True
3083,2025-05-02,Female,23,18-24,3-day Pass,Reggaeton,2,Couple,True,True
5110,2025-05-01,Female,23,18-24,VIP,Hip-Hop,3,Group,True,False
962,2025-05-01,Female,23,18-24,3-day Pass,Pop,4,Group,True,True
1552,2025-05-01,Female,32,25-34,VIP,Pop,3,Group,True,True
5111,2025-05-02,Female,18,18-24,3-day Pass,Pop,3,Group,True,True
494,2025-05-03,Female,22,18-24,3-day Pass,Rock,3,Group,True,True
5112,2025-05-02,Female,29,25-34,3-day Pass,Pop,2,Couple,True,True
5113,2025-05-02,Female,34,25-34,3-day Pass,Pop,4,Group,True,True
5114,2025-05-03,Other,22,18-24,3-day Pass,Hip-Hop,1,Individual,True,True
5115,2025-05-01,Female,24,18-24,1-day Pass,Reggaeton,2,Couple,False,False
4928,2025-05-03,Male,23,18-24,1-day Pass,Pop,4,Group,False,True
5116,2025-05-03,Male,21,18-24,3-day Pass,Hip-Hop,5,Group,True,False
5117,2025-05-02,Female,29,25-34,3-day Pass,Rock,5,Group,True,False
5118,2025-05-02,Male,19,18-24,1-day Pass,Electronic,2,Couple,False,False
863,2025-05-03,Other,25,25-34,3-day Pass,Rock,5,Group,True,False
3867,2025-05-01,Female,21,18-24,3-day Pass,Rock,5,Group,True,True
5119,2025-05-02,Female,27,25-34,3-day Pass,Hip-Hop,3,Group,True,True
5120,2025-05-01,Other,26,25-34,3-day Pass,Pop,2,Couple,True,False
5121,2025-05-02,Other,23,18-24,3-day Pass,Electronic,4,Group,True,False
946,2025-05-01,Female,30,25-34,3-day Pass,Rock,1,Individual,True,True
4114,2025-05-02,Female,28,25-34,1-day Pass,Hip-Hop,1,Individual,False,True
5122,2025-05-03,Male,28,25-34,3-day Pass,Hip-Hop,4,Group,True,True
5123,2025-05-02,Female,23,18-24,3-day Pass,Hip-Hop,4,Group,True,False
926,2025-05-01,Male,24,18-24,1-day Pass,Reggaeton,3,Group,False,False
5124,2025-05-02,Male,21,18-24,3-day Pass,Reggaeton,2,Couple,True,True
2049,2025-05-02,Female,29,25-34,3-day Pass,Rock,3,Group,True,True
1393,2025-05-03,Female,23,18-24,3-day Pass,Rock,3,Group,True,True
2292,2025-05-01,Male,18,18-24,VIP,Hip-Hop,4,Group,True,True
3048,2025-05-01,Female,21,18-24,3-day Pass,Pop,1,Individual,True,False
4396,2025-05-01,Male,30,25-34,3-day Pass,Hip-Hop,2,Couple,True,True
5125,2025-05-02,Male,28,25-34,3-day Pass,Reggaeton,3,Group,True,True
5126,2025-05-01,Female,20,18-24,3-day Pass,Reggaeton,5,Group,True,True
5127,2025-05-02,Male,23,18-24,3-day Pass,Hip-Hop,4,Group,True,True
5128,2025-05-01,Female,23,18-24,1-day Pass,Pop,3,Group,False,True
1668,2025-05-01,Female,29,25-34,3-day Pass,Reggaeton,3,Group,True,False
3052,2025-05-03,Female,26,25-34,3-day Pass,Rock,1,Individual,True,False
5129,2025-05-02,Female,28,25-34,1-day Pass,Pop,4,Group,False,False
5130,2025-05-01,Male,18,18-24,VIP,Reggaeton,1,Individual,True,True
5131,2025-05-01,Other,27,25-34,1-day Pass,Pop,4,Group,False,True
2261,2025-05-03,Female,20,18-24,VIP,Pop,3,Group,True,True
2946,2025-05-02,Female,25,25-34,VIP,Electronic,2,Couple,True,True
5132,2025-05-03,Female,23,18-24,3-day Pass,Rock,2,Couple,True,True
726,2025-05-01,Female,25,25-34,3-day Pass,Hip-Hop,2,Couple,True,True
5133,2025-05-02,Other,29,25-34,VIP,Pop,3,Group,True,True
5134,2025-05-03,Male,20,18-24,1-day Pass,Hip-Hop,3,Group,False,True
5135,2025-05-01,Female,27,25-34,1-day Pass,Electronic,4,Group,False,False
5136,2025-05-03,Male,18,18-24,3-day Pass,Rock,4,Group,True,True
551,2025-05-03,Male,28,25-34,1-day Pass,Hip-Hop,1,Individual,False,True
5137,2025-05-03,Female,21,18-24,3-day Pass,Rock,3,Group,True,True
5138,2025-05-02,Male,22,18-24,1-day Pass,Rock,2,Couple,False,False
5139,2025-05-02,Female,22,18-24,VIP,Pop,2,Couple,True,True
5140,2025-05-03,Male,18,18-24,1-day Pass,Rock,4,Group,False,True
705,2025-05-01,Male,28,25-34,1-day Pass,Hip-Hop,4,Group,False,True
5141,2025-05-02,Male,27,25-34,1-day Pass,Hip-Hop,3,Group,False,False
5142,2025-05-03,Female,27,25-34,1-day Pass,Reggaeton,4,Group,False,True
5143,2025-05-01,Female,27,25-34,3-day Pass,Hip-Hop,3,Group,True,False
5144,2025-05-02,Female,28,25-34,VIP,Rock,3,Group,True,False
5145,2025-05-02,Male,31,25-34,3-day Pass,Pop,3,Group,True,True
5146,2025-05-01,Female,29,25-34,3-day Pass,Rock,4,Group,True,True
4936,2025-05-01,Female,18,18-24,3-day Pass,Pop,2,Couple,True,False
994,2025-05-03,Female,24,18-24,1-day Pass,Pop,1,Individual,False,False
5147,2025-05-02,Other,30,25-34,3-day Pass,Rock,3,Group,True,False
1792,2025-05-03,Female,26,25-34,1-day Pass,Reggaeton,2,Couple,False,True
5148,2025-05-03,Female,18,18-24,1-day Pass,Rock,3,Group,False,True
248,2025-05-01,Female,25,25-34,VIP,Pop,5,Group,True,True
299,2025-05-02,Male,31,25-34,3-day Pass,Reggaeton,3,Group,True,True
5149,2025-05-01,Female,20,18-24,1-day Pass,Rock,4,Group,False,True
5150,2025-05-02,Female,23,18-24,VIP,Hip-Hop,5,Group,True,True
5151,2025-05-02,Male,19,18-24,3-day Pass,Rock,3,Group,True,True
5152,2025-05-02,Male,30,25-34,1-day Pass,Pop,4,Group,False,True
5153,2025-05-02,Male,18,18-24,VIP,Hip-Hop,3,Group,True,False
5154,2025-05-01,Male,20,18-24,3-day Pass,Rock,4,Group,True,False
5155,2025-05-01,Female,22,18-24,3-day Pass,Rock,3,Group,True,True
152,2025-05-02,Female,30,25-34,3-day Pass,Rock,4,Group,True,True
5156,2025-05-02,Female,30,25-34,VIP,Pop,4,Group,True,True
4816,2025-05-01,Female,26,25-34,3-day Pass,Hip-Hop,4,Group,True,True
5157,2025-05-01,Male,27,25-34,3-day Pass,Pop,3,Group,True,True
1992,2025-05-01,Female,24,18-24,3-day Pass,Rock,2,Couple,True,True
5158,2025-05-02,Other,23,18-24,3-day Pass,Hip-Hop,5,Group,True,False
5159,2025-05-02,Male,22,18-24,3-day Pass,Rock,3,Group,True,True
5160,2025-05-03,Female,25,25-34,VIP,Rock,4,Group,True,False
2097,2025-05-03,Female,18,18-24,VIP,Pop,3,Group,True,False
5161,2025-05-03,Female,26,25-34,3-day Pass,Pop,4,Group,True,False
5162,2025-05-03,Male,21,18-24,3-day Pass,Reggaeton,5,Group,True,False
5163,2025-05-01,Male,18,18-24,1-day Pass,Rock,5,Group,False,True
5164,2025-05-02,Male,29,25-34,1-day Pass,Hip-Hop,4,Group,False,False
5165,2025-05-03,Male,25,25-34,1-day Pass,Pop,3,Group,False,True
5166,2025-05-03,Male,28,25-34,3-day Pass,Pop,2,Couple,True,True
5167,2025-05-01,Male,25,25-34,3-day Pass,Electronic,2,Couple,True,True
5168,2025-05-02,Female,18,18-24,3-day Pass,Hip-Hop,3,Group,True,False
5169,2025-05-03,Male,31,25-34,3-day Pass,Electronic,3,Group,True,True
5170,2025-05-03,Female,27,25-34,3-day Pass,Rock,3,Group,True,True
5171,2025-05-01,Female,18,18-24,3-day Pass,Pop,1,Individual,True,True
5172,2025-05-01,Female,26,25-34,1-day Pass,Rock,2,Couple,False,True
5173,2025-05-01,Male,29,25-34,3-day Pass,Reggaeton,4,Group,True,True
3381,2025-05-01,Female,27,25-34,VIP,Rock,4,Group,True,True
5174,2025-05-01,Female,24,18-24,1-day Pass,Electronic,4,Group,False,True
5175,2025-05-03,Male,25,25-34,3-day Pass,Rock,3,Group,True,True
5176,2025-05-03,Male,18,18-24,VIP,Hip-Hop,2,Couple,True,True
5177,2025-05-01,Male,27,25-34,3-day Pass,Pop,4,Group,True,True
1685,2025-05-01,Female,27,25-34,VIP,Electronic,3,Group,True,True
2232,2025-05-01,Female,27,25-34,3-day Pass,Pop,5,Group,True,False
5178,2025-05-03,Female,29,25-34,VIP,Pop,4,Group,True,True
5179,2025-05-03,Female,29,25-34,1-day Pass,Electronic,4,Group,False,False
5180,2025-05-01,Female,30,25-34,3-day Pass,Electronic,3,Group,True,True
5181,2025-05-02,Female,31,25-34,1-day Pass,Rock,2,Couple,False,True
1802,2025-05-02,Female,27,25-34,3-day Pass,Hip-Hop,1,Individual,True,True
2870,2025-05-03,Female,26,25-34,3-day Pass,Pop,2,Couple,True,True
5182,2025-05-02,Male,31,25-34,VIP,Pop,5,Group,True,True
5183,2025-05-01,Male,31,25-34,3-day Pass,Hip-Hop,5,Group,True,False
3325,2025-05-01,Other,20,18-24,3-day Pass,Pop,5,Group,True,True
5184,2025-05-02,Female,30,25-34,VIP,Hip-Hop,5,Group,True,True
3766,2025-05-01,Female,25,25-34,3-day Pass,Hip-Hop,4,Group,True,True
5185,2025-05-03,Female,22,18-24,1-day Pass,Electronic,4,Group,False,False
5186,2025-05-01,Female,27,25-34,3-day Pass,Reggaeton,3,Group,True,True
3956,2025-05-02,Female,34,25-34,3-day Pass,Rock,5,Group,True,True
2428,2025-05-01,Female,26,25-34,3-day Pass,Hip-Hop,2,Couple,True,False
5187,2025-05-01,Female,29,25-34,3-day Pass,Reggaeton,1,Individual,True,True
5188,2025-05-03,Female,24,18-24,1-day Pass,Pop,1,Individual,False,True
5189,2025-05-01,Male,25,25-34,3-day Pass,Electronic,3,Group,True,True
241,2025-05-01,Male,22,18-24,VIP,Hip-Hop,4,Group,True,True
4316,2025-05-02,Female,28,25-34,VIP,Rock,1,Individual,True,True
5190,2025-05-03,Male,29,25-34,3-day Pass,Rock,3,Group,True,True
5191,2025-05-01,Female,30,25-34,3-day Pass,Reggaeton,1,Individual,True,False
3948,2025-05-02,Male,26,25-34,3-day Pass,Rock,5,Group,True,False
5192,2025-05-01,Female,26,25-34,3-day Pass,Reggaeton,4,Group,True,True
3473,2025-05-02,Female,27,25-34,3-day Pass,Electronic,1,Individual,True,True
4747,2025-05-01,Female,22,18-24,3-day Pass,Rock,3,Group,True,False
5193,2025-05-02,Female,18,18-24,VIP,Reggaeton,5,Group,True,True
5194,2025-05-03,Male,32,25-34,1-day Pass,Reggaeton,3,Group,False,False
3279,2025-05-03,Male,27,25-34,VIP,Hip-Hop,5,Group,True,True
5195,2025-05-01,Male,32,25-34,3-day Pass,Rock,3,Group,True,True
3996,2025-05-03,Female,18,18-24,3-day Pass,Hip-Hop,2,Couple,True,True
5196,2025-05-03,Other,29,25-34,3-day Pass,Electronic,3,Group,True,True
5197,2025-05-02,Male,25,25-34,3-day Pass,Hip-Hop,3,Group,True,False
961,2025-05-01,Female,28,25-34,3-day Pass,Pop,3,Group,True,False
5198,2025-05-01,Female,28,25-34,VIP,Pop,2,Couple,True,False
5199,2025-05-03,Male,27,25-34,VIP,Rock,2,Couple,True,False
5200,2025-05-01,Female,28,25-34,1-day Pass,Rock,4,Group,False,False
5201,2025-05-02,Female,23,18-24,3-day Pass,Rock,4,Group,True,False
5202,2025-05-03,Female,32,25-34,3-day Pass,Rock,1,Individual,True,True
5203,2025-05-01,Female,28,25-34,1-day Pass,Reggaeton,5,Group,False,True
5204,2025-05-01,Other,26,25-34,3-day Pass,Hip-Hop,5,Group,True,True
147,2025-05-01,Female,29,25-34,3-day Pass,Rock,4,Group,True,False
5205,2025-05-02,Other,29,25-34,3-day Pass,Rock,4,Group,True,True
5206,2025-05-01,Female,25,25-34,3-day Pass,Pop,2,Couple,True,True
5207,2025-05-01,Female,23,18-24,3-day Pass,Rock,5,Group,True,True
4951,2025-05-02,Female,23,18-24,3-day Pass,Hip-Hop,4,Group,True,True
5208,2025-05-03,Other,28,25-34,3-day Pass,Hip-Hop,5,Group,True,True
1658,2025-05-02,Female,28,25-34,3-day Pass,Rock,3,Group,True,True
5209,2025-05-02,Female,31,25-34,1-day Pass,Hip-Hop,4,Group,False,True
5210,2025-05-01,Female,18,18-24,VIP,Reggaeton,4,Group,True,True
5211,2025-05-02,Other,27,25-34,3-day Pass,Rock,3,Group,True,True
2198,2025-05-02,Male,25,25-34,3-day Pass,Pop,2,Couple,True,True
5212,2025-05-02,Female,27,25-34,3-day Pass,Pop,5,Group,True,False
5213,2025-05-03,Female,25,25-34,VIP,Rock,2,Couple,True,True
3433,2025-05-03,Female,29,25-34,3-day Pass,Rock,4,Group,True,True
4592,2025-05-02,Female,26,25-34,3-day Pass,Rock,3,Group,True,True
5214,2025-05-01,Male,28,25-34,3-day Pass,Rock,4,Group,True,True
