ticket_id,ticket_type,attendance_date,age,gender,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,satisfaction_rating,security_rating,cleanliness_rating,recommend_to_friend,spent_that_day,mean_rating,is_multiday,age_group,satisfaction_level,cleanliness_level,security_level,group_type
5305,VIP,2025-05-01,18,Female,5,11.78,6.76,75.29,Cash,Pop,8.0,7.0,7.5,True,93.83,7.5,True,18-24,Medium,Medium,Medium,Group
5524,3-day Pass,2025-05-02,30,Female,2,18.3,0.01,63.58,Card,Electronic,6.0,8.0,8.0,True,81.89,7.33,True,25-34,Medium,Medium,Medium,Couple
3715,3-day Pass,2025-05-01,26,Female,3,2.31,27.09,16.58,Card,Hip-Hop,6.67,9.0,7.33,True,45.98,7.67,True,25-34,Medium,Medium,High,Group
5525,VIP,2025-05-03,26,Male,4,9.24,5.27,91.38,Card,Rock,4.5,9.5,7.0,True,105.89,7.0,True,25-34,Low,Medium,High,Group
2952,3-day Pass,2025-05-03,19,Male,2,31.26,36.29,14.21,Card,Hip-Hop,6.0,7.33,7.0,True,81.76,6.78,True,18-24,Medium,Medium,Medium,Couple
5526,1-day Pass,2025-05-03,18,Male,5,8.75,35.19,49.02,Cash,Pop,4.0,9.0,4.5,True,92.96,5.83,False,18-24,Low,Low,High,Group
4576,3-day Pass,2025-05-01,28,Male,2,9.45,44.97,37.93,Card,Reggaeton,5.33,8.0,5.0,True,92.35,6.11,True,25-34,Medium,Low,Medium,Couple
3918,3-day Pass,2025-05-03,25,Other,5,33.19,30.9,69.49,Card,Pop,5.0,8.33,7.67,True,133.58,7.0,True,25-34,Low,Medium,High,Group
2099,3-day Pass,2025-05-02,28,Female,4,25.99,22.81,54.83,Card,Rock,8.0,9.0,4.5,False,103.63,7.17,True,25-34,Medium,Low,High,Group
5527,VIP,2025-05-03,20,Male,4,15.94,46.48,44.87,Card,Rock,6.0,10.0,3.0,True,107.29,6.33,True,18-24,Medium,Low,High,Group
5528,VIP,2025-05-02,27,Female,3,28.89,57.44,98.6,Card,Rock,7.0,8.0,9.0,True,184.93,8.0,True,25-34,Medium,High,Medium,Group
676,VIP,2025-05-02,18,Female,4,40.41,22.39,4.37,Card,Hip-Hop,6.33,6.67,2.67,False,67.17,5.22,True,18-24,Medium,Low,Medium,Group
5529,3-day Pass,2025-05-02,23,Female,2,16.19,25.67,25.75,Festival App,Pop,4.5,8.5,3.5,True,67.61,5.5,True,18-24,Low,Low,High,Couple
4236,VIP,2025-05-01,28,Male,2,24.22,17.43,91.62,Card,Pop,1.0,8.67,4.0,False,133.27,4.56,True,25-34,Low,Low,High,Couple
675,1-day Pass,2025-05-02,29,Male,4,14.43,46.83,91.88,Card,Hip-Hop,5.5,7.0,4.5,True,153.14,5.67,False,25-34,Medium,Low,Medium,Group
4253,VIP,2025-05-03,24,Male,5,21.57,48.57,18.84,Card,Electronic,6.0,7.5,6.0,True,88.98,6.5,True,18-24,Medium,Medium,Medium,Group
1390,1-day Pass,2025-05-01,20,Female,3,41.38,27.23,49.43,Card,Hip-Hop,9.0,6.5,2.5,False,118.04,6.0,False,18-24,High,Low,Medium,Group
5530,3-day Pass,2025-05-03,26,Female,5,40.4,59.78,79.34,Card,Pop,9.0,8.0,2.5,False,179.52,6.5,True,25-34,High,Low,Medium,Group
5531,3-day Pass,2025-05-02,25,Male,3,4.46,17.06,28.77,Cash,Electronic,8.0,10.0,6.0,True,50.29,8.0,True,25-34,Medium,Medium,High,Group
5532,1-day Pass,2025-05-02,19,Female,2,10.02,30.98,41.55,Card,Reggaeton,5.0,9.5,6.0,False,82.55,6.83,False,18-24,Low,Medium,High,Couple
5533,3-day Pass,2025-05-01,20,Female,3,11.77,2.0,79.12,Card,Pop,1.0,6.0,2.0,False,92.89,3.0,True,18-24,Low,Low,Medium,Group
5381,VIP,2025-05-03,29,Male,1,37.76,29.65,81.81,Cash,Reggaeton,4.0,3.67,5.0,True,149.22,4.22,True,25-34,Low,Low,Low,Individual
5534,VIP,2025-05-01,27,Female,5,5.73,46.38,44.29,Festival App,Rock,5.0,8.5,4.0,False,96.4,5.83,True,25-34,Low,Low,High,Group
3801,3-day Pass,2025-05-03,18,Female,5,3.02,50.01,68.01,Cash,Pop,6.67,8.33,4.33,True,121.04,6.44,True,18-24,Medium,Low,High,Group
3916,3-day Pass,2025-05-02,22,Male,2,19.81,0.84,16.29,Card,Rock,5.5,7.5,6.5,True,36.94,6.5,True,18-24,Medium,Medium,Medium,Couple
5535,VIP,2025-05-01,24,Female,4,41.22,33.26,66.25,Cash,Rock,8.5,9.0,6.0,True,140.73,7.83,True,18-24,High,Medium,High,Group
5160,VIP,2025-05-01,23,Female,5,23.28,50.33,25.66,Cash,Electronic,6.0,8.0,4.0,True,99.27,6.0,True,18-24,Medium,Low,Medium,Group
2333,3-day Pass,2025-05-01,26,Female,1,9.22,34.97,20.87,Card,Rock,4.33,5.0,7.33,True,65.06,5.55,True,25-34,Low,Medium,Low,Individual
5495,3-day Pass,2025-05-03,21,Male,4,20.44,52.24,78.25,Card,Hip-Hop,7.67,8.33,4.33,True,150.93,6.78,True,18-24,Medium,Low,High,Group
1688,3-day Pass,2025-05-02,18,Female,3,32.78,0.22,68.3,Cash,Pop,7.0,7.67,6.33,False,101.3,7.0,True,18-24,Medium,Medium,Medium,Group
5454,3-day Pass,2025-05-01,19,Female,5,29.02,39.92,68.23,Cash,Hip-Hop,4.5,5.0,5.0,True,137.17,4.83,True,18-24,Low,Low,Low,Group
5536,3-day Pass,2025-05-02,28,Female,5,13.85,24.49,32.18,Cash,Reggaeton,8.0,10.0,8.0,False,70.52,8.67,True,25-34,Medium,Medium,High,Group
5537,3-day Pass,2025-05-01,18,Male,3,30.07,44.78,16.23,Card,Rock,4.0,7.0,2.0,True,91.08,4.33,True,18-24,Low,Low,Medium,Group
5538,VIP,2025-05-03,29,Female,1,29.31,18.33,40.78,Cash,Pop,8.0,7.0,2.0,True,88.42,5.67,True,25-34,Medium,Low,Medium,Individual
4377,3-day Pass,2025-05-02,18,Female,5,2.56,26.59,59.96,Card,Pop,6.67,8.33,4.33,True,89.11,6.44,True,18-24,Medium,Low,High,Group
2953,1-day Pass,2025-05-02,26,Male,3,34.85,10.76,31.97,Card,Rock,6.0,7.0,9.33,False,77.58,7.44,False,25-34,Medium,High,Medium,Group
5539,3-day Pass,2025-05-01,18,Female,5,15.81,38.15,54.57,Card,Hip-Hop,8.0,7.0,6.0,True,108.53,7.0,True,18-24,Medium,Medium,Medium,Group
5540,VIP,2025-05-02,24,Male,2,17.38,50.95,67.0,Cash,Rock,7.0,6.0,3.0,True,135.33,5.33,True,18-24,Medium,Low,Medium,Couple
3452,VIP,2025-05-01,27,Male,4,46.95,2.64,44.42,Cash,Rock,8.0,7.33,6.33,True,94.01,7.22,True,25-34,Medium,Medium,Medium,Group
3019,1-day Pass,2025-05-01,26,Male,3,39.6,47.47,12.17,Card,Rock,8.0,8.33,5.0,True,99.24,7.11,False,25-34,Medium,Low,High,Group
5541,3-day Pass,2025-05-02,18,Female,5,29.95,29.06,49.03,Card,Reggaeton,4.0,7.0,6.0,False,108.04,5.67,True,18-24,Low,Medium,Medium,Group
5542,3-day Pass,2025-05-02,18,Female,4,20.72,48.41,27.91,Cash,Pop,5.0,10.0,3.0,True,97.04,6.0,True,18-24,Low,Low,High,Group
5543,VIP,2025-05-03,25,Male,3,39.75,8.75,65.57,Cash,Hip-Hop,4.5,5.5,2.0,True,114.07,4.0,True,25-34,Low,Low,Medium,Group
5544,VIP,2025-05-01,32,Female,4,48.8,21.0,32.01,Card,Hip-Hop,3.0,8.0,3.0,False,101.81,4.67,True,25-34,Low,Low,Medium,Group
5545,1-day Pass,2025-05-02,21,Male,3,2.38,48.56,10.82,Card,Hip-Hop,8.0,8.0,3.0,True,61.76,6.33,False,18-24,Medium,Low,Medium,Group
5546,3-day Pass,2025-05-01,29,Female,1,15.49,40.67,66.66,Cash,Rock,8.0,7.0,2.0,True,122.82,5.67,True,25-34,Medium,Low,Medium,Individual
5547,VIP,2025-05-02,18,Male,5,21.67,45.05,87.19,Card,Hip-Hop,8.0,9.0,3.0,True,153.91,6.67,True,18-24,Medium,Low,High,Group
5548,VIP,2025-05-01,23,Male,2,40.95,55.83,74.85,Cash,Hip-Hop,1.0,9.0,4.0,True,171.63,4.67,True,18-24,Low,Low,High,Couple
5549,VIP,2025-05-02,18,Male,2,27.26,21.83,83.95,Card,Pop,8.0,9.0,3.0,False,133.04,6.67,True,18-24,Medium,Low,High,Couple
5550,VIP,2025-05-02,27,Male,5,46.87,26.69,25.71,Card,Pop,5.0,10.0,4.0,True,99.27,6.33,True,25-34,Low,Low,High,Group
5551,VIP,2025-05-02,20,Male,4,28.52,58.7,1.21,Card,Rock,4.5,5.0,6.5,False,88.43,5.33,True,18-24,Low,Medium,Low,Group
5552,1-day Pass,2025-05-03,18,Female,5,26.62,36.68,79.6,Cash,Reggaeton,6.5,7.5,5.0,True,142.9,6.33,False,18-24,Medium,Low,Medium,Group
5553,3-day Pass,2025-05-02,18,Male,5,27.9,8.48,13.57,Cash,Reggaeton,8.0,10.0,3.0,True,49.95,7.0,True,18-24,Medium,Low,High,Group
2532,VIP,2025-05-03,28,Female,2,29.12,8.3,6.17,Card,Rock,5.5,8.5,6.5,False,43.59,6.83,True,25-34,Medium,Medium,High,Couple
5554,3-day Pass,2025-05-03,22,Female,3,13.68,3.28,77.95,Card,Electronic,8.0,2.0,5.0,False,94.91,5.0,True,18-24,Medium,Low,Low,Group
5555,3-day Pass,2025-05-03,25,Female,3,12.34,57.65,55.04,Festival App,Hip-Hop,4.0,10.0,2.0,False,125.03,5.33,True,25-34,Low,Low,High,Group
4013,3-day Pass,2025-05-02,18,Female,4,40.0,13.31,39.17,Cash,Hip-Hop,4.0,6.0,9.0,True,92.48,6.33,True,18-24,Low,High,Medium,Group
1200,3-day Pass,2025-05-03,27,Other,3,0.96,4.19,64.5,Card,Rock,7.0,8.67,6.67,False,69.65,7.45,True,25-34,Medium,Medium,High,Group
5556,3-day Pass,2025-05-01,26,Female,5,28.51,47.26,88.6,Cash,Rock,2.0,8.0,2.0,True,164.37,4.0,True,25-34,Low,Low,Medium,Group
5557,3-day Pass,2025-05-02,31,Male,3,14.07,55.03,3.8,Card,Pop,8.0,6.0,2.0,False,72.9,5.33,True,25-34,Medium,Low,Medium,Group
5558,3-day Pass,2025-05-01,23,Female,2,27.71,1.15,12.39,Cash,Rock,6.0,9.0,3.5,False,41.25,6.17,True,18-24,Medium,Low,High,Couple
5559,VIP,2025-05-03,32,Female,3,10.34,58.9,17.35,Card,Hip-Hop,5.0,6.0,5.5,True,86.59,5.5,True,25-34,Low,Medium,Medium,Group
705,3-day Pass,2025-05-02,22,Male,3,20.44,51.72,92.33,Festival App,Rock,5.0,8.67,8.33,True,164.49,7.33,True,18-24,Low,High,High,Group
4825,3-day Pass,2025-05-03,26,Male,5,46.61,48.97,10.04,Cash,Rock,4.5,8.5,6.0,True,105.62,6.33,True,25-34,Low,Medium,High,Group
5560,3-day Pass,2025-05-01,31,Male,3,2.37,51.01,22.87,Festival App,Rock,5.5,6.5,4.5,False,76.25,5.5,True,25-34,Medium,Low,Medium,Group
5561,3-day Pass,2025-05-03,26,Female,2,41.31,15.35,57.92,Card,Electronic,7.0,8.0,4.0,False,114.58,6.33,True,25-34,Medium,Low,Medium,Couple
5562,3-day Pass,2025-05-01,28,Female,4,28.52,32.18,50.78,Cash,Reggaeton,8.0,9.0,4.5,False,111.48,7.17,True,25-34,Medium,Low,High,Group
5563,VIP,2025-05-01,21,Male,2,28.07,35.12,96.97,Card,Rock,7.0,10.0,5.0,False,160.16,7.33,True,18-24,Medium,Low,High,Couple
5564,3-day Pass,2025-05-03,25,Female,3,12.5,0.36,86.72,Card,Electronic,7.0,5.0,7.0,True,99.58,6.33,True,25-34,Medium,Medium,Low,Group
5565,3-day Pass,2025-05-01,18,Male,1,31.51,41.04,26.53,Card,Reggaeton,6.0,8.67,4.67,False,99.08,6.45,True,18-24,Medium,Low,High,Individual
5566,VIP,2025-05-02,25,Male,3,18.94,3.85,6.09,Card,Rock,7.0,7.0,6.5,False,28.88,6.83,True,25-34,Medium,Medium,Medium,Group
5567,3-day Pass,2025-05-01,25,Male,3,16.67,23.28,61.19,Cash,Reggaeton,8.0,6.0,8.0,True,101.14,7.33,True,25-34,Medium,Medium,Medium,Group
5568,VIP,2025-05-03,25,Male,4,4.85,53.98,80.84,Card,Pop,7.0,8.0,8.5,True,139.67,7.83,True,25-34,Medium,High,Medium,Group
5569,VIP,2025-05-01,18,Female,3,23.39,32.15,44.24,Card,Pop,8.0,7.0,7.5,False,99.78,7.5,True,18-24,Medium,Medium,Medium,Group
1123,3-day Pass,2025-05-03,19,Female,2,19.77,29.09,12.89,Card,Rock,9.0,9.0,3.5,True,61.75,7.17,True,18-24,High,Low,High,Couple
5570,1-day Pass,2025-05-03,26,Female,4,5.78,54.37,41.22,Card,Hip-Hop,7.0,8.0,3.5,True,101.37,6.17,False,25-34,Medium,Low,Medium,Group
5571,3-day Pass,2025-05-03,28,Male,3,2.66,25.3,33.39,Card,Hip-Hop,6.0,8.0,8.0,True,61.35,7.33,True,25-34,Medium,Medium,Medium,Group
5572,3-day Pass,2025-05-01,27,Female,3,24.83,11.94,29.3,Festival App,Rock,7.5,9.0,4.0,False,66.07,6.83,True,25-34,Medium,Low,High,Group
4619,VIP,2025-05-01,18,Female,2,43.97,57.74,34.5,Cash,Pop,2.5,7.0,2.5,True,136.21,4.0,True,18-24,Low,Low,Medium,Couple
2306,1-day Pass,2025-05-01,20,Male,3,23.1,53.61,43.96,Card,Rock,5.0,8.0,5.67,True,120.67,6.22,False,18-24,Low,Medium,Medium,Group
5573,3-day Pass,2025-05-02,18,Male,4,23.25,7.91,49.58,Card,Rock,6.0,7.0,5.67,True,80.74,6.22,True,18-24,Medium,Medium,Medium,Group
5574,VIP,2025-05-02,18,Male,3,41.29,53.58,9.23,Card,Pop,4.5,7.0,8.5,True,104.1,6.67,True,18-24,Low,High,Medium,Group
5575,VIP,2025-05-01,29,Female,5,41.79,50.21,7.57,Card,Rock,8.0,7.0,2.0,True,99.57,5.67,True,25-34,Medium,Low,Medium,Group
5576,1-day Pass,2025-05-01,18,Female,2,45.25,4.76,21.9,Card,Hip-Hop,4.5,7.0,6.5,True,71.91,6.0,False,18-24,Low,Medium,Medium,Couple
5577,3-day Pass,2025-05-01,29,Female,3,24.15,6.24,30.27,Card,Rock,8.0,7.0,3.0,False,60.66,6.0,True,25-34,Medium,Low,Medium,Group
3127,1-day Pass,2025-05-02,31,Female,4,43.31,16.15,32.95,Cash,Rock,6.5,7.0,6.0,True,92.41,6.5,False,25-34,Medium,Medium,Medium,Group
1365,1-day Pass,2025-05-01,26,Female,5,18.81,57.53,49.49,Card,Hip-Hop,6.5,8.0,3.0,False,125.83,5.83,False,25-34,Medium,Low,Medium,Group
5578,VIP,2025-05-01,20,Female,4,25.81,29.62,73.26,Card,Rock,5.5,9.0,4.5,True,128.69,6.33,True,18-24,Medium,Low,High,Group
135,3-day Pass,2025-05-02,21,Male,3,22.76,27.11,93.77,Cash,Hip-Hop,8.0,7.33,4.0,False,143.64,6.44,True,18-24,Medium,Low,Medium,Group
5579,3-day Pass,2025-05-01,31,Male,3,42.7,34.94,31.39,Card,Rock,8.0,10.0,10.0,False,109.03,9.33,True,25-34,Medium,High,High,Group
3674,3-day Pass,2025-05-02,18,Male,3,20.55,54.18,98.56,Card,Rock,6.5,9.5,5.0,False,173.29,7.0,True,18-24,Medium,Low,High,Group
5580,VIP,2025-05-03,22,Female,3,17.38,1.85,5.14,Card,Rock,3.0,7.0,3.0,False,24.37,4.33,True,18-24,Low,Low,Medium,Group
1965,3-day Pass,2025-05-03,27,Male,2,23.04,23.21,91.73,Card,Rock,2.33,8.0,2.67,False,137.98,4.33,True,25-34,Low,Low,Medium,Couple
2343,1-day Pass,2025-05-02,27,Female,4,31.4,45.87,77.4,Card,Pop,7.5,9.0,7.0,True,154.67,7.83,False,25-34,Medium,Medium,High,Group
5581,3-day Pass,2025-05-03,24,Female,4,24.28,58.39,25.69,Cash,Hip-Hop,7.5,8.0,9.0,True,108.36,8.17,True,18-24,Medium,High,Medium,Group
2737,1-day Pass,2025-05-01,29,Male,4,9.23,45.85,30.01,Card,Hip-Hop,7.67,7.33,6.0,True,85.09,7.0,False,25-34,Medium,Medium,Medium,Group
5582,3-day Pass,2025-05-01,30,Male,3,29.66,4.27,58.22,Festival App,Hip-Hop,8.0,6.0,3.0,True,92.15,5.67,True,25-34,Medium,Low,Medium,Group
2961,3-day Pass,2025-05-02,29,Male,2,1.83,4.32,41.84,Cash,Rock,3.5,7.5,8.0,True,47.99,6.33,True,25-34,Low,Medium,Medium,Couple
4623,3-day Pass,2025-05-02,22,Male,3,18.23,41.96,39.55,Cash,Electronic,5.33,7.67,5.33,True,99.74,6.11,True,18-24,Medium,Medium,Medium,Group
562,1-day Pass,2025-05-02,22,Female,4,37.4,51.51,71.63,Card,Rock,6.67,7.0,5.67,True,160.54,6.45,False,18-24,Medium,Medium,Medium,Group
5583,3-day Pass,2025-05-02,27,Male,3,22.71,49.41,23.42,Festival App,Pop,1.0,6.0,2.0,True,95.54,3.0,True,25-34,Low,Low,Medium,Group
3430,1-day Pass,2025-05-01,24,Female,3,5.9,57.83,77.57,Card,Rock,6.0,7.33,5.0,True,141.3,6.11,False,18-24,Medium,Low,Medium,Group
5584,3-day Pass,2025-05-03,28,Female,5,5.66,24.81,19.06,Card,Rock,7.0,8.0,8.0,False,49.53,7.67,True,25-34,Medium,Medium,Medium,Group
5585,VIP,2025-05-01,19,Female,3,9.26,55.84,99.04,Card,Pop,7.0,8.0,6.0,False,164.14,7.0,True,18-24,Medium,Medium,Medium,Group
5586,3-day Pass,2025-05-02,26,Female,4,16.33,40.26,85.41,Cash,Hip-Hop,7.0,9.0,6.0,True,142.0,7.33,True,25-34,Medium,Medium,High,Group
5587,1-day Pass,2025-05-01,20,Male,4,31.85,55.47,16.77,Card,Hip-Hop,6.0,8.0,6.0,True,104.09,6.67,False,18-24,Medium,Medium,Medium,Group
5588,1-day Pass,2025-05-02,26,Male,2,5.94,45.41,37.48,Cash,Electronic,1.0,9.0,6.0,False,88.83,5.33,False,25-34,Low,Medium,High,Couple
5589,VIP,2025-05-01,19,Male,3,33.97,58.43,67.58,Card,Rock,7.0,6.0,2.0,False,159.98,5.0,True,18-24,Medium,Low,Medium,Group
4106,3-day Pass,2025-05-01,21,Female,5,47.84,47.36,0.45,Cash,Hip-Hop,6.67,8.33,8.33,False,95.65,7.78,True,18-24,Medium,High,High,Group
5590,3-day Pass,2025-05-02,18,Male,3,15.64,5.62,27.63,Card,Rock,6.5,9.5,3.0,True,48.89,6.33,True,18-24,Medium,Low,High,Group
5591,3-day Pass,2025-05-02,31,Female,4,16.56,19.34,28.05,Card,Pop,6.5,8.0,7.5,True,63.95,7.33,True,25-34,Medium,Medium,Medium,Group
5592,1-day Pass,2025-05-03,24,Female,4,6.92,7.81,25.25,Card,Pop,5.0,8.0,7.0,True,39.98,6.67,False,18-24,Low,Medium,Medium,Group
5593,3-day Pass,2025-05-01,24,Male,5,46.56,34.05,85.58,Festival App,Rock,4.0,8.0,4.0,False,166.19,5.33,True,18-24,Low,Low,Medium,Group
5594,3-day Pass,2025-05-01,21,Male,2,47.01,35.81,5.83,Cash,Reggaeton,7.0,7.67,2.67,True,88.65,5.78,True,18-24,Medium,Low,Medium,Couple
5595,3-day Pass,2025-05-03,25,Female,2,29.33,6.65,63.75,Festival App,Hip-Hop,1.0,9.0,10.0,False,99.73,6.67,True,25-34,Low,High,High,Couple
5596,1-day Pass,2025-05-01,23,Female,3,32.05,42.67,21.63,Cash,Pop,9.0,6.0,4.0,True,96.35,6.33,False,18-24,High,Low,Medium,Group
5597,3-day Pass,2025-05-02,18,Female,1,12.9,13.24,73.21,Card,Hip-Hop,6.0,6.5,5.5,True,99.35,6.0,True,18-24,Medium,Medium,Medium,Individual
5598,3-day Pass,2025-05-02,26,Male,4,0.66,21.63,2.92,Card,Pop,9.0,8.0,7.0,True,25.21,8.0,True,25-34,High,Medium,Medium,Group
2760,1-day Pass,2025-05-01,25,Female,5,43.73,21.23,89.73,Cash,Hip-Hop,6.0,7.5,4.5,True,154.69,6.0,False,25-34,Medium,Low,Medium,Group
5599,3-day Pass,2025-05-01,25,Female,4,45.6,18.5,96.7,Cash,Pop,1.0,6.0,7.0,False,160.8,4.67,True,25-34,Low,Medium,Medium,Group
5600,3-day Pass,2025-05-02,20,Female,4,19.02,0.1,80.48,Cash,Rock,10.0,8.0,3.0,True,99.6,7.0,True,18-24,High,Low,Medium,Group
5601,3-day Pass,2025-05-02,24,Male,3,2.41,15.14,31.38,Cash,Pop,8.5,7.5,4.5,True,48.93,6.83,True,18-24,High,Low,Medium,Group
4430,VIP,2025-05-03,18,Male,1,20.59,27.14,87.52,Card,Rock,2.0,8.5,2.5,True,135.25,4.33,True,18-24,Low,Low,High,Individual
5602,3-day Pass,2025-05-02,19,Female,1,13.21,18.7,73.88,Card,Rock,9.0,8.0,5.0,False,105.79,7.33,True,18-24,High,Low,Medium,Individual
5603,3-day Pass,2025-05-01,28,Female,3,1.3,6.02,71.32,Card,Hip-Hop,4.5,6.5,3.5,False,78.64,4.83,True,25-34,Low,Low,Medium,Group
5604,VIP,2025-05-02,29,Female,2,18.51,9.43,94.44,Card,Rock,6.0,7.5,2.5,True,122.38,5.33,True,25-34,Medium,Low,Medium,Couple
2717,VIP,2025-05-01,26,Male,2,2.71,20.66,45.1,Card,Hip-Hop,7.33,7.33,6.33,True,68.47,7.0,True,25-34,Medium,Medium,Medium,Couple
5605,VIP,2025-05-03,25,Male,3,38.34,16.91,99.19,Card,Pop,6.67,7.0,3.67,True,154.44,5.78,True,25-34,Medium,Low,Medium,Group
3842,VIP,2025-05-01,27,Male,2,36.83,53.61,72.37,Card,Pop,7.5,8.5,2.5,True,162.81,6.17,True,25-34,Medium,Low,High,Couple
5606,3-day Pass,2025-05-01,19,Other,1,13.42,39.44,84.82,Cash,Rock,4.0,6.0,4.0,True,137.68,4.67,True,18-24,Low,Low,Medium,Individual
5607,3-day Pass,2025-05-01,19,Male,5,44.19,52.08,85.39,Card,Rock,5.0,4.0,5.0,True,181.66,4.67,True,18-24,Low,Low,Low,Group
952,3-day Pass,2025-05-03,18,Female,3,17.12,39.31,99.3,Card,Hip-Hop,5.0,8.5,4.5,True,155.73,6.0,True,18-24,Low,Low,High,Group
5608,1-day Pass,2025-05-03,28,Female,4,44.77,32.77,32.17,Card,Rock,7.0,10.0,8.0,False,109.71,8.33,False,25-34,Medium,Medium,High,Group
5609,VIP,2025-05-02,28,Male,4,34.22,6.01,66.01,Card,Rock,8.0,8.0,10.0,True,106.24,8.67,True,25-34,Medium,High,Medium,Group
4217,3-day Pass,2025-05-03,19,Female,5,23.49,42.02,44.63,Card,Rock,6.0,9.5,4.5,False,110.14,6.67,True,18-24,Medium,Low,High,Group
2733,3-day Pass,2025-05-02,27,Male,3,14.24,29.08,90.99,Cash,Electronic,5.0,4.0,5.0,True,134.31,4.67,True,25-34,Low,Low,Low,Group
2465,VIP,2025-05-02,29,Female,2,33.64,0.85,51.64,Card,Rock,6.0,4.0,6.5,True,86.13,5.5,True,25-34,Medium,Medium,Low,Couple
5610,3-day Pass,2025-05-02,18,Male,4,8.24,27.91,36.65,Cash,Rock,8.0,7.0,6.0,False,72.8,7.0,True,18-24,Medium,Medium,Medium,Group
3607,1-day Pass,2025-05-02,21,Female,5,3.13,58.65,55.69,Card,Pop,6.0,8.0,5.0,False,117.47,6.33,False,18-24,Medium,Low,Medium,Group
5611,3-day Pass,2025-05-01,18,Male,5,36.02,46.92,24.08,Card,Rock,8.0,6.5,6.0,True,107.02,6.83,True,18-24,Medium,Medium,Medium,Group
5612,1-day Pass,2025-05-01,25,Male,4,24.05,34.45,2.17,Card,Reggaeton,2.0,8.0,4.0,False,60.67,4.67,False,25-34,Low,Low,Medium,Group
4350,3-day Pass,2025-05-01,23,Male,3,0.54,3.93,22.6,Card,Reggaeton,8.0,5.0,5.5,False,27.07,6.17,True,18-24,Medium,Medium,Low,Group
4115,3-day Pass,2025-05-02,19,Female,5,49.29,56.83,41.78,Card,Pop,5.5,8.5,5.5,True,147.9,6.5,True,18-24,Medium,Medium,High,Group
5613,3-day Pass,2025-05-02,30,Male,5,47.78,11.9,81.42,Cash,Hip-Hop,4.5,7.0,4.0,True,141.1,5.17,True,25-34,Low,Low,Medium,Group
5614,1-day Pass,2025-05-02,28,Male,5,45.61,12.85,24.95,Card,Reggaeton,4.0,5.0,4.0,False,83.41,4.33,False,25-34,Low,Low,Low,Group
3854,VIP,2025-05-02,22,Male,5,40.3,23.75,51.91,Card,Rock,4.0,8.5,7.0,True,115.96,6.5,True,18-24,Low,Medium,High,Group
4709,VIP,2025-05-02,26,Female,3,28.73,3.9,13.88,Card,Reggaeton,7.0,7.67,3.33,False,46.51,6.0,True,25-34,Medium,Low,Medium,Group
5615,1-day Pass,2025-05-03,19,Female,4,28.77,41.18,76.94,Card,Rock,4.0,8.0,9.0,True,146.89,7.0,False,18-24,Low,High,Medium,Group
5616,3-day Pass,2025-05-03,18,Female,2,3.94,0.99,15.34,Cash,Rock,8.0,8.0,6.0,False,20.27,7.33,True,18-24,Medium,Medium,Medium,Couple
5617,3-day Pass,2025-05-01,20,Male,3,18.8,10.36,48.63,Card,Pop,8.0,8.0,3.5,False,77.79,6.5,True,18-24,Medium,Low,Medium,Group
5618,3-day Pass,2025-05-03,24,Female,3,32.57,22.85,49.69,Card,Rock,5.5,7.0,7.0,True,105.11,6.5,True,18-24,Medium,Medium,Medium,Group
5619,VIP,2025-05-02,19,Male,5,19.39,36.77,20.34,Cash,Rock,6.0,7.0,5.5,True,76.5,6.17,True,18-24,Medium,Medium,Medium,Group
5620,1-day Pass,2025-05-01,27,Male,4,11.99,17.09,43.38,Card,Electronic,2.0,9.0,3.0,True,72.46,4.67,False,25-34,Low,Low,High,Group
5621,1-day Pass,2025-05-02,28,Other,5,13.46,10.34,16.2,Card,Hip-Hop,1.0,8.0,8.0,True,40.0,5.67,False,25-34,Low,Medium,Medium,Group
5622,3-day Pass,2025-05-03,20,Male,5,17.17,15.27,76.52,Card,Hip-Hop,5.5,7.5,5.0,True,108.96,6.0,True,18-24,Medium,Low,Medium,Group
5560,3-day Pass,2025-05-02,29,Male,1,27.49,34.41,11.33,Festival App,Rock,5.5,6.5,4.5,True,73.23,5.5,True,25-34,Medium,Low,Medium,Individual
5623,3-day Pass,2025-05-03,23,Male,4,42.01,45.5,69.06,Card,Electronic,8.5,9.5,4.5,False,156.57,7.5,True,18-24,High,Low,High,Group
5624,1-day Pass,2025-05-01,28,Female,5,2.29,55.03,1.81,Card,Rock,6.0,8.33,5.67,True,59.13,6.67,False,25-34,Medium,Medium,High,Group
5625,3-day Pass,2025-05-03,29,Female,2,47.15,3.98,37.89,Cash,Pop,6.67,6.67,4.33,True,89.02,5.89,True,25-34,Medium,Low,Medium,Couple
1190,3-day Pass,2025-05-01,18,Female,5,32.44,2.03,98.36,Card,Pop,6.0,8.5,6.5,True,132.83,7.0,True,18-24,Medium,Medium,High,Group
5626,1-day Pass,2025-05-01,26,Male,2,44.16,15.94,99.54,Card,Hip-Hop,7.0,9.5,5.5,True,159.64,7.33,False,25-34,Medium,Medium,High,Couple
1795,3-day Pass,2025-05-01,18,Male,5,17.42,31.38,66.23,Cash,Reggaeton,5.5,7.5,3.0,False,115.03,5.33,True,18-24,Medium,Low,Medium,Group
