ticket_id,ticket_type,attendance_date,age,gender,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,satisfaction_score,security_rating,cleanliness_rating,recommend_to_friend
TCK107048,3-day Pass,2025-05-03,27,Female,5,20.64,32.6,71.73,Card,Electronic,6,6,4,False
TCK106547,3-day Pass,2025-05-03,21,Male,3,35.6,47.98,43.69,Card,Reggaeton,1,10,7,True
TCK104228,1-day Pass,2025-05-03,25,Female,1,48.62,52.76,20.4,Card,Reggaeton,4,6,8,True
TCK107210,VIP,2025-05-01,26,Male,1,2.92,47.86,37.83,Card,Rock,6,7,2,False
TCK101434,VIP,2025-05-01,23,Female,3,33.5,17.17,37.43,Cash,Hip-Hop,8,10,5,True
TCK106783,3-day Pass,2025-05-03,26,Female,3,29.7,22.83,44.65,Cash,Hip-Hop,2,6,4,True
TCK104902,1-day Pass,2025-05-01,28,Female,3,25.22,6.83,33.49,Card,Pop,2,8,7,False
TCK108290,3-day Pass,2025-05-03,22,Male,4,33.45,15.94,63.2,Card,Pop,4,9,5,True
TCK105213,3-day Pass,2025-05-03,23,Female,2,9.48,14.92,33.12,Cash,Rock,8,8,4,True
TCK102481,3-day Pass,2025-05-03,28,Female,1,37.13,17.22,19.89,Card,Reggaeton,3,7,3,True
TCK105384,1-day Pass,2025-05-03,21,Male,4,4.21,42.84,61.78,Cash,Rock,5,10,7,True
TCK108943,3-day Pass,2025-05-01,19,Female,5,13.73,5.99,97.56,Card,Rock,8,8,5,True
TCK107924,1-day Pass,2025-05-03,20,Female,3,45.17,49.23,61.03,Cash,Hip-Hop,8,7,5,False
TCK102417,3-day Pass,2025-05-03,29,Male,4,41.59,38.55,76.26,Cash,Rock,9,9,6,False
TCK103005,1-day Pass,2025-05-02,18,Female,5,30.25,35.64,86.32,Festival App,Rock,8,6,4,False
TCK104891,3-day Pass,2025-05-01,25,Female,3,12.89,22.22,94.41,Cash,Hip-Hop,8,9,8,False
TCK100953,3-day Pass,2025-05-03,24,Female,2,39.35,59.07,29.02,Card,Electronic,4,7,3,True
TCK100340,VIP,2025-05-01,30,Female,3,38.64,31.08,44.85,Card,Electronic,10,8,5,True
TCK103504,VIP,2025-05-03,22,Male,5,42.19,53.83,13.42,Cash,Pop,3,2,6,False
TCK103763,3-day Pass,2025-05-01,18,Female,4,10.36,27.8,58.56,Card,Rock,8,2,5,True
TCK103596,1-day Pass,2025-05-02,24,Male,5,10.86,44.13,84.53,Card,Reggaeton,4,9,7,True
TCK103937,3-day Pass,2025-05-01,20,Female,1,49.58,55.23,31.99,Card,Pop,7,8,6,False
TCK101559,3-day Pass,2025-05-03,25,Male,3,24.64,29.09,22.35,Card,Hip-Hop,10,7,8,False
TCK106129,1-day Pass,2025-05-03,25,Female,5,13.1,29.22,97.59,Card,Rock,5,8,6,False
TCK102911,3-day Pass,2025-05-01,23,Male,3,37.93,58.78,61.18,Cash,Rock,8,9,2,True
TCK107254,3-day Pass,2025-05-01,26,Male,5,14.13,55.72,57.5,Card,Pop,9,9,3,True
TCK105105,1-day Pass,2025-05-01,18,Female,3,11.47,20.64,62.44,Card,Hip-Hop,9,6,8,True
TCK108500,3-day Pass,2025-05-03,22,Male,4,29.41,41.38,27.81,Card,Rock,4,6,3,True
TCK100431,3-day Pass,2025-05-02,27,Female,5,46.39,18.98,67.1,Card,Hip-Hop,4,9,4,True
TCK101022,VIP,2025-05-01,30,Female,3,33.48,49.0,70.37,Card,Pop,4,7,6,True
TCK100809,3-day Pass,2025-05-02,18,Other,5,16.09,14.0,85.01,Card,Rock,8,6,7,True
TCK108698,3-day Pass,2025-05-01,29,Male,5,17.44,22.96,62.31,Card,Rock,9,8,3,True
TCK108509,1-day Pass,2025-05-02,25,Male,4,43.6,32.71,52.06,Card,Electronic,8,5,3,False
TCK104058,3-day Pass,2025-05-03,22,Male,3,20.75,30.67,51.99,Card,Pop,9,6,5,True
TCK103728,VIP,2025-05-01,20,Female,4,13.34,9.51,65.09,Cash,Rock,6,9,7,True
TCK108196,3-day Pass,2025-05-02,26,Male,3,0.62,6.99,27.95,Card,Pop,8,7,6,True
TCK100974,3-day Pass,2025-05-03,19,Female,5,14.03,38.96,16.63,Card,Hip-Hop,3,8,5,False
TCK100799,3-day Pass,2025-05-01,29,Female,3,25.99,51.14,62.44,Card,Rock,3,7,3,True
TCK102395,3-day Pass,2025-05-02,29,Female,5,47.17,22.61,37.23,Card,Pop,8,8,7,True
TCK106015,3-day Pass,2025-05-01,29,Male,3,36.32,41.69,37.26,Card,Electronic,7,7,3,False
TCK104224,3-day Pass,2025-05-03,20,Male,2,10.26,30.79,81.67,Card,Rock,2,7,3,True
TCK104464,1-day Pass,2025-05-01,22,Female,3,5.6,1.8,59.86,Card,Pop,8,7,3,True
TCK100339,1-day Pass,2025-05-02,28,Female,1,21.62,53.11,38.04,Card,Hip-Hop,8,10,2,True
TCK108013,VIP,2025-05-01,25,Male,3,33.24,22.03,62.85,Cash,Rock,5,9,3,True
TCK108473,1-day Pass,2025-05-02,18,Female,3,40.65,6.82,28.31,Card,Pop,9,10,7,True
TCK105770,VIP,2025-05-03,32,Male,2,32.15,53.62,40.64,Cash,Pop,4,7,3,True
TCK105959,VIP,2025-05-02,30,Male,4,16.58,41.67,20.0,Card,Hip-Hop,8,7,1,True
TCK101180,3-day Pass,2025-05-03,18,Male,3,25.35,13.8,93.36,Card,Rock,8,7,5,True
TCK100186,1-day Pass,2025-05-03,25,Female,2,22.16,17.89,26.53,Card,Electronic,8,10,3,False
TCK107620,1-day Pass,2025-05-03,24,Male,5,31.53,7.18,37.5,Cash,Pop,7,7,6,False
TCK102414,3-day Pass,2025-05-01,27,Female,5,2.44,44.65,73.27,Card,Rock,5,6,3,True
TCK101586,1-day Pass,2025-05-01,18,Male,5,0.95,25.87,38.49,Cash,Pop,4,5,5,True
TCK104658,3-day Pass,2025-05-02,28,Male,3,22.6,48.31,87.21,Card,Pop,8,5,9,True
TCK108153,3-day Pass,2025-05-01,31,Male,5,3.77,49.35,44.6,Card,Hip-Hop,8,7,10,False
TCK103081,VIP,2025-05-02,27,Female,2,7.29,31.91,52.72,Card,Rock,8,5,5,True
TCK100495,3-day Pass,2025-05-02,18,Male,4,6.48,41.59,46.49,Cash,Pop,2,2,1,True
TCK105121,1-day Pass,2025-05-02,23,Female,5,36.15,46.36,77.54,Cash,Rock,7,8,2,False
TCK102383,1-day Pass,2025-05-01,33,Other,3,8.09,11.0,96.07,Card,Hip-Hop,1,7,6,True
TCK108142,VIP,2025-05-02,27,Female,5,3.63,23.59,0.05,Cash,Reggaeton,8,8,2,True
TCK104285,3-day Pass,2025-05-02,27,Male,1,11.29,27.07,39.51,Card,Rock,1,8,3,True
TCK103717,3-day Pass,2025-05-01,25,Female,1,27.86,10.51,47.4,Card,Rock,10,9,6,True
TCK106817,3-day Pass,2025-05-03,22,Male,4,41.11,52.32,5.6,Card,Electronic,3,9,7,True
TCK106683,1-day Pass,2025-05-01,33,Female,4,48.06,37.93,96.51,Card,Rock,2,7,9,True
TCK101275,3-day Pass,2025-05-02,24,Male,5,9.17,17.94,54.03,Cash,Hip-Hop,5,9,6,True
TCK105709,1-day Pass,2025-05-01,18,Female,5,11.47,45.24,43.5,Card,Pop,8,9,6,False
TCK100398,3-day Pass,2025-05-01,27,Male,4,27.72,55.29,22.29,Card,Reggaeton,8,10,8,False
TCK102591,3-day Pass,2025-05-01,28,Male,3,24.95,26.6,55.87,Cash,Rock,6,8,4,False
TCK103679,3-day Pass,2025-05-01,24,Female,4,44.03,1.94,16.81,Card,Rock,7,7,4,True
TCK101100,3-day Pass,2025-05-02,25,Male,5,47.02,40.98,24.22,Card,Rock,10,7,6,False
TCK105380,1-day Pass,2025-05-01,21,Male,3,34.22,13.58,81.68,Cash,Pop,8,9,2,True
TCK101261,3-day Pass,2025-05-02,20,Other,5,0.79,29.5,69.9,Card,Rock,8,9,8,True
TCK106912,3-day Pass,2025-05-02,28,Female,2,23.21,50.94,55.46,Cash,Rock,5,10,6,True
TCK104323,3-day Pass,2025-05-03,24,Other,4,23.61,1.88,88.35,Cash,Pop,5,6,5,True
TCK102894,3-day Pass,2025-05-01,21,Female,4,27.88,22.14,97.17,Cash,Pop,8,8,4,False
TCK109120,3-day Pass,2025-05-03,18,Female,5,18.15,17.03,42.5,Card,Hip-Hop,1,7,8,False
TCK100256,VIP,2025-05-03,28,Male,5,26.07,25.86,46.77,Card,Rock,1,10,4,True
TCK101307,1-day Pass,2025-05-03,24,Female,3,48.22,57.63,76.48,Card,Reggaeton,1,6,6,True
TCK102629,1-day Pass,2025-05-03,20,Female,1,18.65,20.51,88.62,Card,Rock,8,6,5,True
TCK108185,3-day Pass,2025-05-03,22,Female,3,44.82,27.11,12.97,Card,Pop,8,8,3,True
TCK103780,3-day Pass,2025-05-03,19,Male,2,20.28,34.15,23.39,Card,Pop,9,2,6,True
TCK100830,1-day Pass,2025-05-01,30,Female,3,25.27,45.27,47.63,Card,Electronic,6,9,1,True
TCK107702,3-day Pass,2025-05-03,29,Female,5,48.19,13.8,4.62,Cash,Reggaeton,7,8,6,True
TCK107525,3-day Pass,2025-05-02,28,Male,4,32.48,46.03,7.81,Card,Hip-Hop,5,7,3,True
TCK109251,1-day Pass,2025-05-01,22,Female,2,11.3,57.59,10.56,Card,Rock,8,6,9,True
TCK100625,VIP,2025-05-01,25,Other,5,48.04,6.42,76.85,Card,Hip-Hop,1,8,2,True
TCK106431,VIP,2025-05-02,24,Male,5,33.39,30.61,79.92,Card,Hip-Hop,1,10,2,False
TCK102225,VIP,2025-05-03,24,Female,3,49.64,22.12,68.69,Cash,Pop,5,8,7,False
TCK101767,3-day Pass,2025-05-02,27,Female,1,42.47,34.86,71.24,Card,Rock,8,10,3,True
TCK109125,1-day Pass,2025-05-01,25,Female,5,46.12,28.75,95.4,Card,Hip-Hop,5,7,1,True
TCK107855,3-day Pass,2025-05-01,21,Male,3,34.78,2.62,24.37,Card,Rock,4,6,5,False
TCK103540,1-day Pass,2025-05-03,32,Male,3,2.5,16.99,88.34,Card,Reggaeton,3,6,4,True
TCK106093,3-day Pass,2025-05-01,20,Female,3,4.37,12.91,43.16,Cash,Pop,9,5,5,True
TCK104372,VIP,2025-05-01,27,Female,1,3.1,2.14,72.05,Card,Rock,9,10,8,True
TCK101857,3-day Pass,2025-05-02,18,Male,3,18.79,50.88,16.7,Card,Rock,10,5,6,True
TCK102859,VIP,2025-05-03,28,Male,3,40.06,26.88,7.39,Cash,Electronic,1,8,6,False
TCK107894,3-day Pass,2025-05-03,29,Female,1,4.81,7.17,46.08,Card,Rock,1,7,3,True
TCK107176,3-day Pass,2025-05-01,21,Female,3,45.08,11.61,0.33,Card,Rock,4,6,6,True
TCK104815,VIP,2025-05-01,18,Male,2,12.96,9.65,70.57,Card,Pop,8,8,4,True
TCK100203,3-day Pass,2025-05-01,21,Other,1,18.82,8.94,90.73,Card,Electronic,6,8,8,False
TCK108703,3-day Pass,2025-05-02,30,Male,4,42.35,12.35,90.82,Card,Rock,5,10,7,True
TCK102551,VIP,2025-05-01,22,Male,3,6.27,54.1,86.69,Card,Reggaeton,6,9,2,True
TCK106173,VIP,2025-05-01,19,Male,1,40.21,57.26,92.17,Card,Reggaeton,1,1,8,False
TCK105302,3-day Pass,2025-05-03,20,Other,2,36.64,36.39,75.69,Festival App,Reggaeton,9,8,8,False
TCK101355,3-day Pass,2025-05-03,31,Female,2,9.88,43.63,82.15,Card,Hip-Hop,7,7,5,True
TCK102682,1-day Pass,2025-05-02,26,Female,2,5.37,22.96,61.42,Cash,Pop,5,8,6,True
TCK106093,VIP,2025-05-02,18,Female,3,19.99,59.19,2.46,Card,Rock,8,9,7,True
TCK106675,3-day Pass,2025-05-02,26,Male,4,7.84,44.89,7.31,Card,Reggaeton,7,7,6,False
TCK100997,3-day Pass,2025-05-02,26,Other,5,41.8,18.25,90.97,Card,Pop,5,8,7,False
TCK102344,VIP,2025-05-02,20,Male,3,28.93,39.27,0.74,Cash,Pop,1,8,5,False
TCK109252,1-day Pass,2025-05-01,18,Male,3,49.37,31.28,45.32,Cash,Reggaeton,8,8,5,True
TCK105538,1-day Pass,2025-05-02,26,Female,3,46.45,36.5,13.84,Card,Rock,6,7,5,True
TCK104539,3-day Pass,2025-05-01,32,Male,4,11.79,47.82,91.3,Cash,Pop,1,9,3,False
TCK104736,3-day Pass,2025-05-03,18,Male,5,2.73,58.89,31.64,Cash,Pop,9,8,3,False
TCK106849,3-day Pass,2025-05-01,22,Female,4,15.94,51.15,52.95,Card,Rock,9,10,1,False
TCK107255,1-day Pass,2025-05-01,22,Female,3,13.82,15.57,48.2,Card,Rock,4,10,2,True
TCK102712,VIP,2025-05-01,25,Female,5,4.32,34.71,5.89,Card,Electronic,10,9,4,True
TCK100166,1-day Pass,2025-05-03,18,Female,5,23.1,30.93,43.55,Card,Reggaeton,7,9,1,True
TCK107934,3-day Pass,2025-05-03,20,Female,4,36.02,31.15,9.08,Card,Hip-Hop,5,7,3,True
TCK101096,3-day Pass,2025-05-01,27,Male,3,28.9,15.87,70.1,Card,Pop,3,8,6,True
TCK104903,3-day Pass,2025-05-01,33,Female,5,0.73,40.68,85.54,Cash,Rock,4,7,3,False
TCK105859,VIP,2025-05-01,18,Female,5,49.3,29.63,77.54,Card,Hip-Hop,1,10,7,False
TCK103715,3-day Pass,2025-05-03,21,Female,3,21.85,5.9,83.6,Card,Pop,4,8,6,False
TCK106986,1-day Pass,2025-05-03,25,Female,3,3.36,30.26,10.21,Cash,Hip-Hop,2,7,8,True
TCK106382,3-day Pass,2025-05-01,29,Female,4,10.8,25.09,17.95,Card,Rock,9,9,6,True
TCK103476,1-day Pass,2025-05-02,24,Male,5,10.43,25.51,12.98,Card,Rock,5,7,7,False
TCK101382,VIP,2025-05-03,21,Male,5,29.45,36.94,39.41,Card,Pop,2,9,7,True
TCK102725,VIP,2025-05-03,25,Female,1,0.29,18.71,40.87,Card,Reggaeton,9,7,7,True
TCK104982,3-day Pass,2025-05-02,22,Male,3,40.32,19.57,3.73,Festival App,Rock,4,8,2,True
TCK103960,VIP,2025-05-01,27,Female,3,24.9,45.07,94.83,Card,Pop,8,6,5,True
TCK107798,VIP,2025-05-02,21,Male,3,13.26,23.01,73.55,Cash,Rock,6,10,6,True
TCK107372,VIP,2025-05-03,18,Male,5,34.75,9.22,80.27,Card,Pop,1,7,4,True
TCK102634,3-day Pass,2025-05-01,21,Male,3,6.63,13.44,97.25,Card,Hip-Hop,5,10,3,True
TCK108054,3-day Pass,2025-05-02,22,Other,5,7.23,25.71,35.34,Cash,Electronic,4,5,6,False
TCK109134,3-day Pass,2025-05-03,19,Female,1,47.12,41.09,80.46,Cash,Hip-Hop,8,9,10,False
TCK108761,VIP,2025-05-02,19,Female,3,44.09,47.07,61.74,Cash,Rock,2,9,6,True
TCK104485,VIP,2025-05-03,18,Male,5,29.55,13.4,31.46,Festival App,Electronic,9,10,3,True
TCK108937,VIP,2025-05-02,21,Female,3,4.89,11.92,93.12,Cash,Rock,8,9,3,True
TCK105652,VIP,2025-05-03,28,Male,4,26.28,4.0,4.21,Card,Reggaeton,9,10,3,False
TCK108359,3-day Pass,2025-05-02,25,Other,3,32.54,31.87,74.93,Card,Rock,8,7,5,True
TCK102708,VIP,2025-05-03,21,Male,3,41.92,54.57,79.92,Card,Rock,8,6,5,False
TCK105154,3-day Pass,2025-05-02,27,Other,4,16.85,49.02,24.72,Card,Rock,5,6,2,True
TCK101842,1-day Pass,2025-05-01,33,Female,3,42.24,23.45,29.76,Cash,Rock,7,9,4,False
TCK103061,3-day Pass,2025-05-02,27,Female,3,5.8,10.65,94.74,Cash,Pop,8,8,4,False
TCK103275,3-day Pass,2025-05-01,18,Male,5,11.61,24.37,87.34,Card,Pop,8,9,6,True
TCK101321,3-day Pass,2025-05-03,23,Female,5,28.72,20.0,52.85,Card,Pop,8,10,6,False
TCK102572,1-day Pass,2025-05-01,32,Male,1,31.83,0.08,21.89,Card,Rock,3,8,8,True
TCK105169,3-day Pass,2025-05-01,24,Male,5,7.99,53.09,33.02,Cash,Hip-Hop,4,10,9,True
TCK100223,3-day Pass,2025-05-03,27,Female,4,49.02,24.79,78.11,Card,Electronic,6,9,6,True
TCK108766,3-day Pass,2025-05-01,22,Other,5,5.57,55.22,64.42,Card,Rock,4,8,3,True
TCK104248,3-day Pass,2025-05-03,21,Female,3,17.91,41.01,69.32,Card,Rock,2,8,9,True
TCK106984,3-day Pass,2025-05-01,25,Male,4,39.62,3.64,95.8,Card,Rock,2,8,5,True
TCK102693,3-day Pass,2025-05-02,18,Male,4,40.59,17.06,32.06,Card,Pop,7,9,4,True
TCK101486,3-day Pass,2025-05-01,18,Male,3,34.79,47.55,6.74,Cash,Hip-Hop,4,8,4,False
TCK103475,VIP,2025-05-01,25,Other,1,13.62,44.51,85.69,Card,Pop,8,7,2,True
TCK103041,VIP,2025-05-03,36,Other,2,35.58,30.12,20.58,Cash,Pop,8,5,3,True
TCK104959,3-day Pass,2025-05-02,25,Female,4,14.5,26.36,32.96,Festival App,Pop,1,9,10,True
TCK100845,1-day Pass,2025-05-01,21,Male,4,3.37,55.82,25.98,Card,Electronic,7,7,2,True
TCK100571,3-day Pass,2025-05-01,21,Female,3,9.49,28.08,58.04,Card,Hip-Hop,4,9,7,False
TCK103282,3-day Pass,2025-05-01,28,Male,4,24.12,6.07,10.29,Card,Rock,8,5,2,True
TCK101496,3-day Pass,2025-05-02,18,Female,5,29.65,28.63,45.79,Card,Rock,1,8,6,True
TCK103990,3-day Pass,2025-05-01,26,Male,4,8.92,14.87,58.14,Card,Pop,2,8,6,True
TCK104593,VIP,2025-05-01,21,Other,4,3.18,45.09,66.4,Card,Hip-Hop,8,8,5,True
TCK106098,3-day Pass,2025-05-01,31,Female,4,34.21,13.66,58.67,Card,Electronic,8,7,8,False
TCK104651,3-day Pass,2025-05-02,18,Male,5,39.41,33.07,56.71,Card,Rock,8,9,3,True
TCK100253,3-day Pass,2025-05-03,18,Female,4,45.58,47.78,21.49,Card,Hip-Hop,8,7,5,True
TCK106666,3-day Pass,2025-05-01,32,Female,3,48.31,17.19,7.31,Card,Pop,10,8,2,True
TCK105282,3-day Pass,2025-05-02,29,Male,1,35.75,37.59,80.51,Card,Rock,8,2,5,True
TCK100404,1-day Pass,2025-05-02,21,Female,3,8.06,51.15,92.15,Card,Hip-Hop,4,7,7,True
TCK103093,1-day Pass,2025-05-02,25,Female,2,34.92,42.67,34.31,Cash,Pop,4,7,3,True
TCK107808,3-day Pass,2025-05-01,31,Female,3,18.02,56.33,10.01,Card,Pop,4,8,6,True
TCK109225,1-day Pass,2025-05-03,18,Male,4,27.84,30.99,49.82,Card,Hip-Hop,8,9,3,False
TCK109008,1-day Pass,2025-05-02,28,Female,2,14.86,26.32,34.06,Card,Pop,6,10,10,False
TCK107001,3-day Pass,2025-05-02,18,Female,3,6.96,58.7,63.18,Cash,Electronic,8,4,6,True
TCK101573,3-day Pass,2025-05-02,18,Female,4,40.25,32.89,38.81,Card,Rock,9,7,7,True
TCK105165,3-day Pass,2025-05-02,33,Male,4,49.36,1.07,49.83,Card,Rock,8,8,9,True
TCK104747,3-day Pass,2025-05-01,23,Female,5,18.83,24.39,80.02,Card,Electronic,4,8,3,True
TCK102529,3-day Pass,2025-05-03,23,Female,2,24.99,48.63,95.6,Cash,Rock,6,10,7,True
TCK106793,1-day Pass,2025-05-03,18,Male,3,27.16,32.21,86.16,Festival App,Rock,4,6,3,True
TCK103707,3-day Pass,2025-05-02,25,Male,4,26.58,55.9,77.02,Cash,Pop,3,10,5,True
TCK105731,1-day Pass,2025-05-02,23,Female,1,6.91,49.58,96.16,Card,Rock,2,10,6,True
TCK103366,1-day Pass,2025-05-01,21,Female,2,32.67,22.68,89.45,Card,Hip-Hop,8,10,8,True
TCK109147,1-day Pass,2025-05-02,18,Female,4,12.96,54.1,95.78,Cash,Pop,9,8,4,False
TCK108202,3-day Pass,2025-05-01,31,Female,3,39.14,31.46,90.1,Card,Pop,8,2,5,True
TCK100443,3-day Pass,2025-05-03,30,Male,3,29.09,47.02,65.33,Card,Rock,4,9,6,True
TCK106645,3-day Pass,2025-05-03,21,Female,2,20.33,46.5,34.51,Card,Pop,8,6,10,True
TCK106319,3-day Pass,2025-05-01,18,Male,5,0.97,45.38,8.82,Card,Rock,7,9,6,True
TCK101842,1-day Pass,2025-05-03,18,Male,5,22.34,49.64,1.91,Cash,Rock,7,7,9,False
TCK103018,VIP,2025-05-01,23,Male,3,31.35,4.02,1.52,Card,Rock,6,1,3,True
TCK104777,1-day Pass,2025-05-02,25,Male,2,39.89,2.93,27.28,Cash,Hip-Hop,5,7,7,True
TCK106033,1-day Pass,2025-05-03,31,Male,2,6.1,19.87,8.44,Cash,Rock,1,9,6,True
TCK103701,VIP,2025-05-01,19,Female,4,17.5,8.78,84.23,Cash,Pop,6,9,4,True
TCK104078,1-day Pass,2025-05-03,19,Female,3,2.45,42.23,96.14,Card,Hip-Hop,8,7,8,True
TCK102940,3-day Pass,2025-05-01,28,Female,2,21.88,34.1,23.2,Cash,Pop,8,8,7,True
TCK103489,3-day Pass,2025-05-01,23,Male,5,9.56,5.62,80.57,Card,Electronic,2,8,3,True
TCK106459,3-day Pass,2025-05-03,28,Male,4,27.73,4.01,8.22,Cash,Rock,8,10,6,True
TCK102645,1-day Pass,2025-05-03,29,Female,4,33.8,2.0,60.09,Card,Hip-Hop,8,10,6,False
TCK105204,1-day Pass,2025-05-02,20,Female,2,38.71,37.75,89.5,Card,Rock,8,7,3,True
TCK101775,3-day Pass,2025-05-02,18,Male,2,20.05,5.17,12.36,Card,Rock,8,9,7,True
TCK102643,VIP,2025-05-02,24,Female,2,12.31,23.14,73.28,Cash,Hip-Hop,9,9,4,True
TCK100189,3-day Pass,2025-05-01,28,Female,1,13.92,52.39,32.97,Festival App,Rock,4,8,8,True
TCK106902,3-day Pass,2025-05-03,18,Female,3,13.64,29.58,81.15,Card,Rock,4,6,2,True
TCK104957,3-day Pass,2025-05-02,18,Female,2,32.87,45.94,89.07,Card,Rock,6,8,7,True
TCK103452,VIP,2025-05-02,28,Female,4,42.34,39.28,11.17,Cash,Pop,8,7,5,False
TCK108308,3-day Pass,2025-05-01,18,Male,3,25.55,3.91,41.24,Card,Electronic,9,7,4,True
TCK108700,1-day Pass,2025-05-01,30,Female,1,36.71,41.83,27.83,Card,Pop,4,9,1,True
TCK102763,3-day Pass,2025-05-03,26,Male,2,38.63,24.02,36.95,Card,Reggaeton,6,9,3,True
TCK106291,1-day Pass,2025-05-02,27,Male,3,36.6,17.73,5.54,Cash,Rock,1,9,1,True
TCK103243,3-day Pass,2025-05-02,27,Female,3,21.8,28.31,60.13,Festival App,Pop,1,9,5,True
TCK103854,VIP,2025-05-03,25,Male,5,47.22,49.11,45.54,Card,Electronic,1,8,1,True
TCK102540,3-day Pass,2025-05-03,18,Female,3,43.61,28.46,80.1,Cash,Rock,6,7,7,True
TCK105727,3-day Pass,2025-05-01,20,Female,5,46.97,14.85,98.71,Card,Rock,1,7,7,False
TCK103113,3-day Pass,2025-05-02,20,Female,3,24.4,29.59,36.86,Festival App,Electronic,7,9,9,True
TCK107289,3-day Pass,2025-05-03,30,Female,5,21.26,58.26,18.37,Card,Rock,8,9,6,False
TCK107852,1-day Pass,2025-05-02,18,Other,1,16.56,32.5,69.95,Card,Hip-Hop,6,5,3,True
TCK106656,3-day Pass,2025-05-03,31,Male,1,23.78,52.21,45.17,Card,Pop,8,7,6,True
TCK103714,3-day Pass,2025-05-01,32,Female,3,1.96,43.53,35.69,Card,Pop,2,8,3,True
TCK106710,3-day Pass,2025-05-03,18,Female,5,0.85,56.42,83.65,Cash,Rock,1,5,7,True
TCK104582,3-day Pass,2025-05-01,19,Male,3,34.07,55.6,77.48,Card,Pop,8,8,5,False
TCK103036,3-day Pass,2025-05-02,30,Female,2,5.28,59.63,16.23,Card,Rock,5,9,6,False
TCK105546,VIP,2025-05-02,25,Female,3,14.77,4.51,85.11,Card,Hip-Hop,6,5,7,True
TCK105756,3-day Pass,2025-05-02,29,Female,3,34.54,12.75,4.97,Card,Hip-Hop,5,6,7,True
TCK105840,3-day Pass,2025-05-01,18,Female,5,38.22,52.25,43.48,Card,Electronic,7,9,5,False
TCK100846,1-day Pass,2025-05-03,26,Male,1,10.37,58.58,30.56,Card,Hip-Hop,7,8,8,False
TCK101567,3-day Pass,2025-05-01,22,Female,4,36.02,28.2,10.42,Cash,Rock,8,9,3,True
TCK100919,1-day Pass,2025-05-03,18,Female,3,38.26,25.83,59.28,Card,Rock,2,8,6,True
TCK105810,3-day Pass,2025-05-02,27,Male,4,35.92,6.22,57.39,Card,Rock,3,9,3,True
TCK103886,1-day Pass,2025-05-01,31,Male,3,35.48,2.95,49.81,Card,Rock,4,8,3,False
TCK100202,3-day Pass,2025-05-01,26,Male,2,21.97,50.49,36.56,Cash,Pop,4,7,5,False
TCK108199,VIP,2025-05-01,26,Female,4,31.09,10.84,81.32,Card,Rock,7,7,2,False
TCK107224,3-day Pass,2025-05-01,26,Male,4,36.96,15.29,60.81,Cash,Reggaeton,8,10,9,True
TCK106109,3-day Pass,2025-05-01,18,Male,1,20.9,52.29,89.89,Cash,Pop,4,9,9,True
TCK101383,1-day Pass,2025-05-03,27,Female,4,33.76,39.25,86.55,Festival App,Reggaeton,8,6,6,False
TCK107104,1-day Pass,2025-05-02,32,Other,1,39.49,57.71,74.29,Card,Rock,6,9,7,False
TCK107453,1-day Pass,2025-05-01,24,Female,1,13.36,39.36,93.06,Card,Pop,8,8,1,True
TCK101480,1-day Pass,2025-05-02,21,Male,2,40.59,8.25,1.87,Cash,Rock,6,10,7,True
TCK101886,VIP,2025-05-03,26,Male,3,5.48,23.07,87.25,Card,Rock,4,7,3,False
TCK101692,3-day Pass,2025-05-02,31,Female,2,17.54,0.52,78.53,Cash,Pop,8,8,10,True
TCK100130,3-day Pass,2025-05-02,26,Female,1,4.63,48.31,39.97,Card,Rock,4,8,6,True
TCK107739,1-day Pass,2025-05-01,28,Male,2,23.95,43.38,49.98,Card,Electronic,5,2,6,True
TCK104895,VIP,2025-05-01,26,Female,3,32.37,50.92,60.83,Festival App,Pop,4,8,3,True
TCK104405,1-day Pass,2025-05-01,23,Female,3,31.6,24.88,46.54,Card,Hip-Hop,2,10,3,True
TCK104986,VIP,2025-05-03,25,Female,2,6.17,49.29,77.51,Card,Rock,9,6,9,True
TCK102684,3-day Pass,2025-05-03,25,Female,3,32.91,56.69,72.31,Cash,Pop,3,6,7,False
TCK104356,3-day Pass,2025-05-01,18,Female,5,3.69,43.52,18.6,Card,Hip-Hop,7,1,6,True
TCK103656,3-day Pass,2025-05-01,27,Female,2,14.83,10.94,5.62,Card,Pop,4,9,4,True
TCK104557,3-day Pass,2025-05-02,20,Female,4,49.47,11.53,12.95,Card,Rock,8,9,6,True
TCK104491,3-day Pass,2025-05-03,18,Female,2,12.15,39.38,64.26,Card,Rock,8,6,2,True
TCK103521,3-day Pass,2025-05-03,30,Male,1,38.01,18.35,51.91,Card,Pop,8,8,3,False
TCK108954,VIP,2025-05-02,30,Female,4,41.64,37.4,17.52,Card,Rock,6,7,3,False
TCK100219,VIP,2025-05-02,18,Male,4,19.4,9.17,7.83,Festival App,Hip-Hop,8,6,2,False
TCK104740,3-day Pass,2025-05-02,21,Other,5,9.75,40.76,34.33,Card,Rock,8,6,4,True
TCK100912,3-day Pass,2025-05-02,18,Female,3,36.07,4.51,4.98,Card,Hip-Hop,8,6,6,True
TCK109156,3-day Pass,2025-05-01,18,Male,3,24.87,20.67,89.02,Card,Hip-Hop,8,10,3,True
